	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S158-PMC4846845	PMC4846845	4/2016	S158-PMC4846845	['higher levels of Vitamin D is ASSOCIATED with higher fasting Insulin, Cholesterol, and Triglyceride concentrations in Adults [120,121,122,123,124].']	[('SUPERFICIAL_RELATIONSHIP', 30)]	1	[('CHEBI_27300', 'vitamin D', 17, 'vitamin D'), ('PR_000045358', 'insulin family protein', 61, 'insulin'), ('CHEBI_16113', 'cholesterol', 70, 'cholesterol'), ('CHEBI_17855', 'triglyceride', 87, 'triglyceride'), ('UBERON_0007023', 'adult organism', 118, 'adults')]	0	['higher levels  higher fasting insulin, cholesterol, triglyceride concentrations  [120,121,122,123,124].']
S0-PMC4859539	PMC4859539	5/2016	S0-PMC4859539	['circulating Cathelicidin concentrations in a cohort of healthy children: INFLUENCE of age, body composition, gender and Vitamin D status\n\nabstract\nCathelicidin is an Antimicrobial peptide whose circulating levels are RELATED to Vitamin D status in Adults.']	[('SUPERFICIAL_RELATIONSHIP', 73), ('SUPERFICIAL_RELATIONSHIP', 217)]	2	[('CHEBI_3461', 'Casuarictin', 12, 'Cathelicidin'), ('PR_000004907', 'complement component C7', 12, 'Cathelicidin'), ('CHEBI_28384', 'vitamin K', 120, 'Vitamin D'), ('PR_000004907', 'complement component C7', 147, 'Cathelicidin'), ('CHEBI_65381', 'albizoside C', 166, 'antimicrobial'), ('CHEBI_27300', 'vitamin D', 228, 'vitamin D'), ('UBERON_0007023', 'adult organism', 248, 'adults')]	0	['circulating cathelicidin concentrations healthy children: age, composition, gender vitamin status\n\nabstract\ncathelicidin antimicrobial peptide whose circulating levels  status .']
S13-PMC4859539	PMC4859539	5/2016	S13-PMC4859539	['PREVIOUS STUDIES have focused on Cathelicidin and Vitamin D concentrations in patient populations affected by various illnesses or diseases [6], such as tuberculosis [7], pneumonia [8], sepsis [9], hiv [10–12], and end-stage Renal disease hemodialysis [13], as well as healthy Adult populations [14–19].']	[('INCOMPLETE_EVIDENCE', 0)]	1	[('PR_000006009', 'alpha-catulin', 33, 'cathelicidin'), ('CHEBI_27300', 'vitamin D', 50, 'vitamin D'), ('UBERON_0002113', 'kidney', 225, 'renal'), ('UBERON_0007023', 'adult organism', 277, 'adult')]	0	['previous cathelicidin  concentrations patient populations illnesses diseases [6], tuberculosis [7], pneumonia [8], sepsis [9], hiv [10–12], end-stage renal disease hemodialysis [13], healthy  populations [14–19].']
S420-PMC4896250	PMC4896250	4/2016	S420-PMC4896250	['after adjustment for CONFOUNDING FACTORS, including age, smoking, alcohol drinking, exercise, and Vitamin D levels, high bmi (≥30 kg/m2) (or = 4.241, 95% ci: 1.60–11.24), high wc (≥80 cm) (or = 2.062, 95% ci: 1.08–3.94), and high bf percentage (q4) (or = 2.073, 95% ci: 1.22–3.52) were shown to be significantly ASSOCIATED with ad in young Adult women.']	[('PROBLEM_COMPLICATION', 21), ('SUPERFICIAL_RELATIONSHIP', 312)]	2	[('CHEBI_27300', 'vitamin D', 98, 'vitamin D'), ('UBERON_0007023', 'adult organism', 340, 'adult')]	0	['adjustment factors, age, smoking, alcohol drinking, exercise,  levels, bmi (≥30 kg/m2) (or = 4.241, 95% ci: 1.60–11.24), wc (≥80 cm) (or = 2.062, 95% ci: 1.08–3.94), bf percentage (q4) (or = 2.073, 95% ci: 1.22–3.52) ad young  women.']
S8292-PMC4896250	PMC4896250	4/2016	S8292-PMC4896250	['objective\nwe AIMED TO INVESTIGATE WHETHER Vitamin D insufficiency in asthmatic Adults ASSOCIATES with atopy, poor asthma Control, and more frequent Respiratory Tract infections, and WHETHER these patients CAN BENEFIT from Vitamin D supplementation.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 13), ('QUESTION_ANSWERED_BY_THIS_WORK', 19), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 34), ('SUPERFICIAL_RELATIONSHIP', 86), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 182), ('INCOMPLETE_EVIDENCE', 205), ('IMPORTANT_CONSIDERATION', 209)]	7	[('CHEBI_27300', 'vitamin D', 42, 'vitamin D'), ('UBERON_0007023', 'adult organism', 79, 'adults'), ('GO_0065007', 'biological regulation', 121, 'control'), ('UBERON_0000065', 'respiratory tract', 148, 'respiratory tract'), ('CHEBI_27300', 'vitamin D', 222, 'vitamin D')]	0	['objective\nwe  asthmatic  atopy, asthma control, respiratory tract infections, patients  supplementation.']
S16-PMC4897157	PMC4897157	5/2016	S16-PMC4897157	['RECENT REPORTS HAVE SHOWN that Vitamin D deficiency is very common in korea9), particularly in young Adults10).']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 7), ('INCOMPLETE_EVIDENCE', 15)]	3	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('UBERON_0007023', 'adult organism', 101, 'adults10')]	0	['recent  korea9), young ).']
S98-PMC4903143	PMC4903143	5/2016	S98-PMC4903143	['in addition, Gestational Vitamin D levels MAY EVEN IMPACT Adult health AS there is EARLY EVIDENCE that Vitamin D sufficiency in Pregnancy MAY have a PROTECTIVE ROLE in the Development Of Adult-onset multiple Sclerosis [33].']	[('INCOMPLETE_EVIDENCE', 42), ('ANOMALY_CURIOUS_FINDING', 46), ('SUPERFICIAL_RELATIONSHIP', 51), ('PROBABLE_UNDERSTANDING', 71), ('INCOMPLETE_EVIDENCE', 83), ('INCOMPLETE_EVIDENCE', 138), ('SUPERFICIAL_RELATIONSHIP', 149), ('SUPERFICIAL_RELATIONSHIP', 160)]	8	[('GO_0007565', 'female pregnancy', 13, 'gestational'), ('CHEBI_27300', 'vitamin D', 25, 'vitamin D'), ('UBERON_0007023', 'adult organism', 58, 'adult'), ('CHEBI_27300', 'vitamin D', 103, 'vitamin D'), ('GO_0007565', 'female pregnancy', 128, 'pregnancy'), ('GO_0048513', 'animal organ development', 172, 'development of ... sclerosis'), ('UBERON_0007023', 'adult organism', 187, 'adult')]	0	['addition, gestational  levels   pregnancy -onset sclerosis [33].']
S1-PMC4934634	PMC4934634	11/2015	S1-PMC4934634	['RECENT RESEARCH has SUGGESTED that Vitamin D MAY exert a broad RANGE of ROLES throughout the Human Life Cycle starting from Reproduction to Adult chronic disease risk.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 20), ('INCOMPLETE_EVIDENCE', 45), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 63), ('SUPERFICIAL_RELATIONSHIP', 72)]	5	[('CHEBI_27300', 'vitamin D', 35, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 93, 'human'), ('UBERON_0000104', 'life cycle', 99, 'life cycle'), ('GO_0007049', 'cell cycle', 104, 'cycle'), ('GO_0000003', 'reproduction', 124, 'reproduction'), ('UBERON_0007023', 'adult organism', 140, 'adult')]	0	['recent  exert broad throughout human life cycle reproduction  chronic disease risk.']
S47-PMC4934634	PMC4934634	11/2015	S47-PMC4934634	['THE CURRENT REVIEW is FOCUSED on the EFFECTS of Vitamin D on numerous aspects of Reproduction including Male and Female Fertility, Pregnancy, and infant outcomes as well as childhood and Adult disease (figure 1).']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 22), ('SUPERFICIAL_RELATIONSHIP', 37)]	3	[('CHEBI_27300', 'vitamin D', 48, 'vitamin D'), ('GO_0000003', 'reproduction', 81, 'reproduction'), ('GO_0007618', 'mating', 104, 'male ...'), ('GO_0007567', 'parturition', 113, 'female fertility'), ('GO_0007565', 'female pregnancy', 131, 'pregnancy'), ('UBERON_0007023', 'adult organism', 187, 'adult')]	0	[' aspects reproduction male female fertility, pregnancy, infant outcomes childhood  disease (figure 1).']
S147-PMC4949006	PMC4949006	7/2016	S147-PMC4949006	['it HAS BEEN IDENTIFIED as a Nutrient of PUBLIC HEALTH CONCERN by the us department of health and Human services.104\nNUMEROUS STUDIES HAVE SHOWN a prevalence of vitamin d levels of less than 50 nmol/l in 30% to 96% of Pregnant women, increasing with latitude and with nonwhite race.105–111a study done using archived samples of Cord Blood in denmark SHOWED an increased risk of developing schizophrenia with either elevated or low levels of Vitamin D. it was HYPOTHESIZED that IF all the infants COULD have been Born with normal levels there would have been a reduction of 43% in the incidence of schizophrenia among the Adults.112there is also an ASSOCIATION of Vitamin D deficiency and Insulin resistance,113which was reversed with a single injection of the vitamin114(not approved in the united states).']	[('INCOMPLETE_EVIDENCE', 3), ('INCOMPLETE_EVIDENCE', 12), ('IMPORTANT_CONSIDERATION', 40), ('INCOMPLETE_EVIDENCE', 116), ('INCOMPLETE_EVIDENCE', 133), ('INCOMPLETE_EVIDENCE', 349), ('INCOMPLETE_EVIDENCE', 458), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 476), ('INCOMPLETE_EVIDENCE', 495), ('SUPERFICIAL_RELATIONSHIP', 647)]	10	[('CHEBI_33284', 'nutrient', 28, 'nutrient'), ('NCBITaxon_10088', 'Mus <genus>', 97, 'Human'), ('GO_0007565', 'female pregnancy', 217, 'pregnant'), ('UBERON_0002240', 'spinal cord', 327, 'cord'), ('UBERON_0000178', 'blood', 332, 'blood'), ('CHEBI_28384', 'vitamin K', 440, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 440, 'Vitamin D'), ('GO_0007567', 'parturition', 511, 'born'), ('UBERON_0007023', 'adult organism', 620, 'adults'), ('CHEBI_27300', 'vitamin D', 662, 'vitamin D'), ('PR_000045358', 'insulin family protein', 687, 'insulin')]	0	['nutrient us department human services.104\nnumerous vitamin levels 50 nmol/l 30% 96% pregnant women, latitude nonwhite race.105–111a done using archived samples cord blood denmark schizophrenia levels vitamin d. infants born normal levels reduction 43% schizophrenia among .112there  insulin resistance,113which single injection vitamin114(not approved united states).']
S48-PMC4969253	PMC4969253	8/2016	S48-PMC4969253	['vitamin a-ra and Postnatal Airway disease\na NUMBER OF epidemiological STUDIES in children and Adult subjects have LINKED Vitamin A status with chronic Airway diseases.']	[('INCOMPLETE_EVIDENCE', 44), ('SUPERFICIAL_RELATIONSHIP', 114)]	2	[('GO_0007567', 'parturition', 17, 'postnatal'), ('UBERON_0001005', 'respiratory airway', 27, 'airway'), ('UBERON_0007023', 'adult organism', 94, 'adult'), ('CHEBI_27300', 'vitamin D', 121, 'vitamin A'), ('UBERON_0001005', 'respiratory airway', 151, 'airway')]	0	['vitamin a-ra postnatal airway disease\na epidemiological children  subjects  status chronic airway diseases.']
S80-PMC4969253	PMC4969253	8/2016	S80-PMC4969253	['the IMPACT of Prenatal disruption of ra signaling in Adult Airway structure and function HAS BEEN WELL DEMONSTRATED using a MODEL of Vitamin A deficiency in Mice [14].']	[('SUPERFICIAL_RELATIONSHIP', 4), ('INCOMPLETE_EVIDENCE', 89), ('FUTURE_WORK', 98), ('INCOMPLETE_EVIDENCE', 103), ('INCOMPLETE_EVIDENCE', 124)]	5	[('GO_0007565', 'female pregnancy', 14, 'prenatal'), ('UBERON_0007023', 'adult organism', 53, 'adult'), ('UBERON_0001005', 'respiratory airway', 59, 'airway'), ('CHEBI_27300', 'vitamin D', 133, 'vitamin A'), ('NCBITaxon_10088', 'Mus <genus>', 157, 'mice')]	0	['prenatal ra signaling  airway structure using  mice [14].']
S82-PMC4969253	PMC4969253	8/2016	S82-PMC4969253	['REMARKABLY, IF returned to normal Vitamin A diet later in Gestation and throughout their Postnatal Life, Adult Mice show a markedly thick Airway Sm layer.']	[('ANOMALY_CURIOUS_FINDING', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 12)]	2	[('CHEBI_27300', 'vitamin D', 34, 'vitamin A'), ('GO_0007565', 'female pregnancy', 58, 'gestation'), ('GO_0007567', 'parturition', 89, 'postnatal'), ('UBERON_0000104', 'life cycle', 99, 'life'), ('UBERON_0007023', 'adult organism', 105, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 111, 'mice'), ('UBERON_0001005', 'respiratory airway', 138, 'airway'), ('UBERON_0001290', 'proximal straight tubule', 145, 'SM')]	0	['remarkably, returned normal  diet gestation throughout postnatal life,  mice thick airway sm layer.']
S19-PMC4971719	PMC4971719	8/2016	S19-PMC4971719	['for instance, a systematic review and meta-analysis of observational studies involving 31,424 non-Pregnant Adults FOUND low Vitamin D levels to be significantly ASSOCIATED with clinical diagnoses of depression [13].']	[('INCOMPLETE_EVIDENCE', 114), ('SUPERFICIAL_RELATIONSHIP', 161)]	2	[('GO_0007565', 'female pregnancy', 98, 'pregnant'), ('UBERON_0007023', 'adult organism', 107, 'adults'), ('CHEBI_27300', 'vitamin D', 124, 'vitamin D')]	0	['instance, meta-analysis 31,424 non-pregnant   levels diagnoses depression [13].']
S70-PMC4976416	PMC4976416	7/2016	S70-PMC4976416	['[51] in a healthy Adult who had been on a normal diet it would take an ESTIMATED 4 years to fully deplete body stores of Vitamin E.[52]\n\ntopical vitamin E in dermatology\ntopical Vitamin E has emerged as a popular treatment for a number of skin disorders OWING TO its antioxidant properties.']	[('INCOMPLETE_EVIDENCE', 71), ('PROBABLE_UNDERSTANDING', 254)]	2	[('UBERON_0007023', 'adult organism', 18, 'adult'), ('CHEBI_27300', 'vitamin D', 121, 'vitamin E'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 153, 'E'), ('CHEBI_27300', 'vitamin D', 178, 'vitamin E')]	0	['[51] healthy  normal diet 4 deplete stores .[52]\n\ntopical vitamin e dermatology\ntopical  treatment skin disorders antioxidant properties.']
S82-PMC4976416	PMC4976416	7/2016	S82-PMC4976416	['Vitamin E being a fat-soluble Vitamin, administration of a dose higher than daily REQUIREMENT results in accumulation inside the body, resulting in hypervitaminosis e. healthy Adults taking Vitamin E daily at a dose of 100 mg for more than 1 year are LIKELY to get hypervitaminosis E, manifesting as reduced Platelet Aggregation and interference with Vitamin K Metabolism resulting in bleeding tendencies.']	[('IMPORTANT_CONSIDERATION', 82), ('PROBABLE_UNDERSTANDING', 251)]	2	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin E'), ('PR_000017279', 'testis-specific basic protein Y 1', 0, 'Vitamin E'), ('CHEBI_33229', 'vitamin (role)', 30, 'vitamin'), ('UBERON_0007023', 'adult organism', 176, 'adults'), ('CHEBI_27300', 'vitamin D', 190, 'vitamin E'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 282, 'E'), ('CL_0000233', 'platelet', 308, 'platelet'), ('GO_0070527', 'platelet aggregation', 308, 'platelet aggregation'), ('CHEBI_27300', 'vitamin D', 351, 'vitamin K'), ('GO_0007601', 'visual perception', 351, 'vitamin K'), ('GO_0008152', 'metabolic process', 361, 'metabolism')]	0	['vitamin e fat-soluble vitamin, administration dose higher daily results accumulation inside body, resulting hypervitaminosis e. healthy   daily dose 100 mg year get hypervitaminosis e, manifesting platelet aggregation  metabolism resulting bleeding tendencies.']
S345-PMC4989298	PMC4989298	8/2016	S345-PMC4989298	['HOWEVER, SEVERAL STUDIES report SUBOPTIMAL Vitamin D status in large parts of the population of children and Adults.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 9), ('IMPORTANT_CONSIDERATION', 32)]	3	[('CHEBI_27300', 'vitamin D', 43, 'vitamin D'), ('UBERON_0007023', 'adult organism', 109, 'adults')]	0	['however,  status parts population children .']
S10-PMC4998950	PMC4998950	4/2016	S10-PMC4998950	['environmental and Genetic FACTORS APPEAR equally IMPORTANT,1ALTHOUGH asd with and without intellectual disability MAY IN PART have DIFFERENT origins.2,3\nin high-latitude countries such as sweden, children of mothers with dark complexion are at PARTICULARLY elevated RISK of asd with intellectual disability.3because such women OFTEN have very low Vitamin d levels due to Melanin absorption of uvb radiation, maternal Vitamin D deficiency HAS BEEN SUGGESTED to CONTRIBUTE to asd risk in offspring.4,5indeed, experimentally induced Vitamin D deficiency in Pregnant dams is REPORTED to AFFECT foetal Neurodevelopment and behaviour in Adult offspring in Rats,4AND a RECENT STUDY DEMONSTRATED lower neonatal Vitamin D levels in children with asd compared with their siblings.6\nearly Life Vitamin D deficiency is THUS a POSSIBLE RISK FACTOR for asd, BUT direct SUPPORT of an ASSOCIATION IS LACKING.4maternal hypovitaminosis d is treatable, THUS INVESTIGATION of the matter IS WARRANTED.']	[('SUPERFICIAL_RELATIONSHIP', 26), ('ANOMALY_CURIOUS_FINDING', 34), ('IMPORTANT_CONSIDERATION', 49), ('ANOMALY_CURIOUS_FINDING', 59), ('INCOMPLETE_EVIDENCE', 114), ('INCOMPLETE_EVIDENCE', 118), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 131), ('ANOMALY_CURIOUS_FINDING', 244), ('IMPORTANT_CONSIDERATION', 244), ('IMPORTANT_CONSIDERATION', 266), ('PROBABLE_UNDERSTANDING', 327), ('INCOMPLETE_EVIDENCE', 438), ('SUPERFICIAL_RELATIONSHIP', 460), ('INCOMPLETE_EVIDENCE', 571), ('SUPERFICIAL_RELATIONSHIP', 583), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 655), ('INCOMPLETE_EVIDENCE', 662), ('INCOMPLETE_EVIDENCE', 675), ('PROBABLE_UNDERSTANDING', 807), ('INCOMPLETE_EVIDENCE', 814), ('SUPERFICIAL_RELATIONSHIP', 823), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 844), ('INCOMPLETE_EVIDENCE', 855), ('SUPERFICIAL_RELATIONSHIP', 869), ('INCOMPLETE_EVIDENCE', 881), ('FULL_UNKNOWN', 884), ('PROBABLE_UNDERSTANDING', 934), ('FUTURE_WORK', 939), ('FUTURE_WORK', 967)]	29	[('SO_0000704', 'gene', 18, 'genetic'), ('CHEBI_33229', 'vitamin (role)', 347, 'vitamin'), ('CHEBI_25179', 'melanins', 371, 'melanin'), ('CHEBI_27300', 'vitamin D', 417, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 530, 'vitamin D'), ('GO_0007565', 'female pregnancy', 554, 'pregnant'), ('GO_0007399', 'nervous system development', 597, 'neurodevelopment'), ('UBERON_0007023', 'adult organism', 631, 'adult'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 650, 'rats'), ('CHEBI_27300', 'vitamin D', 703, 'vitamin D'), ('UBERON_0000104', 'life cycle', 778, 'life'), ('CHEBI_27300', 'vitamin D', 783, 'vitamin D')]	0	['environmental genetic important,1although asd intellectual disability origins.2,3\nin high-latitude countries sweden, children mothers dark complexion asd intellectual disability.3because women vitamin levels melanin absorption uvb radiation, maternal  asd offspring.4,5indeed, experimentally induced  pregnant dams foetal neurodevelopment behaviour  offspring rats,4and neonatal  levels children asd siblings.6\nearly life  asd, lacking.4maternal hypovitaminosis treatable, warranted.']
S80-PMC5028238	PMC5028238	10/2016	S80-PMC5028238	['this would PROTECT Individuals from developing rickets (a Vitamin D deficiency condition that results in bone softening and malformations) and osteomalacia (an Adult form of rickets).17\ncertain Dhcr7 variants were found to be evolutionarily favored in northern climates, including europe and asia28suggesting a selective pressure and a PLAUSIBLE heterozygote advantage for those variants.']	[('SUPERFICIAL_RELATIONSHIP', 11), ('INCOMPLETE_EVIDENCE', 336)]	2	[('NCBITaxon_1', 'root', 19, 'individuals'), ('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('UBERON_0007023', 'adult organism', 160, 'adult'), ('PR_000006474', 'ATP-dependent RNA helicase A', 194, 'DHCR7')]	0	['individuals rickets (a  condition results bone softening malformations) osteomalacia (an  form rickets).17\ncertain dhcr7 variants evolutionarily northern climates, europe asia28suggesting pressure heterozygote variants.']
S0-PMC5039809	PMC5039809	10/2016	S0-PMC5039809	['maternal Serum Retinol and Β-Carotene concentrations and neonatal bone mineralization: results from the southampton women’s survey cohort\n\nabstract\nbackground: studies in older Adults and Animals have SUGGESTED CONTRASTING RELATIONS between bone health and DIFFERENT Vitamin A Compounds.']	[('INCOMPLETE_EVIDENCE', 201), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 211), ('SUPERFICIAL_RELATIONSHIP', 223), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 257)]	4	[('UBERON_0001977', 'blood serum', 9, 'serum'), ('CHEBI_26536', 'retinoic acid', 15, 'retinol'), ('CHEBI_28064', 'cyanidin 3-O-rutinoside', 27, 'β-carotene'), ('UBERON_0007023', 'adult organism', 177, 'adults'), ('NCBITaxon_33208', 'Metazoa', 188, 'animals'), ('CHEBI_27300', 'vitamin D', 267, 'vitamin A'), ('CHEBI_36357', 'polyatomic entity', 277, 'compounds')]	0	['maternal serum retinol β-carotene concentrations neonatal bone mineralization: results southampton women’s survey cohort\n\nabstract\nbackground: older  animals bone  compounds.']
S17-PMC5039809	PMC5039809	10/2016	S17-PMC5039809	['THERE IS EVIDENCE in Adults that Vitamin A intake is ASSOCIATED with measures of bone health, BUT NOTABLY, the DIFFERENT forms of dietary Vitamin A HAVE BEEN demonstrated to have OPPOSING ASSOCIATIONS with fracture risk (6).']	[('INCOMPLETE_EVIDENCE', 0), ('SUPERFICIAL_RELATIONSHIP', 53), ('ANOMALY_CURIOUS_FINDING', 94), ('ANOMALY_CURIOUS_FINDING', 98), ('IMPORTANT_CONSIDERATION', 98), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 111), ('INCOMPLETE_EVIDENCE', 148), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 179), ('SUPERFICIAL_RELATIONSHIP', 188)]	9	[('UBERON_0007023', 'adult organism', 21, 'adults'), ('CHEBI_27300', 'vitamin D', 33, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 138, 'vitamin A')]	0	['  intake bone health, notably, forms dietary  fracture (6).']
S115-PMC5039809	PMC5039809	10/2016	S115-PMC5039809	['the RELATIONS between Vitamin A nutrition, assessed by an ffq or Serum measurements, and fracture risk or bmd in Adults are INCONSISTENT (18), BUT in a RECENT meta-analysis wu et al.']	[('SUPERFICIAL_RELATIONSHIP', 4), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 124), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 143), ('INCOMPLETE_EVIDENCE', 152)]	4	[('CHEBI_27300', 'vitamin D', 22, 'vitamin A'), ('UBERON_0001977', 'blood serum', 65, 'serum'), ('UBERON_0007023', 'adult organism', 113, 'adults')]	0	[' nutrition, ffq serum measurements, fracture bmd  (18), meta-analysis wu et al.']
S67-PMC5045784	PMC5045784	10/2016	S67-PMC5045784	['the ASSOCIATION between low Vitamin D levels and Respiratory morbidity as SEEN in older children and Adults MAY BE DUE TO DIFFERENT pathology than that SEEN in bpd, which is characterized by Alveolar simplification and impaired septation.']	[('SUPERFICIAL_RELATIONSHIP', 4), ('INCOMPLETE_EVIDENCE', 74), ('INCOMPLETE_EVIDENCE', 108), ('PROBLEM_COMPLICATION', 115), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 122), ('INCOMPLETE_EVIDENCE', 152)]	6	[('CHEBI_27300', 'vitamin D', 28, 'vitamin D'), ('UBERON_0001004', 'respiratory system', 49, 'respiratory'), ('UBERON_0007023', 'adult organism', 101, 'adults'), ('UBERON_0003215', 'alveolus', 191, 'alveolar')]	0	[' levels respiratory morbidity older children  pathology bpd, alveolar simplification septation.']
S153-PMC5062906	PMC5062906	10/2016	S153-PMC5062906	['maternal Vitamin D depletion alters Dna Methylation in Soma and germline of Adult g1and g2males in a parent and grandparent of origin-DEPENDENT manner\nwe INVESTIGATED WHETHER Vitamin D depletion AFFECTS Dna Methylation state at Imprinted Genes in g1and g2males and WHETHER these differences are LINKED to the developmental changes described above.']	[('SUPERFICIAL_RELATIONSHIP', 134), ('QUESTION_ANSWERED_BY_THIS_WORK', 154), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 167), ('SUPERFICIAL_RELATIONSHIP', 195), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 265), ('SUPERFICIAL_RELATIONSHIP', 295)]	6	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('GO_0006306', 'DNA methylation', 36, 'DNA methylation'), ('GO_0044297', 'cell body', 55, 'soma'), ('UBERON_0007023', 'adult organism', 76, 'adult'), ('CHEBI_27300', 'vitamin D', 175, 'vitamin D'), ('GO_0006306', 'DNA methylation', 203, 'DNA methylation'), ('GO_0071514', 'genetic imprinting', 228, 'imprinted'), ('SO_0000704', 'gene', 238, 'genes')]	0	['maternal  depletion alters dna methylation soma germline  g1and g2males parent grandparent origin-dependent manner\nwe  depletion dna methylation imprinted genes g1and g2males developmental changes above.']
