	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_WORD_IGNORANCE	TOTAL_SUCCESSES_IN_WORD_IGNORANCE	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
1127	UBERON_0002211	nerve root	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
548	CL_0000898	naive T cell	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
544	GO_0009647	skotomorphogenesis	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1147	CHEBI_32029	potassium acetate	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1794	CHEBI_16162	o-orsellinate	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
2458	CHEBI_16737	creatinine	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
315	PR_000001658	prostaglandin E2 receptor EP2 subtype	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1755	CHEBI_28660	(-)-alpha-pinene	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
520	CHEBI_30272	arsonium	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1210	CL_0000622	acinar cell	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1212	CHEBI_53758	PAP	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
2368	CHEBI_73676	3-deoxychenodeoxycholic acid	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
330	CHEBI_16933	ergosterol	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1199	UBERON_0002509	mesenteric lymph node	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
2468	CHEBI_82678	3beta-hydroxy-7-oxo-5beta-cholan-24-oic acid	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
2196	CHEBI_17489	3',5'-cyclic AMP	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1045	CHEBI_2904	atenolol	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1041	UBERON_0002049	vasculature	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
564	UBERON_0005169	interstitial tissue	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
2497	CL_0000513	cardiac muscle myoblast	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1841	UBERON_0002389	manual digit	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
71	CHEBI_46195	paracetamol	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1057	UBERON_0000029	lymph node	0.9605735503792361	10841	2	8688	1	1.0	False	1.0	False
1533	CHEBI_33663	cyclic hydrocarbon	0.9637510325117997	10841	17	8688	11	1.0	False	1.0	False
1643	GO_0050817	coagulation	0.9637510325117997	10841	17	8688	11	1.0	False	1.0	False
2424	UBERON_0001913	milk	0.9651670381053157	10841	101	8688	74	1.0	False	1.0	False
1705	CHEBI_33839	macromolecule	0.9651670381053157	10841	101	8688	74	1.0	False	1.0	False
1483	CHEBI_17154	nicotinamide	0.9675007640243645	10841	7	8688	4	1.0	False	1.0	False
1163	CHEBI_15643	(6R)-6-(L-erythro-1,2-dihydroxypropyl)-7,8-dihydro-6H-pterin	0.9675007640243645	10841	7	8688	4	1.0	False	1.0	False
2366	CHEBI_26710	sodium chloride	0.9675007640243645	10841	7	8688	4	1.0	False	1.0	False
866	CHEBI_30823	oleate	0.9681899459179694	10841	10	8688	6	1.0	False	1.0	False
2305	CHEBI_17855	triglyceride	0.9681899459179694	10841	10	8688	6	1.0	False	1.0	False
642	PR_000017255	Vang-like protein 1	0.9692111006003554	10841	20	8688	13	1.0	False	1.0	False
306	CHEBI_27013	tocopherol	0.9710039611943787	10841	13	8688	8	1.0	False	1.0	False
741	UBERON_0002363	dura mater	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
686	PR_000006000	carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1018	UBERON_0001021	nerve	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
889	UBERON_0001621	coronary artery	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1194	UBERON_0001285	nephron	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1337	GO_0044444	cytoplasmic part	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1067	CL_0000092	osteoclast	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1369	UBERON_0007365	rumen	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
891	CHEBI_17038	fecosterol	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
2269	UBERON_0005079	eggshell	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1042	UBERON_0000088	trophoblast	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1347	CHEBI_16199	urea	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
345	CHEBI_33656	antiaromatic compound	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
2066	CL_0002627	mature astrocyte	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
1663	UBERON_0002186	bronchiole	0.9733596686566586	10841	4	8688	2	1.0	False	1.0	False
832	GO_0009294	DNA mediated transformation	0.974348802022187	10841	107	8688	78	1.0	False	1.0	False
1334	SO_0000167	promoter	0.9743878556657468	10841	16	8688	10	1.0	False	1.0	False
1742	PR_000004693	Bcl-2-like protein 10	0.9743878556657468	10841	16	8688	10	1.0	False	1.0	False
414	CHEBI_27725	butin	0.9783628233986534	10841	37	8688	25	1.0	False	1.0	False
2462	CHEBI_51686	haematoxylin	0.9810363336138036	10841	9	8688	5	1.0	False	1.0	False
2179	CHEBI_63991	15-epi-lipoxin B4	0.9810363336138036	10841	9	8688	5	1.0	False	1.0	False
1348	CL_0000236	B cell	0.9812977239047349	10841	12	8688	7	1.0	False	1.0	False
1800	CHEBI_17792	organohalogen compound	0.9834948949423374	10841	6	8688	3	1.0	False	1.0	False
1124	CHEBI_75958	solution	0.9834948949423374	10841	6	8688	3	1.0	False	1.0	False
1836	PR_000008988	interleukin-1 family member 5	0.9834948949423374	10841	6	8688	3	1.0	False	1.0	False
1546	PR_000004717	transcription factor TFIIIB component B''	0.9834948949423374	10841	6	8688	3	1.0	False	1.0	False
2510	CHEBI_50553	mancude carbobicyclic parent	0.9834948949423374	10841	6	8688	3	1.0	False	1.0	False
2295	CHEBI_18059	lipid	0.985666098926223	10841	39	8688	26	1.0	False	1.0	False
2070	CHEBI_33962	mu4-sulfido-quadro-tetracopper(6+)	0.9881999124742866	10841	93	8688	66	1.0	False	1.0	False
1228	CHEBI_66212	5,7,3',4'-tetrahydroxy-2'-(3,3-dimethylallyl)isoflavone	0.9884738388118244	10841	57	8688	39	1.0	False	1.0	False
2268	UBERON_0001557	upper respiratory tract	0.9887873393457115	10841	11	8688	6	1.0	False	1.0	False
1511	UBERON_0001638	vein	0.988884794898938	10841	14	8688	8	1.0	False	1.0	False
2639	GO_0007586	digestion	0.989583317305478	10841	17	8688	10	1.0	False	1.0	False
651	CHEBI_36003	decenoic acid	0.9896834618864538	10841	27	8688	17	1.0	False	1.0	False
470	UBERON_0002101	limb	0.9899385337555695	10841	8	8688	4	1.0	False	1.0	False
1120	CL_0000233	platelet	0.9899385337555695	10841	8	8688	4	1.0	False	1.0	False
803	CHEBI_67472	15-epi-lupulin B	0.9905381606990757	10841	20	8688	12	1.0	False	1.0	False
1848	PR_000004370	asialoglycoprotein receptor 2	0.9915061983235686	10841	71	8688	49	1.0	False	1.0	False
542	CHEBI_51870	boryl group	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
2657	PR_000016770	testis-specific serine/threonine-protein kinase 1	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
364	GO_0016042	lipid catabolic process	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
1947	PR_000011622	S-acyl fatty acid synthase thioesterase, medium chain	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
516	GO_0030163	protein catabolic process	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
1906	GO_0019814	immunoglobulin complex	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
1489	CHEBI_8346	potassium iodide	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
563	CHEBI_86354	2-hydroxyacrylic acid	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
1126	CHEBI_75393	Y-27632	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
1391	UBERON_0001465	knee	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
623	GO_0000050	urea cycle	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
707	CHEBI_16189	sulfate	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
854	CHEBI_34829	Medrysone	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
2057	CL_0000057	fibroblast	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
944	CHEBI_30254	sulfidocarbon(.1+)	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
2585	CHEBI_37987	Cy3 dye	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
2063	CHEBI_15904	long-chain fatty acid	0.9921758194434719	10841	3	8688	1	1.0	False	1.0	False
539	CHEBI_33229	vitamin (role)	0.9926837677203102	10841	203	8688	149	1.0	False	1.0	False
549	CHEBI_37527	acid	0.9933071137570477	10841	13	8688	7	1.0	False	1.0	False
1935	GO_0007588	excretion	0.9934705113760787	10841	5	8688	2	1.0	False	1.0	False
2626	PR_000013779	histone-binding protein RBBP7	0.9934705113760787	10841	5	8688	2	1.0	False	1.0	False
2535	CHEBI_7542	neurotensin	0.9934705113760787	10841	5	8688	2	1.0	False	1.0	False
2260	PR_000008929	interferon-related developmental regulator 1	0.9934705113760787	10841	5	8688	2	1.0	False	1.0	False
1077	PR_000001177	D(2) dopamine receptor	0.9935215138546988	10841	29	8688	18	1.0	False	1.0	False
856	CHEBI_16158	steroid sulfate	0.993802915311256	10841	43	8688	28	1.0	False	1.0	False
137	CHEBI_18367	phosphate(3-)	0.9938827212359876	10841	10	8688	5	1.0	False	1.0	False
1724	CHEBI_17883	hydrogen chloride	0.9938827212359876	10841	10	8688	5	1.0	False	1.0	False
835	UBERON_0001088	urine	0.9951439341605084	10841	35	8688	22	1.0	False	1.0	False
1616	CHEBI_36357	polyatomic entity	0.9951439341605084	10841	35	8688	22	1.0	False	1.0	False
1982	GO_0010468	regulation of gene expression	0.9954904931330838	10841	7	8688	3	1.0	False	1.0	False
510	CHEBI_32588	potassium chloride	0.9961749217960797	10841	21	8688	12	1.0	False	1.0	False
142	CHEBI_30863	5-azaorotic acid	0.9968612680172526	10841	221	8688	161	1.0	False	1.0	False
348	PR_000002019	MHC class II histocompatibility antigen beta chain DRB1	0.9970602939002576	10841	9	8688	4	1.0	False	1.0	False
1450	CHEBI_63058	(2R,3S)-EHNA	0.9970602939002576	10841	9	8688	4	1.0	False	1.0	False
1638	UBERON_0000178	blood	0.9971401662946766	10841	498	8688	375	1.0	False	1.0	False
382	CHEBI_35885	secondary phosphine	0.9974506578242271	10841	33	8688	20	1.0	False	1.0	False
885	PR_000001204	C-C chemokine receptor type 8	0.9976687101046262	10841	23	8688	13	1.0	False	1.0	False
1112	CHEBI_30207	phosphorus(.)	0.9981288728332545	10841	11	8688	5	1.0	False	1.0	False
2516	GO_0007595	lactation	0.9982258083773116	10841	90	8688	61	1.0	False	1.0	False
2249	CHEBI_17996	chloride	0.9984019012626476	10841	35	8688	21	1.0	False	1.0	False
138	PR_000016293	protein-glutamine gamma-glutamyltransferase 2	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
1780	PR_000016585	tripeptidyl-peptidase 1	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
309	CHEBI_60874	phenylacetylglycine(1-)	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
2011	CHEBI_33310	neon atom	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
579	CHEBI_61991	maltotriose trisaccharide	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
491	PR_000006317	mRNA-decapping enzyme 1A	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
1978	CHEBI_72759	N-(pentadecanoyl)sphinganine-1-phosphocholine	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
1467	CHEBI_5054	Fibrin	0.9984478696981394	10841	4	8688	1	1.0	False	1.0	False
1565	CHEBI_7025	mupirocin	0.9984583195776207	10841	6	8688	2	1.0	False	1.0	False
2037	CHEBI_16410	pyridoxamine	0.9984583195776207	10841	6	8688	2	1.0	False	1.0	False
1260	UBERON_0007118	umbilicus	0.9984583195776207	10841	6	8688	2	1.0	False	1.0	False
2667	CHEBI_60004	mixture	0.9988216687534959	10841	8	8688	3	1.0	False	1.0	False
2400	CHEBI_63016	nonyl phenoxypolyethoxylethanol	0.9988216687534959	10841	8	8688	3	1.0	False	1.0	False
2156	PR_000004483	V-type proton ATPase subunit C 1	0.9988216687534959	10841	8	8688	3	1.0	False	1.0	False
2033	PR_000017319	vacuolar protein sorting-associated protein 13A	0.9988621092302755	10841	200	8688	143	1.0	False	1.0	False
106	CHEBI_17500	7alpha-hydroxycholesterol	0.9989985040824073	10841	37	8688	22	1.0	False	1.0	False
371	GO_0019230	proprioception	0.9990997752228942	10841	21	8688	11	1.0	False	1.0	False
766	CHEBI_28064	cyanidin 3-O-rutinoside	0.9991738644297095	10841	50	8688	31	1.0	False	1.0	False
209	CHEBI_83324	pent-2-enoyl-CoA(4-)	0.9991786756140791	10841	10	8688	4	1.0	False	1.0	False
1493	CHEBI_82784	PVP38-Ag NP	0.9995666405428287	10841	38	8688	22	1.0	False	1.0	False
1778	CHEBI_29238	tritium atom	0.999642358022464	10841	14	8688	6	1.0	False	1.0	False
2313	CHEBI_15377	water	0.9996627301651877	10841	25	8688	13	1.0	False	1.0	False
1038	CHEBI_75903	arsenic(1-) sulfides	0.9996922092905673	10841	5	8688	1	1.0	False	1.0	False
1698	CHEBI_24859	iodine atom	0.9996968834986497	10841	93	8688	61	1.0	False	1.0	False
2109	CHEBI_26536	retinoic acid	0.999774787391314	10841	145	8688	99	1.0	False	1.0	False
966	GO_0007631	feeding behavior	0.999791097954914	10841	653	8688	488	1.0	False	1.0	False
2346	UBERON_0002331	umbilical cord	0.9997916256080491	10841	30	8688	16	1.0	False	1.0	False
2450	PR_000004481	V-type proton ATPase subunit B, kidney isoform	0.9998023253525553	10841	24	8688	12	1.0	False	1.0	False
2672	CHEBI_27778	abequose	0.9998950118798572	10841	15	8688	6	1.0	False	1.0	False
2580	CHEBI_15956	biotin	0.9999267906926018	10841	10	8688	3	1.0	False	1.0	False
2267	GO_0007569	cell aging	0.9999267906926018	10841	10	8688	3	1.0	False	1.0	False
701	CHEBI_43141	3-hydroxypropoxy group	0.9999511383424556	10841	36	8688	19	1.0	False	1.0	False
1298	PR_000004738	class E basic helix-loop-helix protein 22	0.9999534338755793	10841	30	8688	15	1.0	False	1.0	False
2451	PR_000001309	CD70 molecule	0.9999573969887228	10841	14	8688	5	1.0	False	1.0	False
1530	CHEBI_72657	19,20-DiHDPA	0.9999700658963719	10841	16	8688	6	1.0	False	1.0	False
1064	UBERON_0000979	tibia	0.9999822404753917	10841	9	8688	2	1.0	False	1.0	False
814	CHEBI_26948	vitamin B1	0.9999851458076905	10841	55	8688	31	1.0	False	1.0	False
732	PR_000017279	testis-specific basic protein Y 1	0.9999897302295518	10841	77	8688	46	1.0	False	1.0	False
731	CHEBI_37972	phosphorus-32 atom	0.9999940869694243	10841	24	8688	10	1.0	False	1.0	False
1699	CHEBI_33290	food	0.9999943271268825	10841	451	8688	324	1.0	False	1.0	False
798	UBERON_0002107	liver	0.9999946431818749	10841	131	8688	84	1.0	False	1.0	False
8	CHEBI_30751	formic acid	0.9999960226091992	10841	178	8688	118	1.0	False	1.0	False
793	CHEBI_4910	etomidate	0.9999961624087129	10841	26	8688	11	1.0	False	1.0	False
1351	CHEBI_27568	selenium atom	0.9999982872122056	10841	85	8688	50	1.0	False	1.0	False
2446	CHEBI_33237	vitamin D4	0.999999406929979	10841	66	8688	36	1.0	False	1.0	False
232	CHEBI_52550	theopalauamide	0.999999591217056	10841	53	8688	27	1.0	False	1.0	False
2571	CHEBI_26130	biological pigment	0.9999995988157012	10841	62	8688	33	1.0	False	1.0	False
1550	CHEBI_7916	pantothenic acid	0.9999997765706581	10841	14	8688	3	1.0	False	1.0	False
847	CL_0000019	sperm	0.9999999128764833	10841	39	8688	17	1.0	False	1.0	False
76	NCBITaxon_10088	Mus <genus>	0.9999999671541488	10841	430	8688	299	1.0	False	1.0	False
1411	CHEBI_86198	1,2-di-[(11Z)-eicosenoyl]-sn-glycero-3-phosphocholine	0.999999997692293	10841	55	8688	25	1.0	False	1.0	False
2546	PR_000017299	VIP peptides	0.9999999999826342	10841	180	8688	102	1.0	False	1.0	False
1916	CHEBI_33279	vitamin D5	0.9999999999937474	10841	224	8688	119	1.0	False	1.0	False
971	UBERON_0001897	dorsal plus ventral thalamus	1.0	10841	1	8688	0	1.0	False	1.0	False
2508	CHEBI_6809	methamphetamine	1.0	10841	1	8688	0	1.0	False	1.0	False
893	CHEBI_53438	iron(3+) sulfate	1.0	10841	1	8688	0	1.0	False	1.0	False
998	CHEBI_44557	nitrilotriacetic acid	1.0	10841	4	8688	0	1.0	False	1.0	False
2024	CHEBI_28592	ricinoleic acid	1.0	10841	1	8688	0	1.0	False	1.0	False
897	PR_000007309	fatty acid-binding protein, liver	1.0	10841	1	8688	0	1.0	False	1.0	False
2217	CHEBI_38959	diphenyl sulfide	1.0	10841	1	8688	0	1.0	False	1.0	False
2221	CHEBI_17937	L-rhamnono-1,4-lactone	1.0	10841	1	8688	0	1.0	False	1.0	False
1904	UBERON_2001304	vagal ganglion 3	1.0	10841	2	8688	0	1.0	False	1.0	False
899	UBERON_0001228	renal papilla	1.0	10841	1	8688	0	1.0	False	1.0	False
997	CHEBI_78197	1-alkyl-2-acyl-glycero-3-phosphoethanolamine zwitterion	1.0	10841	1	8688	0	1.0	False	1.0	False
902	CHEBI_3258	CB3717	1.0	10841	1	8688	0	1.0	False	1.0	False
903	GO_0044101	(R)-citramalyl-CoA lyase activity	1.0	10841	1	8688	0	1.0	False	1.0	False
1861	PR_000014909	S-phase kinase-associated protein 2	1.0	10841	1	8688	0	1.0	False	1.0	False
904	GO_0060179	male mating behavior	1.0	10841	1	8688	0	1.0	False	1.0	False
1902	CHEBI_86390	3-pyridylacetic acid	1.0	10841	1	8688	0	1.0	False	1.0	False
908	CHEBI_16094	thiosulfate(2-)	1.0	10841	1	8688	0	1.0	False	1.0	False
2566	GO_0042432	indole biosynthetic process	1.0	10841	1	8688	0	1.0	False	1.0	False
1905	CHEBI_15343	acetaldehyde	1.0	10841	1	8688	0	1.0	False	1.0	False
888	PR_000025569	amyloid-beta precursor protein sequence variant T714I (human)	1.0	10841	1	8688	0	1.0	False	1.0	False
887	CHEBI_52970	ubiquinol-6	1.0	10841	1	8688	0	1.0	False	1.0	False
588	CL_0000918	Tc2 cell	1.0	10841	2	8688	0	1.0	False	1.0	False
1009	UBERON_0003632	pedal digit 2	1.0	10841	1	8688	0	1.0	False	1.0	False
45	CHEBI_22918	branched-chain amino acid	1.0	10841	2	8688	0	1.0	False	1.0	False
628	CHEBI_16380	vindoline	1.0	10841	1	8688	0	1.0	False	1.0	False
2587	PR_000014924	solute carrier family 12 member 1	1.0	10841	1	8688	0	1.0	False	1.0	False
869	UBERON_0006114	lateral occipital cortex	1.0	10841	1	8688	0	1.0	False	1.0	False
1529	CHEBI_48438	pyrimidinecarboxamide	1.0	10841	1	8688	0	1.0	False	1.0	False
1860	GO_0051017	actin filament bundle assembly	1.0	10841	1	8688	0	1.0	False	1.0	False
870	CHEBI_64356	pregabalin	1.0	10841	1	8688	0	1.0	False	1.0	False
1911	GO_0000900	translation repressor activity, mRNA regulatory element binding	1.0	10841	1	8688	0	1.0	False	1.0	False
1572	UBERON_0000376	hindlimb stylopod	1.0	10841	2	8688	0	1.0	False	1.0	False
624	PR_000002193	apoptosis regulator BAX	1.0	10841	2	8688	0	1.0	False	1.0	False
2506	CHEBI_33664	monocyclic hydrocarbon	1.0	10841	1	8688	0	1.0	False	1.0	False
2020	CHEBI_22654	asparagine derivative	1.0	10841	1	8688	0	1.0	False	1.0	False
2021	PR_000013347	pregnancy-specific beta-1-glycoprotein 1	1.0	10841	1	8688	0	1.0	False	1.0	False
219	UBERON_0005452	hepatic cord	1.0	10841	1	8688	0	1.0	False	1.0	False
1576	CHEBI_25218	methacrylate	1.0	10841	1	8688	0	1.0	False	1.0	False
1866	PR_000011032	neutrophil cytosol factor 4	1.0	10841	1	8688	0	1.0	False	1.0	False
1900	CHEBI_76959	19-HEPE	1.0	10841	1	8688	0	1.0	False	1.0	False
924	GO_0007622	rhythmic behavior	1.0	10841	1	8688	0	1.0	False	1.0	False
2558	UBERON_0006518	right lung lobe	1.0	10841	1	8688	0	1.0	False	1.0	False
2043	GO_0038060	nitric oxide-cGMP-mediated signaling pathway	1.0	10841	1	8688	0	1.0	False	1.0	False
223	GO_0044850	menstrual cycle	1.0	10841	1	8688	0	1.0	False	1.0	False
2040	PR_000008800	heat shock protein HSP 90-beta	1.0	10841	1	8688	0	1.0	False	1.0	False
957	CHEBI_27610	cyclohexa-2,5-diene-1-carbonyl-CoA	1.0	10841	1	8688	0	1.0	False	1.0	False
1879	UBERON_0000459	uterine wall	1.0	10841	1	8688	0	1.0	False	1.0	False
958	CHEBI_49976	zinc dichloride	1.0	10841	1	8688	0	1.0	False	1.0	False
959	CHEBI_67462	3-epi-caryoptin	1.0	10841	1	8688	0	1.0	False	1.0	False
961	UBERON_0001179	peritoneal cavity	1.0	10841	1	8688	0	1.0	False	1.0	False
965	PR_000015683	type 2 lactosamine alpha-2,3-sialyltransferase	1.0	10841	1	8688	0	1.0	False	1.0	False
60	CHEBI_72459	Dig-Cy5	1.0	10841	1	8688	0	1.0	False	1.0	False
2538	PR_000002025	T-cell surface glycoprotein CD1a	1.0	10841	1	8688	0	1.0	False	1.0	False
227	PR_000004775	BMP-binding endothelial regulator protein	1.0	10841	1	8688	0	1.0	False	1.0	False
2529	PR_000004677	breast cancer anti-estrogen resistance protein 3	1.0	10841	1	8688	0	1.0	False	1.0	False
1519	CHEBI_553473	ceftizoxime	1.0	10841	1	8688	0	1.0	False	1.0	False
62	GO_0043523	regulation of neuron apoptotic process	1.0	10841	1	8688	0	1.0	False	1.0	False
64	PR_000011120	neurofilament medium polypeptide	1.0	10841	1	8688	0	1.0	False	1.0	False
2034	PR_000008563	histidine triad nucleotide-binding protein 3	1.0	10841	2	8688	0	1.0	False	1.0	False
601	CHEBI_38472	acetonitrile	1.0	10841	1	8688	0	1.0	False	1.0	False
2035	CL_0000182	hepatocyte	1.0	10841	1	8688	0	1.0	False	1.0	False
985	CHEBI_63625	tenofovir (anhydrous)	1.0	10841	1	8688	0	1.0	False	1.0	False
955	CHEBI_26874	terpenol	1.0	10841	1	8688	0	1.0	False	1.0	False
994	CHEBI_16159	sulochrin	1.0	10841	1	8688	0	1.0	False	1.0	False
1898	CL_0000683	ependymoglial cell	1.0	10841	1	8688	0	1.0	False	1.0	False
933	CHEBI_52330	glycerophosphatidylethanolamine	1.0	10841	2	8688	0	1.0	False	1.0	False
279	CHEBI_82003	R1128C	1.0	10841	1	8688	0	1.0	False	1.0	False
2554	CHEBI_85626	N-hydroxyhexadecenoylsphingosine-1-phosphocholine	1.0	10841	2	8688	0	1.0	False	1.0	False
2553	PR_000005409	chromodomain-helicase-DNA-binding protein 3	1.0	10841	1	8688	0	1.0	False	1.0	False
608	CHEBI_26738	sphingenine	1.0	10841	3	8688	0	1.0	False	1.0	False
2049	CL_0002321	embryonic cell (metazoa)	1.0	10841	1	8688	0	1.0	False	1.0	False
1516	CHEBI_35086	m-Benzenesulfonium diazonium chloride	1.0	10841	1	8688	0	1.0	False	1.0	False
1881	UBERON_0001443	chest	1.0	10841	2	8688	0	1.0	False	1.0	False
940	CHEBI_33252	atomic nucleus	1.0	10841	2	8688	0	1.0	False	1.0	False
1520	CHEBI_8246	Pirbuterol acetate	1.0	10841	1	8688	0	1.0	False	1.0	False
988	CHEBI_66036	(2S)-2'-hydroxy-7,8,3',4',5'-pentamethoxyflavan	1.0	10841	1	8688	0	1.0	False	1.0	False
221	GO_0002211	behavioral defense response to insect	1.0	10841	1	8688	0	1.0	False	1.0	False
606	CHEBI_28224	Peptidyl-L-arginine	1.0	10841	1	8688	0	1.0	False	1.0	False
283	CHEBI_26666	short-chain fatty acid	1.0	10841	1	8688	0	1.0	False	1.0	False
594	CHEBI_25095	L-lysine derivative	1.0	10841	1	8688	0	1.0	False	1.0	False
2045	UBERON_0000486	multilaminar epithelium	1.0	10841	1	8688	0	1.0	False	1.0	False
1431	CHEBI_29318	aminyl	1.0	10841	1	8688	0	1.0	False	1.0	False
846	PR_000006894	ER degradation-enhancing alpha-mannosidase-like protein 3	1.0	10841	1	8688	0	1.0	False	1.0	False
2592	CHEBI_33366	copper group element atom	1.0	10841	1	8688	0	1.0	False	1.0	False
2675	UBERON_0008979	carcass	1.0	10841	1	8688	0	1.0	False	1.0	False
666	CHEBI_33739	di-mu-sulfido-diiron(0)	1.0	10841	1	8688	0	1.0	False	1.0	False
2673	CHEBI_55365	alpha-hexylcinnamaldehyde	1.0	10841	1	8688	0	1.0	False	1.0	False
763	GO_0044347	cell wall polysaccharide catabolic process	1.0	10841	1	8688	0	1.0	False	1.0	False
1955	CHEBI_35447	biphenyl-4-yl group	1.0	10841	1	8688	0	1.0	False	1.0	False
765	CHEBI_86267	nitrotyrosine	1.0	10841	1	8688	0	1.0	False	1.0	False
767	PR_000006060	CWF19-like protein 1	1.0	10841	1	8688	0	1.0	False	1.0	False
772	CHEBI_75260	penicillinate salt	1.0	10841	1	8688	0	1.0	False	1.0	False
2664	CHEBI_34939	prostaglandin D3	1.0	10841	1	8688	0	1.0	False	1.0	False
2663	GO_0008355	olfactory learning	1.0	10841	1	8688	0	1.0	False	1.0	False
776	SO_0000417	polypeptide_domain	1.0	10841	4	8688	0	1.0	False	1.0	False
20	CHEBI_4509	diclofenac sodium	1.0	10841	3	8688	0	1.0	False	1.0	False
2660	PR_000012490	platelet-derived growth factor subunit A	1.0	10841	1	8688	0	1.0	False	1.0	False
21	UBERON_0000990	reproductive system	1.0	10841	1	8688	0	1.0	False	1.0	False
660	UBERON_0007381	epidermal scale	1.0	10841	2	8688	0	1.0	False	1.0	False
1543	CHEBI_10049	XTP	1.0	10841	1	8688	0	1.0	False	1.0	False
1949	PR_000002190	RAC-alpha serine/threonine-protein kinase	1.0	10841	1	8688	0	1.0	False	1.0	False
2655	UBERON_0001890	forebrain	1.0	10841	1	8688	0	1.0	False	1.0	False
23	CHEBI_27547	zeaxanthin	1.0	10841	1	8688	0	1.0	False	1.0	False
2652	PR_000004806	bromodomain-containing protein 2	1.0	10841	1	8688	0	1.0	False	1.0	False
795	UBERON_0006376	premacula segment of distal straight tubule	1.0	10841	1	8688	0	1.0	False	1.0	False
1958	CHEBI_36113	3-hydroxy-2-phenylchromenylium	1.0	10841	2	8688	0	1.0	False	1.0	False
1990	PR_000008927	interferon kappa	1.0	10841	1	8688	0	1.0	False	1.0	False
1959	CHEBI_63717	tenofovir disoproxil	1.0	10841	1	8688	0	1.0	False	1.0	False
671	CHEBI_76020	poly[d(TTC)]	1.0	10841	1	8688	0	1.0	False	1.0	False
