	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
397624	explicit_question	PMC4998730	[(4030, 4035)]	which	['We hoped to understand amino acid and fat metabolism in newborns with IUGR and clarify whether there were correlated indicators, and if so, which indicators showed metabolic disorders.']	(3890, 4074)
398000	explicit_question	PMC4999029	[(3159, 3162)]	why	['There are various reasons why the fitness costs of inbreeding might remain undetected in natural systems (e.g.']	(3133, 3243)
398001	explicit_question	PMC4999029	[(9523, 9526)]	how	['In this study, we investigate how the telomere length of individual Seychelles warblers varies with individual and parental homozygosity to quantify the somatic cost of inbreeding in a natural setting.']	(9493, 9694)
398002	explicit_question	PMC4999029	[(34160, 34169)]	questions	['The third study, in a natural population of white‐throated dippers Cinclus cinclus, reported no significant relationship between inbreeding and telomere length (Becker et\xa0al .2015), but addressed this only as an aside to questions regarding heritability of telomere length.']	(33939, 34212)
398579	explicit_question	PMC4999868	[(22879, 22884)]	raise	['The findings in the present study therefore raise the possibility that placental mTOR mediated dysregulation of placental folate transport plays a role in the development of abnormal fetal growth.']	(22835, 23031)
398767	explicit_question	PMC5000726	[(56, 59)]	Can	['Epigenetic Mechanisms in Bone Biology and Osteoporosis: Can They Drive Therapeutic Choices?']	(0, 91)
398768	explicit_question	PMC5000726	[(90, 91)]	?	['Epigenetic Mechanisms in Bone Biology and Osteoporosis: Can They Drive Therapeutic Choices?']	(0, 91)
398769	explicit_question	PMC5000726	[(4993, 4996)]	why	['In this light, epigenetics could represent a link between the genome and the environment, strongly influencing bone phenotypes and osteoporosis risk, together (and also synergically) with inherited genetic variants, which could explain why genetic factors alone are not sufficient to explain the predisposition to osteoporosis development and fracture occurrence (Figure 2).']	(4757, 5131)
399254	explicit_question	PMC5005165	[(2890, 2893)]	how	['The study of the temporal trends of CLRD mortality, and of how they relate to time period, birth cohort and age of the subjects, may help to better understand the aetiology of the disease, and to address clinical and public health strategies.']	(2831, 3073)
399255	explicit_question	PMC5005165	[(22784, 22787)]	why	['This figure might explain, at least in part, why the drop in COPD mortality has been more striking in men than women in the last 30\u2005years.']	(22739, 22877)
399498	explicit_question	PMC5005622	[(7313, 7316)]	why	['The aim is not to explain why WIC mothers are less apt than non-WIC mothers to place their infants in safe sleep positions; rather, our purpose is: 1) To generally illustrate how surveillance data that is routinely collected for public purposes can be used to inform the development of intervention strategies; and 2) To specifically inform the deployment of a SUID risk reduction strategy.']	(7287, 7677)
399499	explicit_question	PMC5005622	[(7462, 7465)]	how	['The aim is not to explain why WIC mothers are less apt than non-WIC mothers to place their infants in safe sleep positions; rather, our purpose is: 1) To generally illustrate how surveillance data that is routinely collected for public purposes can be used to inform the development of intervention strategies; and 2) To specifically inform the deployment of a SUID risk reduction strategy.']	(7287, 7677)
399500	explicit_question	PMC5005622	[(15051, 15054)]	why	['Finally, PRAMS data do not reveal why WIC mothers are less apt to adopt safe sleep practices and thus the intervention may not fully address barriers to behavioral change.']	(15017, 15188)
399640	explicit_question	PMC5012699	[(2166, 2169)]	how	['Introduction\nThe well-preserved natural laboratory of Rancho La Brea (RLB), spanning 30,000 years over the late Pleistocene and into the Holocene, is an excellent site to examine ecological and environmental changes, and how these changes led into the end-Pleistocene extinction event and the Pleistocene-Holocene transition.']	(1945, 2270)
399641	explicit_question	PMC5012699	[(5450, 5453)]	how	['Radiographic cross-sections can give us additional information that cannot be gleaned from external measurements such as how the forces applied to the mandible have evolved in S .']	(5329, 5508)
400026	explicit_question	PMC5013576	[(2475, 2484)]	questions	['In CG, there is a transition of typical markers of mature podocytes to an expression profile more characteristic of the parietal epithelial cells of Bowman’s capsule, raising questions of the origin of the abnormal glomerular epithelium [3].']	(2300, 2541)
400027	explicit_question	PMC5013576	[(8432, 8441)]	questions	['However, the detection of parvoviral DNA in approximately 25\xa0% of both control samples and other glomerular lesions questions the specificity of this finding for disease pathogenesis.']	(8316, 8499)
400028	explicit_question	PMC5013576	[(20795, 20799)]	what	['Importantly, CG is not the only renal lesion seen in those with the at-risk APOL1 risk genotype [30], so other genetic or environmental factors likely play a role in determining what renal lesion, if any, a particular patient will get.']	(20617, 20852)
400265	explicit_question	PMC5014971	[(3646, 3650)]	what	['There is some uncertainty over the extent of the US population that has inadequate vitamin D status due to disagreements between experts as to what constitutes inadequate status.']	(3503, 3681)
400266	explicit_question	PMC5014971	[(6408, 6412)]	what	['However, consensus on what constitutes adequate vitamin D status during pregnancy and the most efficacious means to prevent and treat vitamin D deficiency/insufficiency in pregnant women has yet to be reached, leading to differing assessments of this public health issue [14,19].']	(6386, 6665)
400647	explicit_question	PMC5016860	[(6252, 6260)]	question	['Another question is how children would be engaged in weight-loss practices and what factors would be related to their adoption.']	(6244, 6371)
400648	explicit_question	PMC5016860	[(6264, 6267)]	how	['Another question is how children would be engaged in weight-loss practices and what factors would be related to their adoption.']	(6244, 6371)
400649	explicit_question	PMC5016860	[(6323, 6327)]	what	['Another question is how children would be engaged in weight-loss practices and what factors would be related to their adoption.']	(6244, 6371)
400650	explicit_question	PMC5016860	[(10954, 10957)]	How	['Children’s self-perception of weight status was assessed by asking: “How do you feel about your current weight status?” with the five response options: “very thin”, “rather thin”, “average”, “rather fat” and “very fat”.']	(10885, 11104)
400651	explicit_question	PMC5016860	[(11002, 11004)]	?”	['Children’s self-perception of weight status was assessed by asking: “How do you feel about your current weight status?” with the five response options: “very thin”, “rather thin”, “average”, “rather fat” and “very fat”.']	(10885, 11104)
400652	explicit_question	PMC5016860	[(12328, 12332)]	What	['Eating speed was evaluated by asking: “What do you think about your eating speed compared with peers?” The three response options were “slower than peers”, “as fast as peers” and “faster than peers”.']	(12289, 12488)
400653	explicit_question	PMC5016860	[(12389, 12391)]	?”	['Eating speed was evaluated by asking: “What do you think about your eating speed compared with peers?” The three response options were “slower than peers”, “as fast as peers” and “faster than peers”.']	(12289, 12488)
401307	explicit_question	PMC5017599	[(5027, 5030)]	how	['These multiple influences on reproductive decision-making and potential gaps in knowledge highlight the need to explore how and with whom women reach reproductive decisions, and what can be done to improve these paths.']	(4907, 5125)
401308	explicit_question	PMC5017599	[(5040, 5044)]	whom	['These multiple influences on reproductive decision-making and potential gaps in knowledge highlight the need to explore how and with whom women reach reproductive decisions, and what can be done to improve these paths.']	(4907, 5125)
401309	explicit_question	PMC5017599	[(5085, 5089)]	what	['These multiple influences on reproductive decision-making and potential gaps in knowledge highlight the need to explore how and with whom women reach reproductive decisions, and what can be done to improve these paths.']	(4907, 5125)
401310	explicit_question	PMC5017599	[(10092, 10095)]	How	['Of the 108 profiles, a subset of 12 were selected (seeTable 1) to achieve an optimal experimental design for a partial-profile choice model, in which in each choice set, only a subset of the attributes vary and the rest remain constant [29].10.1371/journal.pone.0160190.t001\n\nCaption (TABLE-WRAP): TABLE 1\nConjoint survey.How much you would want to have a baby if …?']	(9770, 10136)
401311	explicit_question	PMC5017599	[(31059, 31064)]	which	['Studies are needed to assess the current implementation of the preconception counselling protocol, to identify which of the many providers seen by WLHIV may be exploring fertility desires, and to explore the use of patient educators and/or nursing staff to more comprehensively provide preconception counselling to WLHIV of reproductive age [42–43].']	(30948, 31297)
401312	explicit_question	PMC5017599	[(31447, 31450)]	how	['Strategies assessing combinations of components of realistic scenarios, such as those used in this study, appeared to provide a clearer insight into how and what women might do when faced with real-world scenarios involving trade-offs between the competing elements surrounding pregnancy planning.']	(31298, 31595)
401313	explicit_question	PMC5017599	[(31455, 31459)]	what	['Strategies assessing combinations of components of realistic scenarios, such as those used in this study, appeared to provide a clearer insight into how and what women might do when faced with real-world scenarios involving trade-offs between the competing elements surrounding pregnancy planning.']	(31298, 31595)
401565	explicit_question	PMC5017622	[(34139, 34142)]	how	['The health conscious diet showed a reduced risk of LWB (OR = 0.23 95% CI; 0.12–0.45, P; <0.0001) per standard deviation change in scores) as well as dietary diversity scores (OR = 0.10 95% CI 0.04–0.13 per standard deviation change in scores, P; <0.0001) (Table 7).10.1371/journal.pone.0162285.t007\n\nCaption (TABLE-WRAP): TABLE 7\nAssociation between dietary Patterns and birth weight.Maternal dietary patternsBivariateMultiple logistic regression (R2= 0.78)OR (CI 95%)P-valuesOR (CI 95%)P-valuesHealth conscious diet0.11 (0.10–0.20)<0.00010.23 (0.12–0.45)<0.0001Non-Health conscious diet1.0 (1.18–1.2)0.8341.04 (0.65–1.67)0.956Dietary diversity score0.1 (0.04–0.12)<0.00010.10 (0.04–0.13)<0.0001\n\nDiscussion\nWe have defined two dietary patterns and also demonstrated the relationship between pattern of diet that a mother is consuming and how it is associated with birth weight.']	(33300, 34178)
401566	explicit_question	PMC5017622	[(40386, 40391)]	which	['Beside this, there are no known established cut-offs standards for additional percentage of variance explained to decide on the number of factors that should be retained or on the cut-off for loading scores to decide on which foods should be considered relevant in every pattern identified19.']	(40166, 40458)
401890	explicit_question	PMC5019390	[(1665, 1671)]	raised	['This raised the concept of fetal/neonatal origin or programming of adult disease, particularly with regard to obesity and type 2 diabetes, together with related cardiovascular diseases [2].']	(1660, 1849)
401891	explicit_question	PMC5019390	[(33291, 33295)]	what	['It would be interesting to know what would happen after a longer period.']	(33259, 33331)
402147	explicit_question	PMC5021204	[(0, 3)]	Can	['Can adverse maternal and perinatal outcomes be predicted when blood pressure becomes elevated?']	(0, 94)
402148	explicit_question	PMC5021204	[(93, 94)]	?	['Can adverse maternal and perinatal outcomes be predicted when blood pressure becomes elevated?']	(0, 94)
402149	explicit_question	PMC5021204	[(3569, 3571)]	Is	['Is it possible to predict adverse outcomes among women with chronic or gestational hypertension?']	(3569, 3665)
402150	explicit_question	PMC5021204	[(3664, 3665)]	?	['Is it possible to predict adverse outcomes among women with chronic or gestational hypertension?']	(3569, 3665)
402151	explicit_question	PMC5021204	[(26861, 26868)]	whether	['Also, our analyses were focused on whether we could identify which women were at increased risk of adverse outcomes when antihypertensive treatment decisions needed to be made for the duration of the pregnancy.']	(26826, 27036)
402152	explicit_question	PMC5021204	[(26887, 26892)]	which	['Also, our analyses were focused on whether we could identify which women were at increased risk of adverse outcomes when antihypertensive treatment decisions needed to be made for the duration of the pregnancy.']	(26826, 27036)
402153	explicit_question	PMC5021204	[(28183, 28186)]	why	['For example, a variable that may be predictive of severe hypertension may not be identified as such if the presence of that variable leads to antihypertensive therapy that avoids the severe hypertension and its complications; this may be why BP level was not predictive of adverse maternal outcome in the PIERS model of prognosis among women hospitalized with preeclampsia3.']	(27945, 28319)
402154	explicit_question	PMC5021204	[(32273, 32278)]	which	['In conclusion, it was not possible to identify which women were at increased risk of perinatal or maternal adverse outcomes based on maternal and current pregnancy clinical characteristics at the time of CHIPS Trial enrolment.']	(32226, 32452)
402372	explicit_question	PMC5021959	[(18889, 18896)]	whether	"[""Limitations and future studies\nWe acknowledge that our study design cannot provide insight into whether putative ω-3 PUFA conferred neuroprotection originated within the fetal brain prior to birth via ω-3 PUFA's conveyed in fetal circulation, or following birth via ω-3 PUFA's conveyed in mother's colostrum[47],[48].""]"	(18793, 19110)
402565	explicit_question	PMC5024431	[(4426, 4429)]	how	['Much of what we know about how goals influence behaviours comes from Goal Setting Theory developed by Locke, Latham and colleagues [17,18] which was adapted for healthcare by Stretcher et al [19].']	(4399, 4595)
402566	explicit_question	PMC5024431	[(5314, 5317)]	how	['Several review articles have examined interventions using goals for nutrition and/or physical activity behaviour change in an attempt to understand how goals are used (e.g., types of goals used, how goals were chosen, inclusion of rewards and/or feedback) and the effectiveness of such interventions in different areas including primary care [16], weight management [24], and nutrition and physical activity behaviour change in general [25,26].']	(5166, 5610)
402567	explicit_question	PMC5024431	[(12124, 12127)]	how	['When quantity did not fit with goal topic (e.g., portion size, self-monitoring), a goal was considered specific when additional details were provided other than only behaviour identification (e.g., how or when the behaviour would be conducted e.g., “using portion controlled foods” vs. “portion control”).']	(11926, 12231)
402568	explicit_question	PMC5024431	[(12131, 12135)]	when	['When quantity did not fit with goal topic (e.g., portion size, self-monitoring), a goal was considered specific when additional details were provided other than only behaviour identification (e.g., how or when the behaviour would be conducted e.g., “using portion controlled foods” vs. “portion control”).']	(11926, 12231)
402569	explicit_question	PMC5024431	[(47441, 47444)]	how	['This interest suggests further research on these types of features as well as how to strengthen them for use as part of publicly available electronic nutrition and physical activity behaviour change tools is warranted.']	(47363, 47581)
402570	explicit_question	PMC5024431	[(50059, 50062)]	how	['In general, many goals would also not generally follow standards about how goals are to be used for behavioural therapy for obesity [11,12] and within the 5As for obesity management [14,15] (e.g., focus on small changes in behaviour).']	(49988, 50222)
402571	explicit_question	PMC5024431	[(50428, 50431)]	how	['Some users also appeared to have some difficulties choosing appropriate frequencies for their goals (e.g., lose 5kg; frequency: daily); it is unclear whether this finding is due to a lack of understanding how to use the frequency tool in the My Goals feature or about what is realistic or both.']	(50223, 50517)
402572	explicit_question	PMC5024431	[(50491, 50495)]	what	['Some users also appeared to have some difficulties choosing appropriate frequencies for their goals (e.g., lose 5kg; frequency: daily); it is unclear whether this finding is due to a lack of understanding how to use the frequency tool in the My Goals feature or about what is realistic or both.']	(50223, 50517)
402573	explicit_question	PMC5024431	[(50994, 50997)]	how	['In addition, instructions to on how to write SMART goals available for Ontario users only may not have been used often as upon scanning the write your own goals, poor quality goals were roughly proportionately as common in Ontario users as Alberta users who were not provided with instructions.']	(50962, 51256)
402574	explicit_question	PMC5024431	[(56801, 56804)]	how	['Fourth, this study did not capture how use of My Goals compares with use of other aspects of the eaTracker® website, and as well how these Alberta and Ontario My Goals users compare with the larger Canadian population of My Goals users.']	(56766, 57002)
402575	explicit_question	PMC5024431	[(56895, 56898)]	how	['Fourth, this study did not capture how use of My Goals compares with use of other aspects of the eaTracker® website, and as well how these Alberta and Ontario My Goals users compare with the larger Canadian population of My Goals users.']	(56766, 57002)
402576	explicit_question	PMC5024431	[(57052, 57059)]	whether	['Lastly, we were not able to obtain solid data on whether individuals met their goals with this tool because of high rates of non-use of the tracker.']	(57003, 57151)
402577	explicit_question	PMC5024431	[(58099, 58102)]	how	['Future research needs to determine how to help individuals write better quality goals using website-based tools (instructions may not be enough) and how to help users to follow-up with their goals; qualitative research on users of these tools may provide important insight to help move this area forward.']	(58064, 58368)
402578	explicit_question	PMC5024431	[(58213, 58216)]	how	['Future research needs to determine how to help individuals write better quality goals using website-based tools (instructions may not be enough) and how to help users to follow-up with their goals; qualitative research on users of these tools may provide important insight to help move this area forward.']	(58064, 58368)
402911	explicit_question	PMC5024513	[(2039, 2042)]	how	['Further work is needed to establish the characteristics of those most at risk within this population, how this differs from adult pregnant women and the role of supplementation in achieving adequate nutrition.']	(1937, 2146)
402912	explicit_question	PMC5024513	[(7004, 7008)]	what	['It is therefore important that the most recent evidence relating to the nutritional intake and status of pregnant adolescents is examined in order to establish what the particular issues may be for this group.']	(6844, 7053)
402913	explicit_question	PMC5024513	[(22574, 22577)]	how	['One study which was a medical records review [37] did not provide details of how samples were collected.']	(22497, 22601)
403366	explicit_question	PMC5025055	[(1124, 1127)]	how	['Finally, we shed light on how the E2F1-ELOVL2 pathway may alter oxidative respiration in the SGA condition by contributing to the maintenance of cellular metabolic homeostasis.']	(1098, 1274)
403367	explicit_question	PMC5025055	[(2813, 2820)]	whether	['However, little is known about the mechanisms controlling the increased insulin sensitivity of SGA newborns and whether the SGA associated gene expression pattern is preserved in primary cells taken from SGA individuals.']	(2701, 2921)
403368	explicit_question	PMC5025055	[(26469, 26474)]	asked	['Since E2F1 expression was found to be substantially higher in SGA-established MSCs, we then asked whether the difference in E2F1 levels could contribute to the observed DEG expression pattern.']	(26377, 26569)
403369	explicit_question	PMC5025055	[(26475, 26482)]	whether	['Since E2F1 expression was found to be substantially higher in SGA-established MSCs, we then asked whether the difference in E2F1 levels could contribute to the observed DEG expression pattern.']	(26377, 26569)
403370	explicit_question	PMC5025055	[(41030, 41034)]	what	['Our MSCs taken from the SGA group of newborns show a similar metabolic profile, but Wharton’s jelly-derived MSCs are generally not transformed and hence, it remains questionable what the molecular causes are for the increased proliferation and decreased oxygen consumption rates of MSCs isolated from growth-restricted individuals.']	(40852, 41183)
403681	explicit_question	PMC5025498	[(4195, 4200)]	which	['The aim of this study was to determine which, if any, maternal characteristics and pregnancy dietary factors were associated with infant adiposity at 2\xa0years of age in a cohort of the ROLO study (Walsh et al.2012b) and to examine the effect of a low GI dietary intervention in pregnancy on maternal BMI 2\xa0years postpartum.']	(4156, 4478)
403881	explicit_question	PMC5025575	[(8729, 8732)]	how	['For the first question, participants have to write down how many servings of FV divided into fruit juice, vegetable juice, potatoes (excluding French-fried potatoes), green salad and other vegetables they have consumed in the past seven days.']	(8673, 8915)
403882	explicit_question	PMC5025575	[(9116, 9119)]	how	['For the third question, they have to indicate how their eating habits of the past seven days differ from those of the past three months (e.g., much/a bit more/less FV than in the past three months).']	(9070, 9268)
403883	explicit_question	PMC5025575	[(18798, 18801)]	how	['One participant was removed from the statistical analyses as she reported having consumed zero FV in the past seven days while she reported high intakes of fresh FV in both the food record and the FFQ and it was assumed that it was a misunderstanding on how to complete the FVQ.']	(18544, 18822)
403884	explicit_question	PMC5025575	[(29177, 29180)]	why	['The fact that the FVQ and the FFQ are both retrospective tools that measure frequency of consumption could partly explain why both instruments are more highly correlated compared with the food record which is a prospective measure.']	(29055, 29286)
403885	explicit_question	PMC5025575	[(30335, 30338)]	why	['In fact, this could explain why correlations between the FVQ and the FFQ are higher than with the food record.']	(30307, 30417)
403886	explicit_question	PMC5025575	[(35000, 35005)]	which	['In sum, it is still unclear which carotenoids found in plasma are the most correlated to FV assessed by self-reported tools in pregnant women.']	(34972, 35114)
404147	explicit_question	PMC5025983	[(0, 2)]	Do	['Do fatty acids affect fetal programming?']	(0, 40)
404148	explicit_question	PMC5025983	[(39, 40)]	?	['Do fatty acids affect fetal programming?']	(0, 40)
404149	explicit_question	PMC5025983	[(33898, 33901)]	how	['A systematic evaluation of the results from animal studies on how maternal n-3 LC-PUFA supplementation affected the body mass of offspring emphasized that more research is needed on this subject [83].']	(33836, 34036)
404524	explicit_question	PMC5028238	[(5148, 5151)]	why	['Being heterozygous for only one mutation generally does not cause the SLOS phenotype, although instances have been reported.8,16Being homozygous for a null mutation in DHCR7 typically results in prenatal death.15This explains why most full-term viable SLOS patients are compound heterozygotes.Figure 1depicts the autosomal inheritance of SLOS in children and how compound heterozygosity is responsible for the disease phenotype.']	(4922, 5350)
404525	explicit_question	PMC5028238	[(5281, 5284)]	how	['Being heterozygous for only one mutation generally does not cause the SLOS phenotype, although instances have been reported.8,16Being homozygous for a null mutation in DHCR7 typically results in prenatal death.15This explains why most full-term viable SLOS patients are compound heterozygotes.Figure 1depicts the autosomal inheritance of SLOS in children and how compound heterozygosity is responsible for the disease phenotype.']	(4922, 5350)
404526	explicit_question	PMC5028238	[(15095, 15098)]	how	"[""Exon ‘Hotspots' distinguish among continents and between north and south\nFigure 2cillustrates how specific DHCR7 mutations occur commonly among certain ethnicities.""]"	(15001, 15165)
404527	explicit_question	PMC5028238	[(18735, 18738)]	why	['This has been used to explain why Northern populations have a higher prevalence of SLOS.11\nCarriers also are hypothesized to have a reproductive advantage because of the reduced fetal death due to rachitic cephalopelvic disproportion.11,35This is again related to increased vitamin D production causing improved bone formation.']	(18705, 19032)
404528	explicit_question	PMC5028238	[(19463, 19466)]	why	['Improved hip formation is thought to enable females to produce more offspring and thereby provide another carrier advantage.11,35In addition, vitamin D has been shown to increase chances of pregnancy for infertile women receiving in vitro fertilization.48Vitamin D has many pleiotropic roles in reproductive outcomes and can affect both male and female fertility.49Therefore, there could be multiple mechanisms that could explain why evolution favors vitamin D production in Northern climates through mutations in DHCR7 (and other genes).']	(19033, 19571)
404529	explicit_question	PMC5028238	[(24155, 24163)]	question	['If these mutations are deleterious, the next research question would be why African populations are under-diagnosed for SLOS.']	(24101, 24226)
404530	explicit_question	PMC5028238	[(24173, 24176)]	why	['If these mutations are deleterious, the next research question would be why African populations are under-diagnosed for SLOS.']	(24101, 24226)
404531	explicit_question	PMC5028238	[(26351, 26354)]	why	['This could perhaps explain why some common DHCR7 mutations from ExAC are not found to be SLOS-inducing (even though they are predicted to be damaging).']	(26324, 26475)
404532	explicit_question	PMC5028238	[(35476, 35479)]	how	['We also statistically compared how DHCR7 activity affected fetal outcomes.']	(35445, 35519)
404533	explicit_question	PMC5028238	[(41176, 41181)]	raise	['Comparing our SLOS mutation compendium to ExAC allele frequencies allowed us to raise some important research questions both for studying under-represented ethnic groups, such as Africans (found to exhibit theoretically damaging DHCR7 mutations in ExAC), and for understanding genetic drift of DHCR7 mutations.']	(41096, 41406)
404534	explicit_question	PMC5028238	[(41206, 41215)]	questions	['Comparing our SLOS mutation compendium to ExAC allele frequencies allowed us to raise some important research questions both for studying under-represented ethnic groups, such as Africans (found to exhibit theoretically damaging DHCR7 mutations in ExAC), and for understanding genetic drift of DHCR7 mutations.']	(41096, 41406)
405013	explicit_question	PMC5029029	[(3283, 3287)]	what	['We were mainly worried about the patient’s increasing levels of proteinuria, and we did not know what else we could do besides keeping blood pressure under control, ordering bed rest (still a widely used procedure) and checking the baby’s growth curve [1].']	(3186, 3442)
405227	explicit_question	PMC5029041	[(58, 59)]	?	['Undernutrition and malaria in pregnancy – a dangerous dyad?']	(0, 59)
405228	explicit_question	PMC5029041	[(5985, 5994)]	questions	['We summarise currently available tools to prevent and treat macronutrient undernutrition and malaria in pregnancy and outline key research questions that may advance our understanding of gestational malaria–nutrition interactions with a view to developing novel approaches to improve pregnancy outcomes in LMICs.']	(5846, 6158)
405700	explicit_question	PMC5030591	[(8030, 8034)]	what	['Specifically, this study aimed to establish cross-discipline consensus on the important educational messages (ie, ‘what to say’) and practice behaviours (ie, ‘what to do’) in the management of women with RA relating to contraception, pregnancy, breast feeding and early parenting.']	(7915, 8195)
405701	explicit_question	PMC5030591	[(8074, 8078)]	what	['Specifically, this study aimed to establish cross-discipline consensus on the important educational messages (ie, ‘what to say’) and practice behaviours (ie, ‘what to do’) in the management of women with RA relating to contraception, pregnancy, breast feeding and early parenting.']	(7915, 8195)
405702	explicit_question	PMC5030591	[(23835, 23839)]	what	['Caption (TABLE-WRAP): TABLE\xa03\n\nThemes and elements relating to specific contraception information for women with rheumatoid arthritis and their familiesSaying : Information that should be discussed by health professionals Doing : Actions that should be undertaken by health professionals Discuss need for, and importance of, contraception (100%) It is important to use contraception as a strategy to plan pregnancies and ensure good control of RA prior to conception, for optimal outcomesExplore the patient’s current relationship situation—whether in a relationship, current sexual activity status, plans for children (soon/later/never) and if currently using contraception (including what type)There are possible sequelae if one falls pregnant while on treatmentDetermine need for contraception based on review of current medications (especially for Methotrexate and Leflunomide); disease activity and/or washout periods of medicationDevelop plan of potential options if unplanned pregnancy occurs, particularly if on medications which may affect the fetus, including where to seek expert advice Outline different contraception options available including discussion of advantages and disadvantages based on patient need (97.1%) There are different contraceptive methods available (eg, barrier, hormonal, IUDs, diaphragms) and these options should be discussed in detail with your general practitioner in the first instanceProvide written information regarding contraception options (where appropriate)There are pros and cons of different contraception options relating to efficacy, convenience, cost, risks (eg, infection concerns with IUDs and comorbidities or medical history) and physical ability of the patient to insert devices correctly.']	(23149, 24895)
405703	explicit_question	PMC5030591	[(26174, 26179)]	where	"[""Caption (TABLE-WRAP): TABLE 4\n\nThemes and elements relating to specific conception and pregnancy information for women with rheumatoid arthritis and their familiesSaying : Information that should be discussed by health professionals Doing : Actions that should be undertaken by health professionals Review of current medications in relation to safety during conception and pregnancy (100%) Prior to conception and pregnancy, review current medication(s) and discuss:\nMedications vary with respect to their safety during pregnancy and risks related to fertility, ovulation, conception and miscarriage\nSome medicines used in RA care may have effects on fertility, conception and pregnancy process, for example, regular NSAIDs may impair fertility and associated risks with fetus\nIt is important to time conceptionProvide guidance as to where to obtain reliable information about safety of medicines in pregnancyWhere current medication(s) is (are) contraindicated for conception/pregnancy the following should be discussed with the patient:\nThere are safe medication options pre, during (including delivery) and postpregnancy (including breast feeding)\nTiming is important in relation to ceasing or switching of current medications and allowing for washout periods prior to conception\nThere is a need for close supervision/monitoring by a rheumatologist when discontinuing current medications prior to pregnancy, including considering potential need for disease stabilisation on new treatment prior to conception and pregnancyDiscuss impact of RA pathology on pregnancy and pregnancy on RA (100%) There are different scenarios regarding RA disease activity during pregnancy (eg, possible remission/low disease activity)Discuss: RA-related pain management options during pregnancyConception may take longer compared with women who do not have RAThere is a need to balance disease control with maternal and fetal health and safetyRA may affect pregnancy and pregnancy may affect RA, and there are possible adverse outcomes where risks are identified (eg, prematurity)There are significant risks associated with active or uncontrolled RA for the mother and baby, especially irreversible joint damage and functional impairmentPregnancy may change a patient’s health outlook in the futureThe size of the baby may be smaller than women without RA and may also be delivered pre-term Discuss important elements of preconception care relevant to patient (97.1%) It is important to achieve optimal disease control prior to considering pregnancy—planning conception is preferable after patients achieve and maintain low disease activityEncourage and facilitate early discussions with all health practitioners involved in care about family planning to allow for adequate preparationThere is a critical need for a planned pregnancy rather than an unplanned pregnancyReview prenatal nutrition, including need for dietary/vitamin supplements (ie, folic acid, calcium, vitamin D, iodine, iron)History of previous attempts to conceive/pregnancies or pregnancy-related complications (eg, miscarriage) and other relevant patient history (such as smoking/illicit drug use history, family history of hereditary issues) may affect pregnancyUndertake relevant health checks such as immunisation status (eg, rubella, varicella, pertussis), sexually transmitted disease screening, pap test, screening for other autoimmune disorders that may impact on pregnancyWeight management and appropriate exercise are very importantConsider the need for review of diabetes or impaired glucose tolerance if risk factors are present (eg, on steroid medication or overweight/obese)It is important to manage comorbid conditions, such as diabetes and hypertensionSome women may need to avoid conception during a flareRA disease activity may or may not improve with pregnancy and there is a likelihood of postpartum flares Importance of maintaining optimistic outlook and providing positive messages (97.1%) Pregnancy and breast feeding success rates are near normal in women with mild to moderate RA nowadays (where appropriate for the patient's clinical status)RA is not a barrier to pregnancyStrategies to address anxiety, stress and depression (if relevant) are important, such as mindfulness meditation Need for close monitoring of a patient prior to and during pregnancy, where indicated (94.1%) It is importance to have a healthcare team with expertise in autoimmune disorders for some women with RADetermine the need for high-level obstetric care during a pregnancy (where indicated), including the need for anaesthetic inputSome women require closer monitoring of their pregnancy and this is usually proportional to disease activity, comorbidities and maternal historyAssess the requirements for any extra treatment or monitoring prior to, or during, pregnancyIt is important to develop a pregnancy plan, which includes different options for management of RA and support for different scenariosVaginal delivery may not always be possible, depending on condition of the patient's hips.""]"	(25340, 30389)
405704	explicit_question	PMC5030591	[(30700, 30703)]	how	"[""There are other possible options for delivery and positions Outline practical considerations and planning requirements for the patient in relation to pregnancy and postdelivery (94.1%) Support networks are important during and after pregnancy (particularly in relation to postnatal flares)Develop a plan as to how to manage a pregnancy based on physical functionThere are different pain management options for RA disease if medications are withdrawn during pregnancyDevelop a plan for equipment and services required to care for an infantIt is important to establish a skilled, general practitioner-led multidisciplinary teamDevelop a postpartum management plan for medicines and physical therapiesIn some situations, clinical psychologists play an important roleAssess the need for physiotherapy and occupational therapy assessment/review and support in terms of managing physical tasks associated with caring for a babyThere is a need for contraception after delivery if taking medications that may be harmful to the fetusAssess physical ability to manage pregnancy, motherhood and family lifeExplore patient's wishes regarding a birth planExplore patient's breast feeding wishes and potential considerations for immediately after birth (eg, initial attachment, establishing lactation) and during postnatal period (eg, ability to hold baby and feed comfortably)\nSix themes are listed with their supporting elements for ‘saying’ and ‘doing’.""]"	(30390, 31832)
