	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
358395	difficult_task	PMC4896250	[(1586268, 1586277)]	challenge	['However, PCs for raw egg challenge showed significantly larger 95% confident intervals than those for cooked egg challenge.']	(1586155, 1586278)
358396	difficult_task	PMC4896250	[(1593620, 1593629)]	challenge	['Mouse mast cell protease-1 (mMCP-1) and whey specific IgE levels were assessed one hour after an oral allergen challenge.']	(1593509, 1593630)
358397	difficult_task	PMC4896250	[(1600626, 1600635)]	difficult	['However, the traditional line blot assay is difficult to increase the number of testing items because of its long-narrow structure, which is easy to spill-over of solution during the incubation of sample or reagents.']	(1600582, 1600798)
358398	difficult_task	PMC4896250	[(1604680, 1604698)]	cannot be possible	['This system will be beneficial to reduce the misleading of test results which cannot be possible with a current conventional immunoassay system.']	(1604602, 1604746)
358399	difficult_task	PMC4896250	[(1660581, 1660590)]	difficult	['Although viral infections are considered to be important triggers in asthma exacerbation in children and adults, it is difficult to extrapolate infection rates and specific pathogens from these studies to older adults with asthma.']	(1660462, 1660692)
358400	difficult_task	PMC4896250	[(1661172, 1661182)]	innovative	['Conclusions : Collaboration within multidisciplinary research team ( HARC platform) has allowed for development of innovative approaches to study various aspects of respiratory infections in the elderly population.']	(1661057, 1661271)
367773	difficult_task	PMC4897157	[(22406, 22415)]	could not	['Third, we could not directly examine the relationship between vitamin D status and allergic disease prevalence because serum vitamin D levels were not recorded.']	(22396, 22556)
368595	difficult_task	PMC4897523	[(11755, 11763)]	variable	['The effect of each gene is further diluted by variable penetrance [61].']	(11709, 11780)
368596	difficult_task	PMC4897523	[(1702, 1709)]	complex	['Introduction\nAutism is a complex condition that lacks an established method of prevention; thus there is a need for research to identify its possible causative factors.']	(1677, 1845)
368597	difficult_task	PMC4897523	[(26169, 26178)]	cannot be	['Therefore meconium aspiration syndrome cannot be the cause of autistic disorder in children, but it can be a contributing factor [57].']	(26130, 26264)
368598	difficult_task	PMC4897523	[(28518, 28527)]	could not	['However microcephaly can also be caused by other factors such as low intelligence and heredity, which could not be controlled for, and also only focused on measurements obtained at birth [46].']	(28416, 28608)
368599	difficult_task	PMC4897523	[(281, 288)]	complex	['It is a complex condition that lacks an established preventive method, warranting a need for research to identify possible environmental triggers.']	(273, 419)
368600	difficult_task	PMC4897523	[(29496, 29505)]	could not	['Because of use of cohort and control groups, it not only allowed a representative sample of Utah children, but also as a surveillance study could not directly assess cases and controls [48].']	(29356, 29546)
368601	difficult_task	PMC4897523	[(30757, 30764)]	variety	"[""Overall, these birth weight studies illustrate that more research with larger populations needs to be conducted to determine whether autism etiology is genetic in relation to birth weight, whether birth weight is a risk factor or a cause of autism, how much mother's gestational age plays a role, and whether pre- or postpregnancy weight of the mother has a larger effect on prevalence of autism and ASD as research currently supports a variety of findings.""]"	(30320, 30777)
368602	difficult_task	PMC4897523	[(34240, 34251)]	differences	['In summary, some investigations have shown an association between length of labor and autism, but findings have been inconsistent owing to differences in sampling and methods.']	(34101, 34276)
368603	difficult_task	PMC4897523	[(36091, 36100)]	could not	['While a link between smoking and autism could not be established, air pollution may have a role.']	(36051, 36147)
368640	difficult_task	PMC4903143	[(10319, 10328)]	unable to	['A number of physiological factors within the in utero environment account for this exquisite fetal vulnerability to exposures which include the following:\nThe placental unit is unable to filter the contemporary array of chemical toxicants.']	(10142, 10381)
368641	difficult_task	PMC4903143	[(20339, 20348)]	difficult	['Furthermore, it is difficult to diagnose magnesium deficiency as total body levels are difficult to assess given its primarily intracellular and intraosseous nature.']	(20320, 20485)
368642	difficult_task	PMC4903143	[(20407, 20416)]	difficult	['Furthermore, it is difficult to diagnose magnesium deficiency as total body levels are difficult to assess given its primarily intracellular and intraosseous nature.']	(20320, 20485)
368643	difficult_task	PMC4903143	[(51296, 51306)]	confounded	['While definitive conclusive evidence is hard to obtain as observational research may be confounded by a multiplicity of exposures, emerging evidence of potential risks associated with EMR exposure in pregnancy warrants a precautionary gestational approach.']	(51208, 51464)
368644	difficult_task	PMC4903143	[(62791, 62797)]	failed	['In recent study as to why health providers have failed to provide comprehensive information about toxic exposures in pregnancy despite abundant information in the scientific literature, some respondents claimed that they worried about inflicting stress on pregnant women [317].']	(62743, 63020)
368645	difficult_task	PMC4903143	[(65046, 65057)]	challenging	['Given that some women feel fatigued or less than optimal during the first trimester of pregnancy, it is a challenging time to start suggesting that they make significant lifestyle changes.']	(64940, 65128)
368646	difficult_task	PMC4903143	[(69653, 69662)]	unable to	['Furthermore, the expanding range of fetal screening measures is unable to predetermine the overwhelming majority of common pediatric afflictions such as autism, allergic disease, pediatric cancer, and learning disability.']	(69589, 69810)
368647	difficult_task	PMC4903143	[(70878, 70887)]	unethical	['It appears unethical and unscientific for the medical community to withhold essential and available information from prospective parents which would empower them to avoid serious preventable illness in their children.']	(70867, 71084)
369707	difficult_task	PMC4905827	[(15090, 15099)]	difficult	['However, it is difficult to perform liver biopsy and to clearly distinguish between ketosis and FL at the clinical sites, and additionally, it was suggested that ketosis and FL developed simultaneously in many of the cases.']	(15075, 15298)
369814	difficult_task	PMC4907442	[(2244, 2257)]	not available	['Further detailed visual assessment requires time, specific training and is often performed at a later age when the newborn has left the post-natal ward and, typically, such tests are not available to most low-income countries.']	(2061, 2287)
369815	difficult_task	PMC4907442	[(28187, 28196)]	difficult	['All agreed that the most difficult and less liked part of the test was to obtain an ideal behavioral state for neonate including: to having the baby sufficiently awake to start the test, to keep the baby awake for the duration of the test, or to deal with the changes in behavior during testing.']	(28162, 28457)
369816	difficult_task	PMC4907442	[(31265, 31274)]	challenge	['This is a challenge in this population where newborns are systematically swaddled to calm them and are breastfed as soon as they stir and cry [26].']	(31255, 31402)
369981	difficult_task	PMC4908484	[(3500, 3507)]	complex	['Upon binding, VDR forms a complex with a retinoid X receptor that controls gene expression (Arbelle et\xa0al.1996; Thompson et\xa0al.1998).']	(3474, 3607)
370139	difficult_task	PMC4910255	[(25105, 25127)]	difficulties unable to	['[52]7–9 yearsNone reportedSmall difference in lost to follow-up in maternal education and urban/rural residence; small number (n\u2009=\u20095) with learning difficulties unable to complete spirometry80.5\xa0%79.2\xa0%Spirometry, respiratory illness, asthmaNepal SarlahiStewart et al.']	(24957, 25225)
370140	difficult_task	PMC4910255	[(49665, 49668), (49676, 49684)]	not ... possible	['This was not always possible and limits inferences from the head circumference and blood pressure findings.']	(49656, 49763)
370141	difficult_task	PMC4910255	[(54390, 54404)]	multifactorial	['The mechanisms of action are likely to be multifactorial and follow-up reports suggest other mechanisms such as the effect of vitamin A on regulation of fetal lung growth, branching and alveolarisation [67,68].']	(54348, 54558)
370510	difficult_task	PMC4910734	[(409, 416)]	complex	['So ASD is assumed to be a complex disorder due to mutations in hundreds of common variants.']	(383, 474)
370511	difficult_task	PMC4910734	[(1994, 2001)]	complex	['Introduction\nAutism spectrum disorder (ASD) is a complex, devastating, and costly disorder, with the incidence rising to as high as 1 in 68 individuals in developed countries.1ASD has become a major focus of traditional research and also a target of alternative therapies.']	(1945, 2217)
370512	difficult_task	PMC4910734	[(17152, 17159)]	complex	['Prolonged ethanol consumption is known to cause oxidative stress35and induce deficiencies in a number of key nutrients, including but not limited to retinol, glutathione, Zn2+, B1, B6, and folate.36Although the nutrient-deficient status of an alcoholic is often attributed to a nutrient-poor diet or to ethanol-induced malabsorption, the reality is much more complex.37The mechanism for some micronutrient deficiencies includes direct reactions with the electrophilic acetaldehyde generated during ethanol metabolism.']	(16793, 17310)
370513	difficult_task	PMC4910734	[(21256, 21263)]	complex	['Because retinoic acid controls the regulation of fetal development, neuronal growth, differentiation, and limb morphogenesis, ethanol-induced deficiencies of retinoic acid are believed to play a major role in fetal alcohol syndrome disorder (FASD).50,51Retinoic acid also plays a major role in epigenetic changes in the cell.49In many ways, the symptoms of FASD mimic those of the complex form of ASD, suggestive of a problem during embryonic development.52Moreover, many ASD children suffer from hypovitaminosis A,53,54which is commonly attributed to highly restrictive diets or to intestinal malabsorption.']	(20875, 21483)
370514	difficult_task	PMC4910734	[(28820, 28829)]	challenge	['In one common type of autism, a child develops normally for up to two years and then regresses suddenly over the course of a week or two, sometimes without any identifiable trigger.76Since 2013, the definition of ASD has broadened to include Asperger’s syndrome as well as pervasive developmental disorder not otherwise specified.74With the broader definition as well as better early diagnostics, it is estimated that as many as 1 in 68 individuals are afflicted with ASD.1An additional challenge to the diagnosis of ASD is that many ASD children have comorbid medical conditions, including gastrointestinal symptoms, seizures and epilepsy, attention deficit hyperactivity disorder, anxiety, allergies, and mitochondrial disease.77Although much emphasis has been placed on identifying the genetic basis of ASD, it is well appreciated that environmental factors, such as air pollution and heavy metals,78also play a role.']	(28333, 29253)
370515	difficult_task	PMC4910734	[(29326, 29336)]	confounded	['To date, the broad heterogeneity of symptoms, all grouped into ASD, has confounded attempts to identify abnormal chromosomal loci common to all, specific environmental risk factors, unique biochemical markers, or rational treatment plans applicable to all.']	(29254, 29510)
370516	difficult_task	PMC4910734	[(46933, 46937)]	vary	['Although the estimates vary greatly, some autistic children come from families who display genetic traits of heritable alcoholism.']	(46910, 47040)
370517	difficult_task	PMC4910734	[(52468, 52475)]	Complex	['Complex form of autism\nThe complex form of autism involves some type of problem during embryonic development.52Some complex forms of autism express symptoms that can be attributed to single-gene disorders, such as Timothy syndrome, tuberous sclerosis complex, and Rett syndrome.52However, many cases cannot be explained by mutations in a single gene.']	(52468, 52818)
370518	difficult_task	PMC4910734	[(52495, 52502)]	complex	['Complex form of autism\nThe complex form of autism involves some type of problem during embryonic development.52Some complex forms of autism express symptoms that can be attributed to single-gene disorders, such as Timothy syndrome, tuberous sclerosis complex, and Rett syndrome.52However, many cases cannot be explained by mutations in a single gene.']	(52468, 52818)
370519	difficult_task	PMC4910734	[(60408, 60415)]	complex	['Micronutrient therapies for ASD\nIndividuals most likely to be helped by micronutrient supplementation are those 50%–70% with the simple, regressive form of autism.52For those 30%–50% of individuals with the complex form of autism, considerable damage is believed to have occurred during embryonic development.52Such damage may be caused by rare single-gene inborn errors of metabolism, by folate or retinoic acid deficiency, possibly related to ALDH mutations or ethanol ingestion during pregnancy, or by other, as yet, unidentified problems.']	(60201, 60743)
370520	difficult_task	PMC4910734	[(65272, 65279)]	complex	['Taurine, which is present in human but not cow’s milk, may be a contributing factor to the observations that children who have been breastfed for six months or more have a lower risk of developing ADHD and ASD.146For those with the complex form of autism, retinoic acid supplementation during pregnancy might be better than retinol supplementation, but additional studies would need to identify definitive biomarkers to justify the use of retinoic acid as a supplement for a pregnant woman.']	(65040, 65530)
370521	difficult_task	PMC4910734	[(68658, 68668)]	impossible	['Aldehydes are very reactive, and unless special care it taken, it is nearly impossible to detect their presence by any erythrocyte or urine assay.']	(68582, 68728)
370522	difficult_task	PMC4910734	[(69455, 69465)]	difficulty	['Other intermediate aldehydes might react with a plethora of large and small molecules, thus reducing the concentration of any single product, thereby increasing the difficulty of detection.']	(69290, 69479)
371530	difficult_task	PMC4915063	[(325, 338)]	heterogeneous	['Genome-wide placental DNA methylation analysis of severely growth-discordant monochorionic twins reveals novel epigenetic targets for intrauterine growth restriction\n\nAbstract\n\nBackground\nIntrauterine growth restriction (IUGR), which refers to reduced fetal growth in the context of placental insufficiency, is etiologically heterogeneous.']	(0, 339)
371531	difficult_task	PMC4915063	[(21735, 21748)]	heterogeneity	['Overall, this heterogeneity across the twin pairs is not unusual for either MZ twin studies [14] or for IUGR studies [19].']	(21721, 21843)
371532	difficult_task	PMC4915063	[(22069, 22082)]	heterogeneity	['The IUGR twins in our series exhibited heterogeneity of IUGR placental pathology (Additional file1: Table S2), which has been shown in other larger scale studies as well [12] and may relate to both cause and/or effect of the heterogeneity in the results of our epigenetic analysis.']	(21844, 22125)
371533	difficult_task	PMC4915063	[(25582, 25591)]	difficult	['It was difficult to compare Schrey et al.’s [12] data to our data as only six of the 63 CpG sites tested in the LEP promoter region are covered by the Illumina 450k array.']	(25575, 25746)
371534	difficult_task	PMC4915063	[(36152, 36161)]	attempted	['Finally, the changes in DNA methylation level in healthy twins versus their IUGR-affected counterparts were compared using the paired Wilcoxon signed-rank test, which attempted to identify a consistent pattern of DNAm shift across all eight pairs, although not necessarily an overall difference between the IUGR and the healthy cohorts.']	(35985, 36321)
371825	difficult_task	PMC4918713	[(781, 790)]	difficult	['Dietary iron intake is difficult to assess accurately and it is unlikely to be sufficient to meet the demands of pregnancy if women start with inadequate body iron stores at conception.']	(758, 943)
371826	difficult_task	PMC4918713	[(26422, 26431)]	difficult	['Unfortunately, the neurocognitive complications of iron deficiency during the critical prenatal period of brain development may be difficult to correct, persisting into adulthood.72\nThe average concentration of iron in the brain is far higher than that of all other metals, except zinc.']	(26291, 26577)
371827	difficult_task	PMC4918713	[(48554, 48567)]	heterogeneous	['However, evidence from human population studies is limited and heterogeneous.']	(48491, 48568)
372393	difficult_task	PMC4919374	[(10610, 10621)]	complicated	['In women with elevated serum creatinine 1.4–2.7\xa0mg/dl, 43\xa0% had persistent loss of renal function at 6\xa0months postpartum, 59\xa0% of these pregnancies were complicated by preterm delivery, and 37\xa0% had IUGR [37].']	(10457, 10666)
372394	difficult_task	PMC4919374	[(13540, 13547)]	complex	['Caption (TABLE-WRAP): TABLE 1\n\nPreconception checklistTable 1Preconception checklistAchieve optimal glycemic controlHbA1C\u2009<\u20097\xa0% and as close to 6\xa0% as possible without hypoglycemia-Patients should be on basal-bolus regimen with MDI or continuous subcutaneous insulin infusion-Target glucose: fasting 80–110\xa0mg/dl, 1\xa0h postmeal 100–155\xa0mg/dlMedication assessmentSafety for pregnancy should be assessed-If patient on glargine, switch to detemir-Discontinue statins-Consider stopping ACE-I and ARB in most casesMedical nutrition counselingOptimize accuracy of carbohydrate counting for glucose control-Focus on consistent timing and quality of healthy mealsBlood pressure controlGoal <140/90, use an agent acceptable in pregnancyDilated retinal examEvaluation of retinal status-Treatment and stabilization of proliferative diabetic retinopathy (PDR) before conceptionNephropathy assessmentCheck blood pressure (BP) measurements, serum creatinine, and urine microalbuminThyroid assessmentObtain preconception TSH-Goal preconception TSH\u2009<\u20092.5 in patients with known hypothyroidism\n\nPregnancy\nPregnant patients with T1DM are complex and require a team approach to their care [48,49], which should include a diabetologist, obstetrician (perinatal specialist), neonatologist, certified diabetes educator, dietitian, and the patient’s partner.']	(12421, 13755)
372395	difficult_task	PMC4919374	[(21541, 21550)]	difficult	['Preeclampsia may be difficult to distinguish from worsening diabetic kidney disease and hypertension [78].']	(21521, 21627)
372396	difficult_task	PMC4919374	[(23909, 23918)]	difficult	['It may be difficult to discern normal pregnancy symptoms such as dyspnea and fatigue from anginal symptoms.']	(23899, 24006)
372397	difficult_task	PMC4919374	[(24663, 24674)]	complicated	['Conversely, patients with T1DM complicated by albuminuria or retinopathy have elevated LDL cholesterol and triglyceride levels compared to patients with uncomplicated T1DM [107].']	(24632, 24810)
372398	difficult_task	PMC4919374	[(31367, 31376)]	difficult	['Caption (TABLE-WRAP): TABLE 2\n\nPregnancy checklistTable 2Pregnancy checklistAchieve optimal glycemic controlHbA1C\u2009<\u20096\xa0%, or as low as possible without hypoglycemiaMedication assessmentSafety for pregnancy should be assessed-If patient on glargine, switch to detemir-Discontinue statins (ideally preconception)-Stop ACE-Is and ARBs (ideally preconception)-Aspirin 81\xa0mg daily from 12–36 weeks (to help reduce risk of preeclampsia)Medical nutrition counselingOptimize accuracy of carbohydrate counting for glucose control-Focus on consistent timing and quality of healthy mealsBlood pressure control for chronic hypertensionTarget blood pressure systolic blood pressure 110–129\xa0mmHg and diastolic blood pressure 65–79\xa0mmHg-Use an agent acceptable in pregnancyDilated retinal examApproximately every trimester or more often if active retinal changes-Laser therapy is treatment of choice for PDRNephropathy assessmentPreeclampsia may be difficult to distinguish from worsening diabetic nephropathy and hypertensionThyroid assessmentGoal TSH first trimester <2.5, 2nd, and 3rd trimester <3-Increase LT4 dose by 30\xa0% at conception and up to 50\xa0% during pregnancy, usually during first 20\xa0weeks-If patient euthyroid at conception and TPO antibodies positive, monitor TSH every 4–6\xa0weeks during pregnancyIn patients with previous history of Graves’ disease, target total T4 is 1.5 times upper range of normal to avoid fetal hypothyroidism.-Propylthiouracil is treatment of choice in first trimester, methimazole is treatment of choice in second and third trimester-Monitor thyroid receptor antibodies if maternal thyroid treated with RAI or surgery to assess for possible fetal exposure\n\nPostpartum\n\nInsulin Dosing\nAfter delivery, there is a significant increase in insulin sensitivity; so, a reduction of the dose of insulin to approximately 50\xa0% of the preconception dose is advised.']	(30434, 32311)
372399	difficult_task	PMC4919374	[(32743, 32750)]	complex	['It is unclear if exposure to complex cow’s milk proteins increases the risk of T1DM in susceptible individuals.']	(32714, 32825)
372779	difficult_task	PMC4919537	[(23050, 23056)]	cannot	['However, our study cannot determine if activation of the cAMP pathway alone during gestation is sufficient to enhance learning.']	(23031, 23158)
372780	difficult_task	PMC4919537	[(25514, 25524)]	confounded	['The RAINE study did not control for gestational fruit intake that may have confounded their results; we found that increased prenatal fruit consumption was associated with increased odds of the infant being fed fruit at 6\xa0months of age (supplemental results).']	(25439, 25698)
372781	difficult_task	PMC4919537	[(26362, 26371)]	could not	['However, we could not verify the accuracy of the nutrient or calorie intake as these are calculated value based on an analysis of the entire FFQ using the NDSR software (Dennis et al., 1980).']	(26350, 26541)
373253	difficult_task	PMC4921626	[(19281, 19290)]	difficult	['Considering that infections are more likely to occur in ID children [40], the exclusion of subjects with inflammation can reduce the prevalence of iron depletion aside from preventing the use of valuable data [34] making comparison with other studies more difficult.']	(19025, 19291)
373254	difficult_task	PMC4921626	[(20821, 20829)]	not able	['On the contrary, the log of sTfR-SF ratio has been described as a better criterion than either sTfR or sTfR-FI for defining the iron status of children, although the sTfR-SF ratio was not able to exclude IDA in the presence of inflammation [14].']	(20637, 20882)
373255	difficult_task	PMC4921626	[(23586, 23590)]	vary	['Although the determinants of anemia in children seem to vary according to the age bracket [49], the prevalence of IDA in Nunavik appears to remain stable throughout childhood and adolescence.']	(23530, 23721)
373531	difficult_task	PMC4923982	[(17107, 17115)]	prevents	['Our results appear to agree with these findings, even though the width of the confidence intervals in our study prevents us from ruling out a null or protective association among non-obese women (the precision of our results was limited by a lower frequency of GDM in our study).']	(16995, 17274)
373532	difficult_task	PMC4923982	[(20398, 20408)]	confounded	['We also cannot rule out the possibility that this association remains confounded by factors related to a healthy lifestyle for which we were unable to adjust.']	(20328, 20486)
373533	difficult_task	PMC4923982	[(22201, 22205)]	vary	['This test has an established blood glucose cutoff of 140 mg/dL, so we would not expect that the diagnostic practices for GDM would vary among hospitals.']	(22070, 22222)
373979	difficult_task	PMC4924192	[(5049, 5060)]	variability	['The PCA is used to reduce a large amount of detailed information into a smaller set of interpretable factors that have the characteristic of explaining the largest amount of variability in the specific patterns [16].']	(4875, 5091)
373980	difficult_task	PMC4924192	[(5831, 5841)]	complexity	['However, it has rarely been used due to its complexity, making it difficult to interpret and apply the results.']	(5787, 5898)
373981	difficult_task	PMC4924192	[(5853, 5862)]	difficult	['However, it has rarely been used due to its complexity, making it difficult to interpret and apply the results.']	(5787, 5898)
373982	difficult_task	PMC4924192	[(25607, 25616)]	difficult	['Therefore, a comparison between various research studies is both difficult and challenging and formal development of taxonomy and classification is required.']	(25542, 25699)
373983	difficult_task	PMC4924192	[(25621, 25632)]	challenging	['Therefore, a comparison between various research studies is both difficult and challenging and formal development of taxonomy and classification is required.']	(25542, 25699)
374273	difficult_task	PMC4925957	[(4944, 4951)]	complex	['Qualitative studies have the advantage of allowing researchers to explore GWG in multiple and complex dimensions such as knowledge, attitudes, opinions, and reported behaviors during pregnancy.']	(4850, 5043)
374274	difficult_task	PMC4925957	[(16427, 16437)]	difficulty	['As a result, these women reported difficulty in being able to maintain their weight.']	(16393, 16477)
374275	difficult_task	PMC4925957	[(16644, 16651)]	barrier	['Second, participants reported having cravings as a barrier to being able to maintain healthy weight, as one mother reported, “With my first son, I craved a lot of fruit, so it was more healthy.']	(16593, 16786)
374276	difficult_task	PMC4925957	[(16967, 16974)]	barrier	['But this time around, I crave chocolate, cakes, all that sugary stuff.” Third, participants indicated that being tempted by what family members were eating around them was another barrier to maintaining healthy weight.']	(16787, 17005)
374277	difficult_task	PMC4925957	[(17211, 17220)]	could not	['Many participants were cognizant that they could not because of the excessive calories associated with overeating, particularly high sugar foods.']	(17168, 17313)
374278	difficult_task	PMC4925957	[(30207, 30217)]	challenges	['Despite these limitations, the benefit of this qualitative study was to allow for an unhurried and open discussion of the IOM gestational weight gain guidelines and challenges to appropriate weight gain during pregnancy in the WIC program; the findings from these discussions were applied directly to inform the development of the intervention.']	(30042, 30386)
374279	difficult_task	PMC4925957	[(30542, 30549)]	complex	['These findings illustrate the complex nature of weight gain during pregnancy, particularly among low-income ethnic minority groups.']	(30512, 30643)
374280	difficult_task	PMC4925957	[(30776, 30783)]	complex	['This work extends the discussion beyond a simplistic and unidimensional conceptualization to one which considers the multilevel and complex socioecological landscape in which immigrant communities navigate their health decisions.']	(30644, 30873)
374559	difficult_task	PMC4929134	[(507, 518)]	variability	['A protein regulating glycolysis contributed to the variability in the test scores.']	(456, 538)
374560	difficult_task	PMC4929134	[(2897, 2907)]	complexity	['Both conditions can be a consequence of undernutrition (Black et al., 2013,Walker et al., 2011) and share complexity and incomplete knowledge of their etiologies, challenging effective prevention (Gale, 2005).']	(2791, 3000)
374561	difficult_task	PMC4929134	[(2954, 2965)]	challenging	['Both conditions can be a consequence of undernutrition (Black et al., 2013,Walker et al., 2011) and share complexity and incomplete knowledge of their etiologies, challenging effective prevention (Gale, 2005).']	(2791, 3000)
374562	difficult_task	PMC4929134	[(3277, 3287)]	Difficulty	['Difficulty and costs in deploying standardized tests across cultures represent clear obstacles to advancing the child development agenda (Prado et al., 2010).']	(3277, 3435)
374563	difficult_task	PMC4929134	[(3495, 3502)]	complex	['In addition, however, there remains population data on the complex biosocial interactions and risk factors of impaired cognition that could assist in identifying groups at risk (Turkheimer et al., 2003,Walker et al., 2007).']	(3436, 3659)
374564	difficult_task	PMC4929134	[(18494, 18505)]	variability	['Because multiple proteins participating in the same biological processes can be highly correlated, we built a multiple-protein regression model to estimate the variability in the UNIT scores explained by a small subset of plasma proteins.']	(18334, 18572)
374565	difficult_task	PMC4929134	[(22581, 22592)]	variability	['Proteins explained the variability in the UNIT score\nA multiple-protein regression model showed that four proteins, including IGFALS, ORM1, APOC1, and pyruvate kinase isozymes M1/M2 (PKM) jointly explained 37% of the variance in the initial child characteristics-adjusted UNIT scores (R2) (basic model; Model A inTable 3).']	(22558, 22880)
374566	difficult_task	PMC4929134	[(25365, 25372)]	complex	['Discussion\nChild development involves complex biological processes that may be compromised by chronic malnutrition and constant exposure to environmental hazards.']	(25327, 25489)
374567	difficult_task	PMC4929134	[(28306, 28313)]	complex	['These findings support a complex and sustained communication between the peripheral immune system and the CNS function.']	(28281, 28400)
374568	difficult_task	PMC4929134	[(35003, 35010)]	complex	['Collectively, the results from the multiple protein regression model have revealed diverse biological pathways, including systemic inflammation, regulation of insulin-like growth factors, lipid transport/metabolism, and cellular energy metabolism that may contribute to a complex biology of childhood cognitive development.']	(34731, 35054)
374939	difficult_task	PMC4930210	[(4569, 4582)]	heterogeneous	['This review highlighted the extremely heterogeneous evidence in regards to definition of serum vitamin D concentration threshold and the lack of high-quality interventional studies [10].']	(4531, 4717)
374940	difficult_task	PMC4930210	[(5183, 5192)]	unable to	['In addition, recent studies have shown the epimeric form of 25(OH)D3contributes significantly to measured 25(OH)D3when methods are unable to separate the less active epimer [11,12].']	(5052, 5233)
374941	difficult_task	PMC4930210	[(31265, 31275)]	variations	['Thus, it appears that although winter UVR exposure may be insufficient, variations in summer sun exposure will alter fall 25(OH)D concentration and thus indirectly influence winter vitamin D levels.']	(31193, 31391)
375247	difficult_task	PMC4931906	[(39464, 39473)]	difficult	['For example, in certain cultural settings, gendered power imbalances may make it more difficult for women to discuss or admit to personal drug-use behaviors, and/or cultural traditions may prohibit women from using certain types of drugs, e.g.']	(39378, 39621)
375650	difficult_task	PMC4933662	[(13713, 13722)]	unable to	['Importantly, re‐feeding of the mothers during lactation was unable to restore fibre number in the soleus of restricted offspring vs. controls, yet was able to restore fibre number in the lumbrical muscle (Wilson et\xa0al .,1988).']	(13653, 13879)
375651	difficult_task	PMC4933662	[(22781, 22788)]	attempt	['Alternatively, this could be due to a compensatory mechanism to attempt to promote mesoderm growth (Morali et\xa0al .,2000) in the face of nutrient restriction, especially when it has been previously observed in work by our group that IGF‐IIR knockout increased circulating IGF‐II and the mice were 25–30% larger vs. controls (Lau et\xa0al .,1994).']	(22717, 23059)
375652	difficult_task	PMC4933662	[(27685, 27694)]	unable to	['As FOXO diverts beta‐catenin away from the nucleus where it is unable to form an active transcription complex with members of the TCF family of transcription factors involved in the transcription of the MRFs (Almeida et\xa0al .,2007), these findings suggested that FOXO may be involved in mediating the reductions in myogenesis and fibre size in the foetal muscle.']	(27622, 27983)
375653	difficult_task	PMC4933662	[(39669, 39676)]	complex	['This may be partly due to the expensive nature of the genome‐wide type analysis and access to these human cohorts as well as complex, expensive‐equivalent aging studies in animal models.']	(39544, 39730)
375654	difficult_task	PMC4933662	[(49559, 49566)]	complex	['Histone modifications, however, are more complex than DNA methylation in their action to activate or suppress gene transcription.']	(49518, 49647)
376407	difficult_task	PMC4933715	[(213, 220)]	complex	['Genetic Syndromes, Maternal Diseases and Antenatal Factors Associated with Autism Spectrum Disorders (ASD)\n\nAbstract\nAutism spectrum disorder (ASD) affecting about 1% of all children is associated, in addition to complex genetic factors, with a variety of prenatal, perinatal, and postnatal etiologies.']	(0, 302)
376408	difficult_task	PMC4933715	[(5399, 5408)]	variation	['In spite of a wide variation in prevalence between the studies, the authors conclude that there is no evidence of a significant impact of ethnic or socioeconomic factors on the rate of ASD.']	(5380, 5569)
376409	difficult_task	PMC4933715	[(8233, 8240)]	complex	['In addition to complex genetic susceptibility, epigenetic changes have also been proposed (Kogan et al.,2009).']	(8218, 8328)
376410	difficult_task	PMC4933715	[(12375, 12382)]	complex	['Boys with fragile X were found to have social smiling less impaired and complex mannerisms more impaired compared to boys with non-syndromic ASD (McDuffie et al.,2015).']	(12303, 12471)
376411	difficult_task	PMC4933715	[(16491, 16502)]	complicated	['The syndrome is associated with cerebral cortical tubers and may be complicated by astrocytomas.']	(16423, 16519)
376412	difficult_task	PMC4933715	[(40014, 40025)]	complicated	['A recent study from the California Department of Developmental Services that compared 517 ASD cases to 350 controls found that pre-eclampsia complicated the pregnancy of children with ASD more than twice as often as those of controls and the association was more robust in those pregnancies complicated by severe disease (Walker et al.,2015).']	(39873, 40215)
376413	difficult_task	PMC4933715	[(48855, 48869)]	multifactorial	['even though two had multifactorial prenatal causes for autism (Stubbs et al.,1984); 4/26 by Engman et al.']	(48835, 48940)
376414	difficult_task	PMC4933715	[(61999, 62008)]	difficult	['More than half of pregnant women in the USA and Europe report using paracetamol and it is the most common drug administered to children; as a result it is difficult to connect between these exposure and ASD).']	(61844, 62052)
376415	difficult_task	PMC4933715	[(68718, 68727)]	difficult	['Because thalidomide is generally used in elder patients, no newer data was published regarding this possible effect, making it difficult to accept or deny this possible association, or to calculate the relative risk.']	(68591, 68807)
376416	difficult_task	PMC4933715	[(74799, 74808)]	difficult	['However, since most, if not all affected children also had Mobius syndrome, it is difficult to directly associate misoprostol exposure to ASD.']	(74717, 74859)
376417	difficult_task	PMC4933715	[(77681, 77693)]	difficulties	['In spite of great difficulties in measuring the extent of air pollution and the elucidation the large number of possible confounding factors, more and more studies are being published associating heavy air pollution to ASD.']	(77663, 77886)
