	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
408892	full_unknown	PMC5041052	[(1090, 1105)]	remains unclear	['Today, some of the physiological metabolic phenotypes present in animal models of IVF have begun to emerge in human IVF children, but it remains unclear whether or not in vitro embryo manipulation will have lasting health consequences in the offspring.']	(953, 1205)
408893	full_unknown	PMC5041052	[(2593, 2600)]	unknown	['At its outset, in vitro fertilization (IVF, accounting for >99% of all ART procedures) was regarded as a maverick technology, confronted with skepticism, hesitancy, and grave concern over unknown health consequences in any potential offspring [2].']	(2405, 2652)
408894	full_unknown	PMC5041052	[(15468, 15471)]	new	['Under the umbrella of the DOHaD theory, there are new and highly relevant considerations for the safety and efficacy of ART procedures that should be incorporated into ART regulatory schemes, which are discussed below.']	(15418, 15636)
408895	full_unknown	PMC5041052	[(17663, 17666)]	new	['As researchers continue identifying additional diagnostic biomarkers of future chronic disease, animal studies will be vital for comparing new markers with subsequent health outcomes in adult ART offspring.']	(17524, 17730)
408896	full_unknown	PMC5041052	[(28052, 28057)]	novel	['These are particularly valuable for the adoption of novel technologies not yet regulated.']	(28000, 28089)
408897	full_unknown	PMC5041052	[(29531, 29546)]	remains unclear	['It remains unclear whether this is relevant to human IVF, as the first successful birth by ICSI occurred in 1992.']	(29528, 29641)
408898	full_unknown	PMC5041052	[(30117, 30124)]	no data	['There is no data justifying the routine use of ICSI, including for patients with unexplained infertility or low oocyte yield.']	(30108, 30233)
408899	full_unknown	PMC5041052	[(30508, 30515)]	unknown	['Conclusions: Moving Innovation to Practice\nMany infertile couples who pursue ART are unaware that the long-term outcomes of IVF are unknown, and that the preimplantation environment is an exquisitely vulnerable period with the potential to influence their children’s future health.']	(30376, 30657)
408900	full_unknown	PMC5041052	[(32668, 32673)]	novel	['These effects may not manifest for several years or even decades, further emphasizing the importance of long-term follow up of any novel (and DOHaD-relevant) technologies before their clinical implementation.']	(32537, 32745)
408901	full_unknown	PMC5041052	[(32897, 32904)]	unknown	['The simple, powerful, and dangerous truth is that the long-term effects of in vitro fertilization, ICSI, and embryo culture on resulting offspring are unknown—with evidence both supporting and refuting detrimental outcomes.']	(32746, 32969)
409358	full_unknown	PMC5042197	[(13765, 13774)]	not clear	['The prenatal use of vD supplements was lower than postnatal use and the reason was not clear.']	(13682, 13775)
409536	full_unknown	PMC5045149	[(13453, 13460)]	unknown	['In this way, fear arousal, instigated by perceptible stimuli, is projected onto a more generalized, unknown, or uncertain threat [9].']	(13353, 13486)
409537	full_unknown	PMC5045149	[(13465, 13474)]	uncertain	['In this way, fear arousal, instigated by perceptible stimuli, is projected onto a more generalized, unknown, or uncertain threat [9].']	(13353, 13486)
409538	full_unknown	PMC5045149	[(28192, 28195)]	new	['Nutritional Factors in Maintenance of CNS Health\nHypothetically, intuited understanding about the importance of nutrition is not new.']	(28063, 28196)
409539	full_unknown	PMC5045149	[(29954, 29971)]	yet to be studied	['Although it appears that diet does play a major role in mental as well as physical health for all ages, there is much yet to be studied about the complex interaction of diet, development, mood, exercise, trauma, among other variables [47].']	(29836, 30075)
409540	full_unknown	PMC5045149	[(41794, 41806)]	no objective	['Motivation is mentioned, although there is no objective assessment of the extent of the participant’s motivation.']	(41751, 41864)
410105	full_unknown	PMC5045784	[(259, 266)]	unknown	['Vitamin D and bronchopulmonary dysplasia in preterm infants\n\nAbstract\n\nObjective:\nVitamin D deficiency is associated with asthma and reactive airway disease in childhood but its potential contribution to bronchopulmonary dysplasia (BPD) in preterm infants is unknown.']	(0, 267)
410106	full_unknown	PMC5045784	[(16918, 16920), (16930, 16940)]	no ... guidelines	['Current American Academy of Pediatrics guidelines34recommend vitamin D intake of 400\u2009IU per day for all children but there are no specific guidelines for preterm infants.']	(16791, 16961)
410107	full_unknown	PMC5045784	[(18843, 18854)]	interpreted	['However, we re-analyzed our data using the National Institutes of Health consensus definition of BPD and found similar results.15Further, our results should be interpreted with caution given the uncertainty regarding the optimal method of measuring 25(OH)D levels.37,38We measured 25(OH)D using chemiluminescence.12The laboratory used US National Institute of Standards and Technology level 1 for quality control.']	(18683, 19096)
410108	full_unknown	PMC5045784	[(19192, 19204)]	unidentified	['Finally, as in all observational studies, it is possible that our results might be affected by unidentified confounding factors.']	(19097, 19225)
410309	full_unknown	PMC5051327	[(4196, 4213)]	no previous study	['Several studies have reported increased frequency of emergency caesarean delivery in relation to low vitamin D,1415but no previous study has been particularly designed to study the relation between low vitamin D levels, measured as 25-hydroxy\xa0(OH) vitamin D, in early pregnancy and the risk for fetal distress/birth asphyxia.']	(4077, 4402)
410500	full_unknown	PMC5051406	[(3838, 3845)]	unclear	['Nevertheless, how maternal dietary diversity (DD) during pregnancy impacts on birth weight is unclear and data on the DD of pregnant women in Ghana are limited.']	(3744, 3904)
410501	full_unknown	PMC5051406	[(17616, 17631)]	little is known	['An observational study in India showed that rural mothers who consumed foods rich in micronutrients (green leafy vegetables, fruit, and milk) gave birth to infants who were heavier and larger than the children of mothers who did not.32Other studies suggested that diet quality in pregnant women should be examined.3334\nThe results of the literature search revealed that little is known about DD and pregnancy outcomes, particularly in low socioeconomic environments.']	(17246, 17712)
410618	full_unknown	PMC5052464	[(5468, 5473)]	novel	['Advertising to potential participants via Facebook is novel within maternal health research.']	(5414, 5506)
410619	full_unknown	PMC5052464	[(5842, 5854)]	little known	['Each of these pregnancy-related studies involved Internet-based or telephone interventions; thus, there is little known about the potential for Facebook to be used to recruit pregnant women to a randomized controlled trial (RCT) involving face-to-face clinic visits.']	(5735, 6001)
410620	full_unknown	PMC5052464	[(11799, 11808)]	not known	['Because of the nature of traditional approaches, the reach of recruitment efforts is not known.']	(11714, 11809)
410810	full_unknown	PMC5054480	[(16050, 16059)]	uncertain	['Caption (TABLE-WRAP): TABLE 3\n\nSummary of the literature on fibroma‐associated hypercalcemia in pregnancyTarnawa et al.20Rahil et al.21Maternal age (years)3236Gestational age at discovery29 weeksFirst month of pregnancyClinical presentationLethargy, nausea, vomiting, abdominal painNausea, vomiting, abdominal pain, weight lossClinical course33 5/7 weeks\nAspiration pneumonia, intubation\nAdmission to intensive care unit\nSpontaneous labor, vaginal delivery\nPostmyomectomy hemorrhage34 weeks\nPPROM, emergency cesarean section\nPostoperative septic shock and hemorrhage\nSlight neurological impairment secondary to diffuse ischemic changes and hypoxic insultNewbornIUGR, no postnatal complicationsNo complicationsSurgeryMyomectomy immediately after deliveryMyomectomy with cesarean sectionMaximal Ca level (mmol/L)5.2 (NR 2.1–2.63)4.8 (NR 2.1–2.6)PTH (pmol/L)Undetectable0.3 (NR 1.6–6.9)PTHrP (pmol/L)22 (NR < 2)N/ATreatmentHydration, furosemide, pamidronate 15 h after delivery, dialysisCalcitonin, dialysisFibroma characteristics23 cm in diameter, benign pedunculatedHistological proof of PTHrP expression30 cm in diameter, calcifications, benign\nCa, calcium; IUGR, intrauterine growth restriction; N/A, not available; NR, normal range; PPROM, premature preterm rupture of membranes; PTH, parathyroid hormone; PTHrP, parathyroid hormone‐related protein.John Wiley & Sons, Ltd\n\nCaption (TABLE-WRAP): TABLE 4\n\nSummary of the literature on fibroma‐associated hypercalcemia in nonpregnant womenBilici et al.22Dagdelen et al.23Herring et al.24Garcha et al.25Age (years)45484979Clinical presentationAnorexia, nausea, vomiting, constipationUncontrolled type 2 diabetes mellitus, inguinal pain, menometrorrhagiaLethargyAltered mental status, falls, acute renal failureDiscovery of fibromaGynecologic examination + CT scanCT scanUltrasound + CT scanCT scanSurgeryTAH‐BSOTAH‐BSOTAH‐BSOTAH‐BSOMaximal Ca level (mmol/L)4 (NR 2.1–2.63)3 (NR N/A)3.37 (NR 2.1–2.6)4.25 (NR N/A)PTH (pmol/L)UndetectableUndetectable0.3 (NR 0.7–5.7)1.4 (NR 1.6–6.9)PTHrP (pmol/L)1.4 (NR < 1.3)2.5 (NR < 1.3)4.6 (NR < 1.8)40 (NR 14–27)TreatmentHydration, calcitonin, furosemide, pamidronateHydration, furosemideZoledronic acidHydration, furosemideFibroma characteristics6 cm, intramural6.9 cm, intramural7.5 cm, uncertain malignant potential, histological proof of PTHrP expressionSmall and multiple\nCa, calcium; N/A, not available; NR, normal range; PTH, parathyroid hormone; PTHrP, parathyroid hormone‐related protein; TAH‐BSO, total abdominal hysterectomy and bilateral salpingo‐oophorectomy.John Wiley & Sons, Ltd\n\nTreatment of hypercalcemia in pregnancy\nMost of the nonpharmacologic and pharmacologic approaches used in nonpregnant women apply to pregnant women as well.']	(13776, 16513)
410811	full_unknown	PMC5054480	[(16532, 16543)]	uncertainty	['However, there is uncertainty concerning surgery and the use and safety of calcitonin, cinacalcet, and bisphosphonates.']	(16514, 16633)
410812	full_unknown	PMC5054480	[(17993, 18005)]	lack of data	['The use of this medication is limited by its delayed onset of action (30–40 h) and the lack of data on the fetus and neonate.']	(17906, 18031)
411010	full_unknown	PMC5054850	[(4788, 4795)]	unclear	['It is unclear if this is also the case among women with a BMI of ≥25 kg/m2, who have increased reliance on lipid metabolism during pregnancy21.']	(4782, 4925)
411206	full_unknown	PMC5054961	[(202, 209)]	unknown	['Nutritional and clinical associations of food cravings in\xa0pregnancy\n\nAbstractAbstract\n\nBackground\nCravings in pregnancy are considered to alter dietary intake; however, the nutritional consequences are unknown.']	(0, 210)
411207	full_unknown	PMC5054961	[(2715, 2722)]	unknown	['The aetiology of food cravings is unknown, although it has been suggested that the physical and hormonal changes that occur during pregnancy may play a role in their development.']	(2681, 2859)
411208	full_unknown	PMC5054961	[(6638, 6647)]	uncertain	['Caption (TABLE-WRAP): TABLE 1\n\nCriteria for exclusion in the Hyperglycaemia and Adverse Pregnancy Outcome study (HAPO) studyAge <18\xa0yearsPlanning to deliver at another hospital or location16Date of last menstrual period uncertain and no ultrasonographic estimation for between 6 and 24\xa0weeks of gestational age availableUnable to complete oral glucose tolerance test within 32\xa0weeks of gestationKnown multiple pregnancyConception by means of gonadotrophin ovulation induction or in\xa0vitro fertilisationGlucose testing before recruitment or a diagnosis of diabetes during the current pregnancyDiagnosis of diabetes before the current pregnancy and requiring treatment with medicationParticipation in another study that could interfere with the HAPO studyInfection with the human immunodeficiency virus or hepatitis B or C virusPrevious participation in the HAPO studyInability to converse in language used in field centreJohn Wiley & Sons, Ltd\n\nDietary evaluation\nPregnant women completed a semi‐quantitative validated FFQ during the first routine study visit between 24 and 32\xa0weeks of gestation (as close to 28\xa0weeks as possible), where they also underwent metabolic investigation and a 75‐g oral glucose tolerance test.']	(6418, 7638)
411209	full_unknown	PMC5054961	[(10813, 10815)]	no	['Food cravings\nThere is no standard procedure for categorising food cravings; therefore, these foods were grouped based on food group.']	(10790, 10923)
411210	full_unknown	PMC5054961	[(25512, 25519)]	unclear	['To what extent mis‐reporting of EI accounts for the discrepancy is unclear.']	(25445, 25520)
411211	full_unknown	PMC5054961	[(27527, 27534)]	unknown	['The underlying reasons as to why food cravings do not appear to influence dietary intake in the present study are unknown; however, several factors may play contributory roles.']	(27413, 27589)
411212	full_unknown	PMC5054961	[(31274, 31283)]	not known	['However, because women in the present study were not known to have diabetes before pregnancy (mean fasting blood sugar was 4.6\xa0mmol\xa0L−1: range 3.5–8.3; SD 0.37 as documented during the oral glucose tolerance test), the range may have been too narrow to detect any differences between groups and, in addition, the number of women identified as GDM in the present study was small (4% using IADPSG criteria)39and may have contributed to no differences being observed.']	(31225, 31689)
411213	full_unknown	PMC5054961	[(31659, 31661), (31680, 31688)]	no ... observed	['However, because women in the present study were not known to have diabetes before pregnancy (mean fasting blood sugar was 4.6\xa0mmol\xa0L−1: range 3.5–8.3; SD 0.37 as documented during the oral glucose tolerance test), the range may have been too narrow to detect any differences between groups and, in addition, the number of women identified as GDM in the present study was small (4% using IADPSG criteria)39and may have contributed to no differences being observed.']	(31225, 31689)
411500	full_unknown	PMC5058640	[(2554, 2563)]	not clear	['Although prior randomized controlled trials identified that antihypertensive therapy (to normalize blood pressure [BP]) was associated with a lower incidence of severe hypertension, it was not clear that this was harmful in and of itself, particularly when coupled with concerns that such therapy could impair fetal growth and increase perinatal mortality and morbidity.1\nThe CHIPS trial (Control of Hypertension in Pregnancy Study) has provided evidence that antihypertensive treatment of nonsevere hypertension in pregnancy is of benefit to the mother, without associated perinatal risk.']	(2365, 2954)
411501	full_unknown	PMC5058640	[(17905, 17912)]	unknown	['Also, comparisons of women with/without severe hypertension or preeclampsia, as with all nonrandomized comparisons, may reflect the impact of unknown sources of bias related to ways that clinicians manage women.']	(17763, 17974)
411700	full_unknown	PMC5059968	[(10908, 10944)]	no previous study had been performed	['As no previous study had been performed on the eating behaviours of French pregnant women, we did not declare any pre-determined theory before data collection.']	(10905, 11064)
411701	full_unknown	PMC5059968	[(15754, 15772)]	had not identified	['They became worried about eating meat that might not have been cooked enough, a cheese they had not identified as being potentially “forbidden”, or raw vegetables that had not been washed thoroughly enough.']	(15662, 15868)
411702	full_unknown	PMC5059968	[(16280, 16287)]	unclear	['Furthermore, the risks were unclear because they could not be well identified and evaluated.']	(16252, 16344)
411703	full_unknown	PMC5059968	[(23166, 23174)]	whatever	['“[For my first pregnancy] on the day of birth, I was scolded, and the doctor called me a big fat cow.” (P25-14)\nReassuring themselves\nMost of the pregnant women tried to reassure themselves and justify their weight gain by following the traditional belief that whatever their weight, and contrary to what they had been told, there was no clear relationship between maternal weight gain and the baby’s weight at birth.']	(22905, 23322)
411704	full_unknown	PMC5059968	[(23240, 23248)]	no clear	['“[For my first pregnancy] on the day of birth, I was scolded, and the doctor called me a big fat cow.” (P25-14)\nReassuring themselves\nMost of the pregnant women tried to reassure themselves and justify their weight gain by following the traditional belief that whatever their weight, and contrary to what they had been told, there was no clear relationship between maternal weight gain and the baby’s weight at birth.']	(22905, 23322)
411705	full_unknown	PMC5059968	[(41147, 41155)]	not know	['They do not know precisely which specific foods they cannot eat [11,39] but they know that eating something “wrong” might be harmful to their babies [11].']	(41139, 41293)
411706	full_unknown	PMC5059968	[(47488, 47500)]	unidentified	['Indeed, the quantity of information available via the Internet is considerable, but also conflicting and coming from unidentified sources [26,48].']	(47371, 47517)
412171	full_unknown	PMC5059985	[(4923, 4930)]	not yet	['The tissue is rich in blood cells and glycogen cells but has not yet developed invasive vessels [13].']	(4862, 4963)
412377	full_unknown	PMC5062906	[(2395, 2410)]	remains unclear	['While the biological importance of these subtle changes remains unclear, they warrant an investigation of epigenome-wide effects of maternal vitamin D depletion.']	(2339, 2500)
412378	full_unknown	PMC5062906	[(5060, 5080)]	Very little is known	['Very little is known about the role of vitamin D in epigenetic mechanisms.']	(5060, 5134)
412379	full_unknown	PMC5062906	[(33173, 33188)]	remains unclear	['While maternal vitamin D deficiency resulted in both phenotypic and epigenetic changes in both generations, it remains unclear whether the DNA methylation changes are causally linked to the phenotypic outcomes.']	(33062, 33272)
412380	full_unknown	PMC5062906	[(43087, 43117)]	remains to be fully determined	['We wish to note that this assessment only surveyed methylation at a small number of tightly epigenetically regulated loci and the true biological relevance of these subtle changes remains to be fully determined.']	(42907, 43118)
412832	full_unknown	PMC5064894	[(7260, 7286)]	there have been no studies	['First, there have been no studies examining the effect of prenatal vitamin D supplementation on a primary outcome of laboratory-confirmed viral respiratory infections in the first 6\xa0months of life, a high-risk period for both vitamin D deficiency and respiratory tract infections.']	(7253, 7533)
412833	full_unknown	PMC5064894	[(7641, 7658)]	not been examined	['Second, the role of prenatal vitamin D as a determinant of susceptibility to specific viral infections has not been examined.']	(7534, 7659)
412834	full_unknown	PMC5064894	[(7667, 7693)]	there have been no studies	['Third, there have been no studies assessing the association between vitamin D supplementation and quantitative nasal carriage of Streptococcus pneumoniae (pneumococcus), the most important cause of bacterial LRTI in young children worldwide.']	(7660, 7901)
412835	full_unknown	PMC5064894	[(13292, 13317)]	remains to be established	['Although the clinical significance of the 50\xa0nmol/L threshold in early infancy remains to be established, this is the cut-off corresponding to the recommended dietary allowance established by the Institute of Medicine in 2011 for all age groups [31].']	(13213, 13463)
413020	full_unknown	PMC5065689	[(1356, 1365)]	not clear	['Conclusions\nAt present, it is not clear that there is sufficient evidence on whether long-term adverse effects are associated with in utero HIV/ARV exposures, making it difficult to mandate universal disclosure.']	(1326, 1537)
413021	full_unknown	PMC5065689	[(1957, 1960)]	new	"[""Clinicians and researchers should continue to approach the dialogue around mother–child disclosure with sensitivity and a cogent consideration of the evolving risks and benefits as new information becomes available while also working to maintain documentation of an individual's perinatal HIV/ARV exposures as a vital part of his/her medical records.""]"	(1776, 2126)
413022	full_unknown	PMC5065689	[(25284, 25299)]	remains unclear	['In addition, increased risk of elevated cardiac troponin T in abacavir-exposed infants (OR=2.33, 95% CI: 1.03–5.26) and decreased risk of elevated N-terminal pro-brain natriuretic peptide in stavudine-exposed infants (OR=0.13, 95% CI: 0.02–0.99) have been reported [58], the long-term significance of either of which remains unclear.']	(24967, 25300)
413023	full_unknown	PMC5065689	[(52696, 52705)]	not clear	['At present, it is not clear that we have sufficient evidence on whether long-term adverse effects are associated with in utero HIV/ARV exposures, making it difficult to mandate universal disclosure.']	(52678, 52876)
413024	full_unknown	PMC5065689	[(55087, 55094)]	lacking	['Permanent documentation via EMR of perinatal exposures may also improve research and surveillance/registry efforts which are required in order to continue monitoring into adulthood and ultimately gather essential data which are still lacking.']	(54853, 55095)
413025	full_unknown	PMC5065689	[(55402, 55405)]	new	"[""Thus, clinicians and researchers should continue to approach the dialogue around mother–child disclosure with sensitivity, an understanding of maternal needs in addition to a child/adolescent's development and readiness to hear information, and a cogent consideration of the evolving risks and benefits as new information becomes available but work to maintain documentation of an individual's perinatal HIV/ARV exposures as a vital part of his/her medical records.""]"	(55096, 55561)
413505	full_unknown	PMC5069446	[(934, 939)]	novel	['Therefore, this review presents a novel insight into the cell signaling network underlying nutrient-mTOR-miRNA pathway regulation of skeletal myogenesis and summarizes the epigenetic modifications in myogenic differentiation, which will provide valuable information for potential therapeutic intervention.']	(900, 1205)
413506	full_unknown	PMC5069446	[(21789, 21796)]	lacking	['Although these miRNAs are not muscle-specific expressed and some of them may be lacking in the process of subsequent differentiation, their regulatory functions in skeletal myogenesis are irreplaceable.']	(21709, 21911)
413507	full_unknown	PMC5069446	[(26301, 26310)]	not clear	['However, the precise mechanism by which mTORC1 regulates MyoD stability is not clear.']	(26226, 26311)
413508	full_unknown	PMC5069446	[(37634, 37637)]	new	['Additionally, the sequence-specific actions of miRNAs coupled with recent advances in the delivery of modified oligonucleotides suggested that modulation of miRNA expression may constitute a new therapeutic approach to treat several skeletal muscle diseases.']	(37443, 37701)
413886	full_unknown	PMC5070159	[(626, 646)]	very little is known	['While risk factors for ectopic pregnancy after IVF have been studied, very little is known about risk factors specific for abdominal ectopic pregnancy.']	(556, 707)
413887	full_unknown	PMC5070159	[(3874, 3882)]	no known	['She had no prior surgical history, no known allergies, and medications included prenatal vitamins.']	(3839, 3937)
413888	full_unknown	PMC5070159	[(5536, 5543)]	unknown	['Given the high beta hCG value in the absence of an IUP, the patient was counseled and advised to take methotrexate treatment for presumed ectopic pregnancy of unknown location.']	(5377, 5553)
413889	full_unknown	PMC5070159	[(15945, 15959)]	No information	['No information about number of embryos transferred was available in 4 (14\xa0%) cases.']	(15945, 16028)
413890	full_unknown	PMC5070159	[(17327, 17334)]	unknown	['This atypical presentation of an ectopic pregnancy highlights the need to consider abdominal ectopic pregnancy in the differential of any pregnancy of unknown location after IVF, especially in the setting of non-diagnostic transvaginal ultrasound.']	(17176, 17423)
413891	full_unknown	PMC5070159	[(19817, 19832)]	remains unclear	['While the exact mechanism of abdominal ectopic after bilateral salpingectomy remains unclear, many authors have proposed that it may be due to the development of a micro-fistulous tract after salpingectomy.']	(19740, 19946)
414297	full_unknown	PMC5073590	[(8435, 8442)]	unknown	['QC materials as well as inhouse QC samples with control limits unknown to the analysts were used for daily QC.']	(8372, 8482)
414572	full_unknown	PMC5073870	[(5745, 5753)]	No study	['No study has compared the effectiveness of food supplementation versus cash or versus behaviour change alone.']	(5745, 5854)
414794	full_unknown	PMC5084009	[(289, 296)]	unknown	['Maternal Folate Status and the BHMT c.716G>A Polymorphism Affect the Betaine Dimethylglycine Pathway during Pregnancy\n\nAbstract\nThe effect of the betaine: homocysteine methyltransferase BHMT c.716G>A (G: guanosine; A: adenosine) single nucleotide polymorphism (SNP) on the BHMT pathway is unknown during pregnancy.']	(0, 314)
414795	full_unknown	PMC5084009	[(21527, 21534)]	unknown	['However, the extent of the effect of the SNP on BHMT activity in humans is unknown.']	(21452, 21535)
414796	full_unknown	PMC5084009	[(23885, 23892)]	unclear	['Although there is increasing evidence that BHMT plays an important role in one carbon metabolism many aspects regarding the mechanisms involved are unclear.']	(23737, 23893)
414797	full_unknown	PMC5084009	[(24050, 24057)]	lacking	['Information regarding the effect of the common BHMT c.716G>A polymorphism on BHMT activity and how it is affected by variations in molecular environment is lacking.']	(23894, 24058)
415012	full_unknown	PMC5084016	[(27306, 27313)]	unclear	['The benefits of higher amounts are unclear.']	(27271, 27314)
415498	full_unknown	PMC5084028	[(22515, 22525)]	less clear	['The relationship between infant birthweight and maternal serum/plasma zinc is less clear.']	(22437, 22526)
415499	full_unknown	PMC5084028	[(25457, 25468)]	interpreted	['Zinc levels in maternal circulation decrease across gestation; this is thought to be due to a combination of increased maternal blood volume and fetal demands [40,121,122,123], and therefore comparisons between studies which measured zinc in maternal serum or plasma early in pregnancy versus late should be interpreted with caution.']	(25149, 25482)
415878	full_unknown	PMC5084041	[(4534, 4541)]	lacking	['Few studies have investigated vitamin D status longitudinally in a large cohort of pregnant women, and knowledge of change in vitamin D status during pregnancy and its determinants are lacking.']	(4349, 4542)
415879	full_unknown	PMC5084041	[(18495, 18504)]	uncertain	['Why season would have greater influence on serum concentrations of 25(OH)D in late pregnancy is uncertain, but a similar pattern was also indicated by Moon et al.']	(18399, 18561)
415880	full_unknown	PMC5084041	[(19307, 19314)]	unclear	['If this is due to the more heterogeneous study population in terms of ethnicity is unclear.']	(19224, 19315)
415881	full_unknown	PMC5084041	[(20100, 20114)]	no information	['Another limitation is that ethnicity was defined by country of birth and no information on parental ethnicity was collected.']	(20027, 20151)
416085	full_unknown	PMC5084734	[(32228, 32235)]	not yet	['To date, this type of comprehensive approach has not yet been attempted in efficacy or effectiveness trials.']	(32179, 32287)
416522	full_unknown	PMC5085625	[(244, 259)]	remains unclear	['Serum 25(OH) Vitamin D Levels in Polish Women during Pregnancies Complicated by Hypertensive Disorders and Gestational Diabetes\n\nAbstract\nBackground: An association between the level of vitamin D and the risk of pregnancy-related complications remains unclear.']	(0, 260)
416523	full_unknown	PMC5085625	[(5622, 5635)]	still unclear	['Although the biological role of vitamin D has been studied extensively, the consequences of its deficiency for maternal, fetal and neonatal health are still unclear [4,22,24].']	(5471, 5646)
416524	full_unknown	PMC5085625	[(9995, 10014)]	not been identified	['Our study showed that pregnant women with GH and healthy controls did not differ significantly in terms of their 25(OH)D concentrations (18.20 ng/mL vs. 22.10 ng/mL, p = 0.1481), and serum 25(OH)D has not been identified as a significant predictor of GH on either logistic regression analysis or ROC analysis.']	(9794, 10103)
416525	full_unknown	PMC5085625	[(14081, 14094)]	still unclear	['The mechanism through which a low concentration of vitamin D contributes to preeclampsia is still unclear.']	(13989, 14095)
416526	full_unknown	PMC5085625	[(15805, 15820)]	little is known	['Although preeclampsia has been linked to maternal vitamin D insufficiency/deficiency, still little is known on potential differences in placental metabolism of this vitamin in uncomplicated and preeclamptic pregnancies [32].']	(15713, 15937)
416527	full_unknown	PMC5085625	[(16313, 16327)]	not identified	['The analyzed groups did not differ significantly in terms of their 25(OH)D concentrations (20.80 ng/mL vs. 22.60 ng/mL vs. 22.10 ng/mL, p = 0.9207), and 25(OH)D was not identified as a significant predictor of GDM on ROC analysis.']	(16148, 16378)
416827	full_unknown	PMC5088205	[(569, 576)]	unknown	['The role of the endocannabinoid system, a known regulator of energy expenditure and adaptive behaviors, in the modulation of these processes is unknown.']	(425, 577)
416828	full_unknown	PMC5088205	[(6487, 6502)]	little is known	['Although as described above, many signaling systems can be affected by maternal undernutrition, to date, little is known about the contribution of the endocannabinoid system in these processes, despite the connection of this system with crucial biologic pathways, such as leptin (Di Marzo et al.,2001), and its involvement in energy metabolism, feeding behavior and emotional control (Lutz,2009; Alén et al.,2013; Lutz et al.,2015).']	(6382, 6814)
416829	full_unknown	PMC5088205	[(42170, 42186)]	not been studied	['However, its role in developmental programming has not been studied in depth.']	(42119, 42196)
416830	full_unknown	PMC5088205	[(52789, 52808)]	not been elucidated	['However, the role of the endocannabinoid system in perinatal programming has not been elucidated yet and, in the current study, we have not addressed the potential impact of maternal diet restriction on endocannabinoid signaling alterations in the periphery, such as liver, muscle or adipose tissue.']	(52712, 53011)
417295	full_unknown	PMC5089547	[(462, 479)]	not been examined	['However, the relative contribution of these risk factors to stunting has not been examined across countries.']	(389, 497)
417296	full_unknown	PMC5089547	[(7194, 7203)]	not known	['However, the impact of these risk factors on stunting at the population level (globally, regionally, and at the country level) is not known.']	(7064, 7204)
417297	full_unknown	PMC5089547	[(18784, 18791)]	unknown	['Improved sanitation is flush toilet, piped sewer system, septic tank, flush/pour flush to pit latrine, ventilated improved pit latrine, pit latrine with slab, composting toilet, and flush/pour flush to unknown place [39].']	(18582, 18803)
417298	full_unknown	PMC5089547	[(39297, 39309)]	lack of data	['We may have slightly underestimated the fraction of stunting attributable to HIV as we were only able to estimate the effect of untreated child HIV infection, due to lack of data on the growth of HIV-infected children who receive HAART before 2 y of age compared with HIV-uninfected peers in developing countries (S2 Fig).']	(39131, 39453)
417729	full_unknown	PMC5090877	[(10551, 10558)]	unknown	['They identified certain factors as positively associated with folic acid supplementation to include advanced maternal age, unknown HIV status, and being diagnosed positive of anemia.']	(10428, 10610)
418020	full_unknown	PMC5091916	[(7181, 7188)]	unknown	['However, it is unknown whether the ECS components could be affected later in life after only being exposed to an inadequate maternal diet during the perinatal period.']	(7166, 7332)
418816	full_unknown	PMC5093279	[(5665, 5670)]	novel	['Understanding these risk factors could contribute to the development of novel nutritional strategies for therapeutic interventions in ASD.']	(5593, 5731)
418817	full_unknown	PMC5093279	[(22262, 22283)]	not yet been reported	['However, to our knowledge, the interaction between MIA and immunity risk variants in ASD in humans or animal models has not yet been reported.']	(22142, 22284)
418818	full_unknown	PMC5093279	[(30622, 30629)]	unknown	['Whether a specific interaction between genes identified as risk factors for autism and dysbiosis/microbiota changes exists in patients with ASD is unknown.']	(30475, 30630)
418819	full_unknown	PMC5093279	[(35837, 35844)]	not yet	['Interestingly, n-3 PUFAs modify the gut microbiota composition, but their effect in ASD-like behavior has not yet been unraveled [179].']	(35731, 35866)
418820	full_unknown	PMC5093279	[(37621, 37628)]	unravel	['However, more results are needed to unravel the underlying mechanisms.']	(37585, 37655)
418821	full_unknown	PMC5093279	[(39014, 39038)]	remains to be determined	['The relationship between PUFA metabolism genes, inflammation, and efficacy of n-3 PUFA dietary supplementation remains to be determined.']	(38903, 39039)
419438	full_unknown	PMC5093678	[(22857, 22864)]	no gaps	['There will be no gaps in recruitment to continue the momentum built-up during the pilot phase.']	(22843, 22937)
419439	full_unknown	PMC5093678	[(34650, 34659)]	not known	['The effect of Mediterranean diet on future risk of type 2 diabetes in these women at high risk of metabolic factors is not known.']	(34531, 34660)
419936	full_unknown	PMC5095257	[(3779, 3796)]	there are no data	['To our knowledge, there are no data relating to a potential month-of-birth effect in AAD.']	(3761, 3850)
420163	full_unknown	PMC5096291	[(1753, 1777)]	remains to be determined	['While the potential functional significance of these changes remains to be determined, these findings further support the role of epigenetic modifications in developmental programming in humans and point the way for future studies.']	(1692, 1923)
420164	full_unknown	PMC5096291	[(4017, 4024)]	unclear	['The mechanisms underlying these effects are unclear; however, there have been suggestions that they may be epigenetically mediated.']	(3973, 4104)
