	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S2-PMC3749995	PMC3749995	8/2013	S2-PMC3749995	['using a combination of in vitro and in vivo approaches we TESTED WHETHER increased maternal Salt Intake INFLUENCES fetal Kidney Development to render the Adult Individual more susceptible to salt retention and hypertension.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 58), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 65), ('SUPERFICIAL_RELATIONSHIP', 104)]	3	[('CHEBI_24866', 'salt', 92, 'salt'), ('GO_0007631', 'feeding behavior', 97, 'intake'), ('GO_0001822', 'kidney development', 121, 'kidney development'), ('UBERON_0002113', 'kidney', 121, 'kidney'), ('UBERON_0007023', 'adult organism', 154, 'adult'), ('NCBITaxon_1', 'root', 160, 'individual')]	0	['using combination vivo maternal salt intake fetal  adult individual salt retention hypertension.']
S208-PMC3749995	PMC3749995	8/2013	S208-PMC3749995	['in vivo , fetal Plasma is not influenced by maternal Salt diet; HENCE fetal Kidney Development under these conditions is APPARENTLY normal, resultant Adult Kidney function is also relatively normal with no tendency for greater Salt retention to explain persistent hypernatraemia and hypertension in Salt-exposed male offspring.']	[('PROBABLE_UNDERSTANDING', 64), ('ANOMALY_CURIOUS_FINDING', 121)]	2	[('UBERON_0001969', 'blood plasma', 16, 'plasma'), ('CHEBI_24866', 'salt', 53, 'salt'), ('GO_0001822', 'kidney development', 76, 'kidney development'), ('UBERON_0002113', 'kidney', 76, 'kidney'), ('UBERON_0007023', 'adult organism', 150, 'adult'), ('UBERON_0002113', 'kidney', 156, 'kidney'), ('CHEBI_24866', 'salt', 227, 'salt'), ('CHEBI_24866', 'salt', 299, 'salt')]	0	['vivo fetal plasma maternal salt diet; fetal  conditions normal, resultant adult kidney normal salt retention hypernatraemia hypertension salt-exposed male offspring.']
S220-PMC3749995	PMC3749995	8/2013	S220-PMC3749995	['elevated Plasma osmolality is more commonly ASSOCIATED with diabetes insipidus (di) in which EITHER Production Of Avp is lacking (central di) or Kidneys are insensitive to avp (Nephrogenic di)[27]; each of which increases free Water clearance and sufferers of di are characteristically polyuric and polydipsic.']	[('SUPERFICIAL_RELATIONSHIP', 44), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 93)]	2	[('UBERON_0001969', 'blood plasma', 9, 'plasma'), ('GO_0006754', 'ATP biosynthetic process', 100, 'production of AVP'), ('UBERON_0002113', 'kidney', 145, 'kidneys'), ('GO_0001822', 'kidney development', 177, 'nephrogenic'), ('CHEBI_15377', 'water', 227, 'water')]	0	['elevated plasma osmolality diabetes insipidus (di) production avp (central di) kidneys avp di)[27]; water clearance sufferers di characteristically polyuric polydipsic.']
S279-PMC3749995	PMC3749995	8/2013	S279-PMC3749995	['the prevailing scientific literature SUGGESTS programming of Kidney Development and function PRIMARILY UNDERPINS this phenotype.']	[('INCOMPLETE_EVIDENCE', 37), ('PROBABLE_UNDERSTANDING', 93), ('SUPERFICIAL_RELATIONSHIP', 103)]	3	[('GO_0001822', 'kidney development', 61, 'kidney development'), ('UBERON_0002113', 'kidney', 61, 'kidney')]	0	['programming  phenotype.']
S46-PMC3773449	PMC3773449	8/2013	S46-PMC3773449	['in Animals, maternal diabetes, maternal obesity, and fetal exposure to Drugs CAN alter Nephrogenesis and impair Renal function on the long term.']	[('INCOMPLETE_EVIDENCE', 77)]	1	[('NCBITaxon_33208', 'Metazoa', 3, 'animals'), ('CHEBI_23888', 'drug', 71, 'drugs'), ('GO_0001822', 'kidney development', 87, 'nephrogenesis'), ('UBERON_0002113', 'kidney', 112, 'renal')]	0	['animals, maternal diabetes, maternal obesity, fetal exposure drugs alter  renal term.']
S123-PMC3773449	PMC3773449	8/2013	S123-PMC3773449	['data from autopsy studies which included Kidneys from preterm infants who died during the Neonatal Period at different Gestational and Postnatal ages SHOWED SIGNS of accelerated maturation of Nephrogenesis with enlarged Glomeruli [104,105].']	[('INCOMPLETE_EVIDENCE', 150), ('INCOMPLETE_EVIDENCE', 157)]	2	[('UBERON_0002113', 'kidney', 41, 'kidneys'), ('UBERON_0007221', 'neonate stage', 90, 'neonatal period'), ('GO_0007565', 'female pregnancy', 119, 'gestational'), ('GO_0007567', 'parturition', 135, 'postnatal'), ('GO_0001822', 'kidney development', 192, 'nephrogenesis'), ('UBERON_0000074', 'renal glomerulus', 220, 'glomeruli')]	0	['data autopsy kidneys preterm infants died neonatal period gestational postnatal ages accelerated maturation  enlarged glomeruli [104,105].']
S176-PMC3773449	PMC3773449	8/2013	S176-PMC3773449	['in most cases, alterations in Nephrogenesis are subtle and are PROBABLY not responsible by themselves to chronic Kidney disease.']	[('PROBABLE_UNDERSTANDING', 63)]	1	[('GO_0001822', 'kidney development', 30, 'nephrogenesis'), ('UBERON_0002113', 'kidney', 113, 'kidney')]	0	['cases, alterations  subtle chronic kidney disease.']
S19-PMC4284764	PMC4284764	12/2014	S19-PMC4284764	['the Kidney is particularly susceptible to the insults of programming during Nephrogenesis and HAS BEEN identified as a key player in programmed hypertension [13].']	[('INCOMPLETE_EVIDENCE', 94)]	1	[('UBERON_0002113', 'kidney', 4, 'kidney'), ('GO_0001822', 'kidney development', 76, 'nephrogenesis')]	0	['kidney insults programming  player programmed hypertension [13].']
S7-PMC4377888	PMC4377888	3/2015	S7-PMC4377888	['IMPORTANTLY, to date, the literature offers LITTLE TO NO UNDERSTANDING of WHEN in development these changes in Kidney Development occur, nor are the cellular and molecular mechanisms that DRIVE these changes well characterised.']	[('ANOMALY_CURIOUS_FINDING', 0), ('FULL_UNKNOWN', 44), ('INCOMPLETE_EVIDENCE', 44), ('EXPLICIT_QUESTION', 74), ('SUPERFICIAL_RELATIONSHIP', 188)]	5	[('GO_0001822', 'kidney development', 111, 'kidney development'), ('UBERON_0002113', 'kidney', 111, 'kidney')]	0	['importantly, date, offers changes  occur, cellular molecular mechanisms changes characterised.']
S9-PMC4377888	PMC4377888	3/2015	S9-PMC4377888	['THIS REVIEW will FOCUS on RECENT INFORMATION on POTENTIAL mechanisms by which maternal nutrition (FOCUSING on malnutrition due to protein restriction, Micronutrient restriction and excessive fat intake) INFLUENCES Kidney Development and thereby function in later Life.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 17), ('INCOMPLETE_EVIDENCE', 26), ('INCOMPLETE_EVIDENCE', 48), ('QUESTION_ANSWERED_BY_THIS_WORK', 98), ('SUPERFICIAL_RELATIONSHIP', 203)]	6	[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 151, 'micronutrient'), ('GO_0001822', 'kidney development', 214, 'kidney development'), ('UBERON_0002113', 'kidney', 214, 'kidney'), ('UBERON_0000104', 'life cycle', 263, 'life')]	0	['mechanisms maternal nutrition (focusing malnutrition protein restriction, micronutrient excessive fat intake)  life.']
S21-PMC4377888	PMC4377888	3/2015	S21-PMC4377888	['THIS PAPER will review the literature to describe the ROLE of maternal macro- and micro-Nutrient imbalance in INFLUENCING Fetal and Neonatal Kidney Development, final Nephron complement and the EFFECT of these structural abnormalities on Adult function.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('SUPERFICIAL_RELATIONSHIP', 54), ('SUPERFICIAL_RELATIONSHIP', 110), ('SUPERFICIAL_RELATIONSHIP', 194)]	4	[('CHEBI_33284', 'nutrient', 88, 'nutrient'), ('GO_0007631', 'feeding behavior', 122, 'fetal ...'), ('GO_0007567', 'parturition', 132, 'neonatal'), ('GO_0001822', 'kidney development', 141, 'kidney development'), ('UBERON_0002113', 'kidney', 141, 'kidney'), ('UBERON_0001285', 'nephron', 167, 'nephron'), ('UBERON_0007023', 'adult organism', 238, 'adult')]	0	['maternal macro- micro-nutrient fetal neonatal final nephron structural abnormalities adult function.']
S25-PMC4377888	PMC4377888	3/2015	S25-PMC4377888	['for example, the EFFECTS of maternal dietary zinc, Vitamin A and protein restriction or maternal dietary fat excess all HAVE BEEN SHOWN to have a negative IMPACT on Kidney Development and later Renal disease in the offspring [16,17,18,19].']	[('SUPERFICIAL_RELATIONSHIP', 17), ('INCOMPLETE_EVIDENCE', 120), ('SUPERFICIAL_RELATIONSHIP', 155)]	3	[('CHEBI_27300', 'vitamin D', 51, 'vitamin A'), ('GO_0001822', 'kidney development', 165, 'kidney development'), ('UBERON_0002113', 'kidney', 165, 'kidney'), ('UBERON_0002113', 'kidney', 194, 'renal')]	0	['example, maternal dietary zinc, vitamin protein maternal dietary fat excess  renal disease offspring [16,17,18,19].']
S44-PMC4377888	PMC4377888	3/2015	S44-PMC4377888	['the variability in phenotype MAY BE resultant from exposure to dietary insult at different points of Kidney Development.']	[('INCOMPLETE_EVIDENCE', 29)]	1	[('GO_0001822', 'kidney development', 101, 'kidney development'), ('UBERON_0002113', 'kidney', 101, 'kidney')]	0	['phenotype resultant exposure dietary insult .']
S45-PMC4377888	PMC4377888	3/2015	S45-PMC4377888	['knowledge of the molecular processes INVOLVED in Controlling Kidney Development and ultimately Adult morphology are ESSENTIAL for understanding the IMPACT of maternal protein restriction and will be discussed in further detail later in the review.']	[('SUPERFICIAL_RELATIONSHIP', 37), ('IMPORTANT_CONSIDERATION', 116), ('SUPERFICIAL_RELATIONSHIP', 148)]	3	[('GO_0065007', 'biological regulation', 49, 'controlling'), ('GO_0001822', 'kidney development', 61, 'kidney development'), ('UBERON_0002113', 'kidney', 61, 'kidney'), ('UBERON_0007023', 'adult organism', 95, 'adult')]	0	['knowledge molecular processes controlling  adult morphology maternal protein detail review.']
S68-PMC4377888	PMC4377888	3/2015	S68-PMC4377888	['the mechanism UNDERLYING this abnormal Kidney phenotype is MOST LIKELY the fact the Vitamin A is a key ligand for the cret receptor, which Controls the earliest processes of Kidney Development (seesection 2for full details).']	[('SUPERFICIAL_RELATIONSHIP', 14), ('PROBABLE_UNDERSTANDING', 59), ('SUPERFICIAL_RELATIONSHIP', 139)]	3	[('UBERON_0002113', 'kidney', 39, 'kidney'), ('CHEBI_27300', 'vitamin D', 84, 'vitamin A'), ('GO_0065007', 'biological regulation', 139, 'controls'), ('GO_0001822', 'kidney development', 174, 'kidney development'), ('UBERON_0002113', 'kidney', 174, 'kidney')]	0	['abnormal kidney phenotype vitamin ligand cret receptor, processes  (seesection 2for details).']
S72-PMC4377888	PMC4377888	3/2015	S72-PMC4377888	['the pathway by which different Micronutrient deficiency LEADS TO similar morphological phenotypes REMAINS UNKNOWN; zinc deficiency has negative EFFECTS on Branching Morphogenesis; a process key to Kidney Development, BUT CAN also IMPACT upon the Development Of the Placenta, thereby AFFECTING the growth potential of the entire Embryo or fetus [58].']	[('SUPERFICIAL_RELATIONSHIP', 56), ('FULL_UNKNOWN', 98), ('SUPERFICIAL_RELATIONSHIP', 144), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 217), ('INCOMPLETE_EVIDENCE', 221), ('SUPERFICIAL_RELATIONSHIP', 230), ('SUPERFICIAL_RELATIONSHIP', 283)]	7	[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 31, 'micronutrient'), ('GO_0001763', 'morphogenesis of a branching structure', 155, 'branching morphogenesis'), ('GO_0001822', 'kidney development', 197, 'kidney development'), ('UBERON_0002113', 'kidney', 197, 'kidney'), ('GO_0001889', 'liver development', 246, 'development of ... placenta'), ('UBERON_0001987', 'placenta', 265, 'placenta'), ('UBERON_0000922', 'embryo', 328, 'embryo')]	0	['micronutrient morphological phenotypes unknown; zinc branching morphogenesis; process placenta, entire embryo fetus [58].']
S74-PMC4377888	PMC4377888	3/2015	S74-PMC4377888	['this PROMPTS the HYPOTHESIS that fundamental processes in Kidney Development MAY BE sensitive to an array of abnormal signals from the environment, eliciting a common Adaptive response and resulting in a characteristic phenotype.']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 17), ('INCOMPLETE_EVIDENCE', 77)]	3	[('GO_0001822', 'kidney development', 58, 'kidney development'), ('UBERON_0002113', 'kidney', 58, 'kidney'), ('GO_0018888', '3-chloroacrylic acid metabolic process', 167, 'adaptive')]	0	['processes  sensitive array abnormal signals environment, eliciting adaptive response resulting phenotype.']
S105-PMC4377888	PMC4377888	3/2015	S105-PMC4377888	['tight Regulation Of Branching Morphogenesis is ESSENTIAL to both Kidney Development and function.']	[('IMPORTANT_CONSIDERATION', 47)]	1	[('GO_0007565', 'female pregnancy', 6, 'regulation of'), ('GO_0001763', 'morphogenesis of a branching structure', 20, 'branching morphogenesis'), ('GO_0001822', 'kidney development', 65, 'kidney development'), ('UBERON_0002113', 'kidney', 65, 'kidney')]	0	['tight branching morphogenesis  function.']
S147-PMC4377888	PMC4377888	3/2015	S147-PMC4377888	['IMPORTANTLY, once Kidney Development is complete (at around Gestational week 38 in Humans and Postnatal day 8 in Rat), no further Nephrons are formed.']	[('ANOMALY_CURIOUS_FINDING', 0)]	1	[('GO_0001822', 'kidney development', 18, 'kidney development'), ('UBERON_0002113', 'kidney', 18, 'kidney'), ('GO_0007565', 'female pregnancy', 60, 'gestational'), ('NCBITaxon_9606', 'Homo sapiens', 83, 'humans'), ('GO_0007567', 'parturition', 94, 'postnatal'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 113, 'rat'), ('UBERON_0001285', 'nephron', 130, 'nephrons')]	0	['importantly,  (at gestational week 38 humans postnatal day 8 rat), nephrons formed.']
S148-PMC4377888	PMC4377888	3/2015	S148-PMC4377888	['THEREFORE, a reduction in Nephron number caused by interventions during Kidney Development persists throughout Life and MAY CONTRIBUTE to the BURDEN of disease in later Life.']	[('PROBABLE_UNDERSTANDING', 0), ('INCOMPLETE_EVIDENCE', 120), ('SUPERFICIAL_RELATIONSHIP', 124), ('IMPORTANT_CONSIDERATION', 142)]	4	[('UBERON_0001285', 'nephron', 26, 'nephron'), ('GO_0001822', 'kidney development', 72, 'kidney development'), ('UBERON_0002113', 'kidney', 72, 'kidney'), ('UBERON_0000104', 'life cycle', 111, 'life'), ('UBERON_0000104', 'life cycle', 169, 'life')]	0	['therefore, reduction nephron  persists throughout life disease life.']
S150-PMC4377888	PMC4377888	3/2015	S150-PMC4377888	[', 2007 SHOWED in Rats that Glucocorticoid exposure during the early stages of Kidney Development (Embryonic day e14 to e15), permanently decreased Nephron number at pn30 [98].']	[('INCOMPLETE_EVIDENCE', 7)]	1	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 17, 'rats'), ('CHEBI_24261', 'glucocorticoid', 27, 'glucocorticoid'), ('GO_0001822', 'kidney development', 78, 'kidney development'), ('UBERON_0002113', 'kidney', 78, 'kidney'), ('UBERON_0000922', 'embryo', 98, 'embryonic'), ('UBERON_0001285', 'nephron', 147, 'nephron')]	0	[', 2007 rats glucocorticoid exposure stages  (embryonic day e14 e15), permanently decreased nephron pn30 [98].']
S156-PMC4377888	PMC4377888	3/2015	S156-PMC4377888	['additionally, Uteroplacental insufficiency and reduction in litter number has SIMILAR EFFECT during the late stage Kidney Development [107,108].']	[('SUPERFICIAL_RELATIONSHIP', 78), ('SUPERFICIAL_RELATIONSHIP', 86)]	2	[('UBERON_0012469', 'external anal region', 14, 'uteroplacental'), ('GO_0001822', 'kidney development', 115, 'kidney development'), ('UBERON_0002113', 'kidney', 115, 'kidney')]	0	['additionally, uteroplacental reduction litter late  [107,108].']
S201-PMC4377888	PMC4377888	3/2015	S201-PMC4377888	['FEW STUDIES have investigated the ROLE of epigenetics in Kidney Development HOWEVER there is STRONG EVIDENCE that relatively high level ( i.e.']	[('INCOMPLETE_EVIDENCE', 0), ('SUPERFICIAL_RELATIONSHIP', 34), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 76), ('INCOMPLETE_EVIDENCE', 93)]	4	[('GO_0001822', 'kidney development', 57, 'kidney development'), ('UBERON_0002113', 'kidney', 57, 'kidney')]	0	['epigenetics  i.e.']
S202-PMC4377888	PMC4377888	3/2015	S202-PMC4377888	[', changes to enzymes that have wide-reaching EFFECTS, RATHER than those that Control a particular process of Kidney Development) epigenetic changes MAY drive later Kidney disease.']	[('SUPERFICIAL_RELATIONSHIP', 45), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 54), ('INCOMPLETE_EVIDENCE', 148)]	3	[('GO_0065007', 'biological regulation', 77, 'control'), ('GO_0001822', 'kidney development', 109, 'kidney development'), ('UBERON_0002113', 'kidney', 109, 'kidney'), ('UBERON_0002113', 'kidney', 164, 'kidney')]	0	[', changes enzymes wide-reaching effects, process epigenetic changes kidney disease.']
S206-PMC4377888	PMC4377888	3/2015	S206-PMC4377888	['the IMPORTANCE of Dicer; the enzyme which cleaves Non-Coding Micrornas into active Micrornas during Mammalian Kidney Development HAS BEEN SHOWN by nagalakshmi et al.']	[('IMPORTANT_CONSIDERATION', 4), ('INCOMPLETE_EVIDENCE', 129)]	2	[('PR_000006305', 'dermcidin', 18, 'Dicer'), ('SO_0000478', 'C_gene_segment', 50, 'non-coding'), ('SO_0000276', 'miRNA', 61, 'microRNAs'), ('SO_0000276', 'miRNA', 83, 'microRNAs'), ('NCBITaxon_40674', 'Mammalia', 100, 'mammalian'), ('GO_0001822', 'kidney development', 110, 'kidney development'), ('UBERON_0002113', 'kidney', 110, 'kidney')]	0	['dicer; enzyme cleaves non-coding micrornas micrornas mammalian  nagalakshmi et al.']
S214-PMC4377888	PMC4377888	3/2015	S214-PMC4377888	['these results ILLUSTRATE the IMPORTANCE of Mirna function during Kidney Development.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 14), ('IMPORTANT_CONSIDERATION', 29)]	2	[('SO_0000276', 'miRNA', 43, 'miRNA'), ('GO_0001822', 'kidney development', 65, 'kidney development'), ('UBERON_0002113', 'kidney', 65, 'kidney')]	0	['results mirna .']
S288-PMC4377888	PMC4377888	3/2015	S288-PMC4377888	['THIS STUDY INDICATES that dietary IMPACT at DIFFERENT time points indeed COULD AFFECT Kidney Development through DIFFERENT pathways.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('INCOMPLETE_EVIDENCE', 11), ('SUPERFICIAL_RELATIONSHIP', 34), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 44), ('INCOMPLETE_EVIDENCE', 73), ('SUPERFICIAL_RELATIONSHIP', 79), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 113)]	7	[('GO_0001822', 'kidney development', 86, 'kidney development'), ('UBERON_0002113', 'kidney', 86, 'kidney')]	0	['dietary  pathways.']
S291-PMC4377888	PMC4377888	3/2015	S291-PMC4377888	['post-Natal Nutritional planes have DIFFERING EFFECTS on Kidney Development in altricial species such as Rats and Mice.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 35), ('SUPERFICIAL_RELATIONSHIP', 45)]	2	[('GO_0007567', 'parturition', 5, 'natal'), ('CHEBI_7495', 'nefazodone hydrochloride', 11, 'nutritional'), ('GO_0001822', 'kidney development', 56, 'kidney development'), ('UBERON_0002113', 'kidney', 56, 'kidney'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 104, 'rats'), ('NCBITaxon_10088', 'Mus <genus>', 113, 'mice')]	0	['post-natal nutritional planes  altricial species rats mice.']
S305-PMC4377888	PMC4377888	3/2015	S305-PMC4377888	['INVESTIGATING the IMPACT of Preterm Birth in Humans on Kidney Development and function, gubhaju et al.']	[('FUTURE_WORK', 0), ('SUPERFICIAL_RELATIONSHIP', 18)]	2	[('GO_0007565', 'female pregnancy', 28, 'preterm birth'), ('NCBITaxon_9606', 'Homo sapiens', 45, 'humans'), ('GO_0001822', 'kidney development', 55, 'kidney development'), ('UBERON_0002113', 'kidney', 55, 'kidney')]	0	['investigating preterm birth humans  function, gubhaju et al.']
S308-PMC4377888	PMC4377888	3/2015	S308-PMC4377888	['(2011) report that WHILE there is a Renal maturation in infants Born preterm (before the cessation of Nephrogenesis) this accelerated maturation is ASSOCIATED with morphologically small Glomeruli [161].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 19), ('SUPERFICIAL_RELATIONSHIP', 148)]	2	[('UBERON_0002113', 'kidney', 36, 'renal'), ('GO_0007567', 'parturition', 64, 'born'), ('GO_0001822', 'kidney development', 102, 'nephrogenesis'), ('UBERON_0000074', 'renal glomerulus', 186, 'glomeruli')]	0	['(2011) renal maturation infants born preterm (before cessation accelerated maturation morphologically glomeruli [161].']
S316-PMC4377888	PMC4377888	3/2015	S316-PMC4377888	['it remains to be discovered WHEN the maternal diet INFLUENCES Kidney Development, WHAT molecular processes are effected and IF the phenotype can be rescued or halted.']	[('EXPLICIT_QUESTION', 28), ('SUPERFICIAL_RELATIONSHIP', 51), ('EXPLICIT_QUESTION', 82), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 124)]	4	[('GO_0001822', 'kidney development', 62, 'kidney development'), ('UBERON_0002113', 'kidney', 62, 'kidney')]	0	['maternal diet molecular processes phenotype halted.']
S163-PMC4699824	PMC4699824	12/2015	S163-PMC4699824	['clearly, one cannot administer angiotensin converting enzyme Inhibitor or angiotensin ii receptor Blockers during Nephrogenesis in very premature infants BECAUSE of the IMPORTANCE of the Renin angiotensin system in Renal Development [46,47].']	[('PROBLEM_COMPLICATION', 154), ('IMPORTANT_CONSIDERATION', 169)]	2	[('CHEBI_35222', 'inhibitor', 61, 'inhibitor'), ('CHEBI_35225', 'buffer', 98, 'blockers'), ('GO_0001822', 'kidney development', 114, 'nephrogenesis'), ('PR_000014368', 'RuvB-like 1', 187, 'renin'), ('GO_0060041', 'retina development in camera-type eye', 215, 'renal development'), ('UBERON_0002113', 'kidney', 215, 'renal')]	0	['clearly, administer angiotensin converting enzyme inhibitor angiotensin ii receptor blockers  premature infants renin angiotensin system renal [46,47].']
S23-PMC4924183	PMC4924183	6/2016	S23-PMC4924183	['wood-bradley and team provide a review of the literature surrounding the POTENTIAL mechanisms by which maternal nutrition (focusing on malnutrition due to protein restriction, Micronutrient restriction and excessive fat intake) INFLUENCES offspring Kidney Development and thereby function in later Life [8].']	[('INCOMPLETE_EVIDENCE', 73), ('SUPERFICIAL_RELATIONSHIP', 228)]	2	[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 176, 'micronutrient'), ('GO_0001822', 'kidney development', 249, 'kidney development'), ('UBERON_0002113', 'kidney', 249, 'kidney'), ('UBERON_0000104', 'life cycle', 298, 'life')]	0	['wood-bradley team surrounding mechanisms maternal nutrition (focusing malnutrition protein restriction, micronutrient excessive fat intake) offspring  life [8].']
S80-PMC5187820	PMC5187820	12/2016	S80-PMC5187820	['GIVEN that No Regulates many physiological functions, it is NOT SURPRISING that several IMPORTANT biological pathways are Regulated by adma in the developing Kidney during Nephrogenesis.']	[('PROBABLE_UNDERSTANDING', 0), ('PROBABLE_UNDERSTANDING', 60), ('ANOMALY_CURIOUS_FINDING', 64), ('IMPORTANT_CONSIDERATION', 88)]	4	[('CHEBI_16382', 'iodide', 11, 'NO'), ('GO_0065007', 'biological regulation', 14, 'regulates'), ('GO_0065007', 'biological regulation', 122, 'regulated'), ('UBERON_0002113', 'kidney', 158, 'kidney'), ('GO_0001822', 'kidney development', 172, 'nephrogenesis')]	0	['given physiological functions, biological adma kidney .']
S229-PMC5303734	PMC5303734	2/2017	S229-PMC5303734	['there is CONSISTENT with the OBSERVATIONS in Kidney Development and function in the same cohort of se offspring (nguyen et al.,2015).']	[('INCOMPLETE_EVIDENCE', 9), ('INCOMPLETE_EVIDENCE', 29)]	2	[('GO_0001822', 'kidney development', 45, 'kidney development'), ('UBERON_0002113', 'kidney', 45, 'kidney')]	0	[' se offspring (nguyen et al.,2015).']
S126-PMC3156327	PMC3156327	4/2011	S126-PMC3156327	['exposure to tobacco smoke and air Pollutants\ncigarette smoke and inhaled Pollutants have RECOGNISED adverse EFFECTS in Pregnancy, including EFFECTS on foetal Lung growth (gilliland et al.2000) and Immune Development (noakes et al.2003).']	[('PROBABLE_UNDERSTANDING', 89), ('SUPERFICIAL_RELATIONSHIP', 108), ('SUPERFICIAL_RELATIONSHIP', 140)]	3	[('CHEBI_26199', 'polyprenol', 34, 'pollutants'), ('CHEBI_26199', 'polyprenol', 73, 'pollutants'), ('GO_0007565', 'female pregnancy', 119, 'pregnancy'), ('UBERON_0002048', 'lung', 158, 'lung'), ('GO_0001822', 'kidney development', 197, 'immune development'), ('UBERON_0002405', 'immune system', 197, 'immune')]	0	['exposure tobacco smoke air pollutants\ncigarette smoke inhaled pollutants pregnancy, foetal lung (gilliland et al.2000)  (noakes et al.2003).']
S141-PMC5659607	PMC5659607	10/2017	S141-PMC5659607	['in addition, AS Human fertility is also INFLUENCED by Vitamin D[29,30], it MAY EVEN be worthwhile to TARGET supplementation before Conception to optimize Implantation of the Fertilized Egg and assure sufficient Vitamin D for Lung and Immune Development from the very beginning of Life.']	[('PROBABLE_UNDERSTANDING', 13), ('SUPERFICIAL_RELATIONSHIP', 40), ('INCOMPLETE_EVIDENCE', 75), ('ANOMALY_CURIOUS_FINDING', 79), ('FUTURE_WORK', 101)]	5	[('NCBITaxon_9606', 'Homo sapiens', 16, 'human'), ('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('GO_0007620', 'copulation', 131, 'conception'), ('GO_0007566', 'embryo implantation', 154, 'implantation'), ('GO_0009566', 'fertilization', 174, 'fertilized'), ('CL_0000025', 'egg cell', 185, 'egg'), ('UBERON_0007379', 'shelled egg', 185, 'egg'), ('CHEBI_27300', 'vitamin D', 211, 'vitamin D'), ('GO_0006266', 'DNA ligation', 225, 'lung ...'), ('UBERON_0002048', 'lung', 225, 'lung'), ('GO_0001822', 'kidney development', 234, 'immune development'), ('UBERON_0002405', 'immune system', 234, 'immune'), ('UBERON_0000104', 'life cycle', 280, 'life')]	0	['addition, human fertility vitamin d[29,30], supplementation optimize implantation fertilized egg assure vitamin lung  life.']
S255-PMC4448820	PMC4448820	5/2015	S255-PMC4448820	['in particular, Nk T Cell Development in Mice is CRITICALLY DEPENDENT on Vitamin D (173).']	[('IMPORTANT_CONSIDERATION', 48), ('SUPERFICIAL_RELATIONSHIP', 59)]	2	[('CL_0000213', 'lining cell', 15, 'NK T cell'), ('GO_0001822', 'kidney development', 15, 'NK T cell development'), ('GO_0005634', 'nucleus', 15, 'NK'), ('NCBITaxon_10088', 'Mus <genus>', 40, 'mice'), ('CHEBI_27300', 'vitamin D', 72, 'vitamin D')]	0	['particular,  mice vitamin (173).']
S379-PMC4448820	PMC4448820	5/2015	S379-PMC4448820	['the ESSENTIALITY of Vitamin D in Regulating invariant invariant Nk T Cell Development in Mice IS THOUGHT TO be via epigenetic mechanisms (173).']	[('IMPORTANT_CONSIDERATION', 4), ('INCOMPLETE_EVIDENCE', 94), ('INCOMPLETE_EVIDENCE', 97)]	3	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('GO_0065007', 'biological regulation', 33, 'regulating'), ('CL_0000213', 'lining cell', 64, 'NK T cell'), ('GO_0001822', 'kidney development', 64, 'NK T cell development'), ('GO_0005634', 'nucleus', 64, 'NK'), ('NCBITaxon_10088', 'Mus <genus>', 89, 'mice')]	0	['vitamin invariant invariant  mice via epigenetic mechanisms (173).']
