DATE,ARTICLE,SENTENCE,IGNORANCE_CATEGORIES,ANNOTATED LEXICAL CUES
2/2018,PMC5812027,"Lower vitamin D status has also been associated with a medical history of recurrent miscarriage [12] but only two prospective studies have investigated this, without finding that lower 25OHD concentrations increases the risk of pregnancy loss [5,13]","{'ANOMALY_CURIOUS_FINDING', 'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('has...been', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('but_only', 'ANOMALY_CURIOUS_FINDING'), ('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
2/2018,PMC5812027,"Season was coded as a binary variable, since this explained 30% of vitamin D status in a previous study in pregnant women at the same latitude [16]","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('explained', 'PROBABLE_UNDERSTANDING'), ('previous_study', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,Tobacco use and vitamin D supplement use were also investigated as potential confounders but did not show any confounding effect and were thus not included in the final models,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION', 'ALTERNATIVE_OPTIONS_CONTROVERSY'}","[('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('potential', 'INCOMPLETE_EVIDENCE'), ('confounders', 'PROBLEM_COMPLICATION'), ('but', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('thus', 'PROBABLE_UNDERSTANDING'), ('models', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
2/2018,PMC5812027,"We found that higher vitamin D status among women in late, but not early, pregnancy was associated with lower probability of SGA and LBW","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('but not', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,We also found that lower vitamin D status in early pregnancy was related to pregnancy loss,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We have previously shown that the determinants of season-corrected change in 25OHD during pregnancy include origin, sun-exposure and dietary as well as supplementary vitamin D intake [18]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously_shown', 'INCOMPLETE_EVIDENCE'), ('determinants', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"As the results between change in 25OHD and neonatal birth size and preterm delivery remained after adjustment for season of conception, origin and vitamin D supplementation, vitamin D status trajectory can be suspected to play a role in healthy pregnancy","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('as', 'PROBABLE_UNDERSTANDING'), ('remained', 'INCOMPLETE_EVIDENCE'), ('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D has been shown to facilitate the transport of nutrients across the placenta [20,21], which could contribute to fetal growth [22]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('has_been_shown', 'INCOMPLETE_EVIDENCE'), ('could', 'INCOMPLETE_EVIDENCE'), ('contribute', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Vitamin D status could also facilitate fetal development by regulating placental inflammation [23],{'INCOMPLETE_EVIDENCE'},"[('could', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,It is also possible that the associations between fetal growth and maternal vitamin D status are due to residual confounding or reverse causation,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('associations', 'SUPERFICIAL_RELATIONSHIP'), ('due...to', 'PROBLEM_COMPLICATION'), ('confounding', 'PROBLEM_COMPLICATION'), ('reverse_causation', 'PROBLEM_COMPLICATION')]"
2/2018,PMC5812027,This could be interpreted as support of our finding that late rather than early pregnancy vitamin D status is the stronger predictor of fetal growth restriction,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('could_be', 'INCOMPLETE_EVIDENCE'), ('interpreted_as', 'PROBABLE_UNDERSTANDING'), ('support', 'INCOMPLETE_EVIDENCE'), ('rather', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('predictor', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Our results could also indicate that it takes time for changes in vitamin D metabolism to manifest as changes in circulating 25OHD,{'INCOMPLETE_EVIDENCE'},"[('could', 'INCOMPLETE_EVIDENCE'), ('indicate', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"We did not see a U-shaped association between early pregnancy vitamin D status and SGA, as previously indicated [9]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('did not see', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('previously', 'INCOMPLETE_EVIDENCE'), ('indicated', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"Supplementation can therefore only partly explain the large proportion with high vitamin D status, and other likely contributors are pregnancy associated endocrine changes and possibly lifestyle factors","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('can', 'INCOMPLETE_EVIDENCE'), ('therefore', 'PROBABLE_UNDERSTANDING'), ('only', 'INCOMPLETE_EVIDENCE'), ('partly', 'INCOMPLETE_EVIDENCE'), ('explain', 'PROBABLE_UNDERSTANDING'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('likely', 'PROBABLE_UNDERSTANDING'), ('contributors', 'SUPERFICIAL_RELATIONSHIP'), ('possibly', 'INCOMPLETE_EVIDENCE'), ('factors', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"To our knowledge, ours is one of the first studies to find associations between vitamin D status and pregnancy loss","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('to_our_knowledge', 'PROBABLE_UNDERSTANDING'), ('first', 'INCOMPLETE_EVIDENCE'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"One earlier study, from Denmark, found that lower vitamin D status in early pregnancy was associated with pregnancy loss in the first trimester [24]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"As most women with high vitamin D status were born in Sweden and thus more likely to be familiar with the Swedish health-care system, it is possible that they registered earlier for antenatal care and were more likely to report pregnancy loss","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('as', 'PROBABLE_UNDERSTANDING'), ('thus', 'PROBABLE_UNDERSTANDING'), ('likely', 'PROBABLE_UNDERSTANDING'), ('it_is_possible', 'INCOMPLETE_EVIDENCE'), ('likely', 'PROBABLE_UNDERSTANDING')]"
2/2018,PMC5812027,"Despite few cases of IUFD in the GraviD cohort, our results suggest that vitamin D deficiency in early pregnancy may be linked to IUFD","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('despite', 'ANOMALY_CURIOUS_FINDING'), ('few', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('linked', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"In addition, vitamin D status among women who terminated the pregnancy was not assessed","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('was_not', 'INCOMPLETE_EVIDENCE'), ('assessed', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
2/2018,PMC5812027,"Interestingly, vitamin D status at T1- around the time the maternal blood flow of the placenta is fully developed- is only related to pregnancy loss","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('interestingly', 'ANOMALY_CURIOUS_FINDING'), ('only', 'INCOMPLETE_EVIDENCE'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Both higher late pregnancy vitamin D status and gestational vitamin D status trajectory can be suspected to play a role in healthy pregnancy,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Hence, there is continuing interest in determining how vitamin D influences pregnancy health","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('continuing_interest', 'INCOMPLETE_EVIDENCE'), ('how', 'EXPLICIT_QUESTION'), ('influences', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"A possible association between fetal sex, vitamin D status and GDM provides further questions and encourages continual research and discussion into the role of vitamin D in pregnancy, particularly in vitamin D replete populations","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('further', 'INCOMPLETE_EVIDENCE'), ('questions', 'EXPLICIT_QUESTION'), ('encourages ... research', 'FUTURE_WORK'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"With an increasing prevalence of vitamin D deficiency and insufficiency reported both in Australia and New Zealand, as well as worldwide [1], there is continuing interest in determining how vitamin D deficiency may influence health in pregnancy","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('continuing_interest', 'INCOMPLETE_EVIDENCE'), ('how', 'EXPLICIT_QUESTION'), ('may', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Evidence suggests that vitamin D deficiency is associated with a number of pregnancy complications including preeclampsia (PE), gestational diabetes mellitus (GDM) and spontaneous preterm birth (sPTB) [2–4]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('suggests', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('complications', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"This may be explained, in part, by inadequate control of related risk factors and confounders in statistical analyses, variations between assays that measure vitamin D and significant heterogeneity between studied populations [6]","{'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('may_be', 'INCOMPLETE_EVIDENCE'), ('in_part', 'INCOMPLETE_EVIDENCE'), ('inadequate', 'PROBLEM_COMPLICATION'), ('related', 'SUPERFICIAL_RELATIONSHIP'), ('confounders', 'PROBLEM_COMPLICATION'), ('variations', 'DIFFICULT_TASK'), ('heterogeneity', 'DIFFICULT_TASK')]"
6/2018,PMC6011374,Reports from lower-risk groups have indicated that vitamin D deficiency occurs in 25–55% of pregnant women [11–13],{'INCOMPLETE_EVIDENCE'},"[('indicated', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"There are numerous studies which have shown that vitamin D deficiency is associated with adverse pregnancy outcomes (Most recent: [14–17]), particularly in populations that reside at higher latitudes","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('have_shown', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Previous studies on pregnant Australian and New Zealand women have reported that while circulating 25(OH)D was significantly lower in women with PE, sPTB, GDM and those who delivered a small-for gestational age (SGA) infant, no association between vitamin D deficiency and these pregnancy complications was found after adjusting for covariates [18–20]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('previous...studies', 'INCOMPLETE_EVIDENCE'), ('while', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,"Unlike the previously published data on vitamin D in the Auckland cohort [20], serum 25(OH)D was measured using the IDS-iSYS chemiluminescent-based assay (Abacus, ALS) as per the manufacturer’s instructions","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('Unlike', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('previously', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"However, after adjusting for maternal age, BMI, SEI, smoking status and alcohol consumption at 15 ± 1 weeks’ gestation, ethnicity, recreational walking and season, the women recruited in Adelaide still had significantly lower serum 25(OH)D when compared with those in Auckland (Adelaide: 58.4 ± 50.3 vs. Auckland: 70.2 ± 54.5 nmol/L, P < 0.001) indicating the influence of other confounders not measured as part of the study on vitamin D status","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('still', 'ANOMALY_CURIOUS_FINDING'), ('indicating', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('confounders', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"As expected, there was a seasonal influence on serum 25(OH)D and thus, “standardised” vitamin D concentrations were calculated to account for the month of serum collection","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('as_expected', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('thus', 'PROBABLE_UNDERSTANDING')]"
6/2018,PMC6011374,"Although, the point estimates indicated a marginal increased risk for developing any pregnancy complication with severe (< 25 nmol/L) vitamin D deficiency compared to those who had levels between 50 and 75 nmol/L (aRR: 1.10; 95% CI: 0.89, 1.36)","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE'}","[('although', 'ANOMALY_CURIOUS_FINDING'), ('indicated', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"As there is evidence to suggest that vitamin D metabolism within the placenta may differ with respect to fetal sex [35] thus, we assessed the effect of “standardised” vitamin D status on pregnancy outcome stratified by fetal sex (Table 3)","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('there_is_evidence', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('may', 'INCOMPLETE_EVIDENCE'), ('differ', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('thus', 'PROBABLE_UNDERSTANDING'), ('assessed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,This study adds to the current body of literature on vitamin D status in a population of pregnant Australian and New Zealand women and provides insight into normal circulating levels of 25(OH)D in early pregnancy,{'INCOMPLETE_EVIDENCE'},"[('adds_to_the...literature', 'INCOMPLETE_EVIDENCE'), ('insight', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"It is the largest prospective cohort study to assess vitamin D status within the international SCOPE cohort, comparing and combining two distinct populations of pregnant women living at similar latitude and provides a greater understanding of vitamin D deficiency and the risk of adverse pregnancy outcomes","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('to_assess', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('greater_understanding', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"Furthermore, there may be possible fetal sex specific differences in vitamin D status worth considering in future studies","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('may_be', 'INCOMPLETE_EVIDENCE'), ('possible', 'INCOMPLETE_EVIDENCE'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('worth considering', 'IMPORTANT_CONSIDERATION'), ('future_studies', 'FUTURE_WORK')]"
6/2018,PMC6011374,"Previous studies have shown a positive association between socioeconomic status and vitamin D in both pregnant and non-pregnant women [36,37]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previous...studies', 'INCOMPLETE_EVIDENCE'), ('have_shown', 'INCOMPLETE_EVIDENCE'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, after adjusting for factors shown to be associated with vitamin D status including BMI and recreational walking, serum 25(OH)D remained significantly lower in the women recruited in Adelaide suggesting the influence of other factors not measured as part of SCOPE for example, hours spent outside in the sun","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('suggesting', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,"As indicated by the seasonal variation in serum 25(OH)D, amongst women recruited in Adelaide, vitamin D status declined significantly from February to April whilst in the women recruited in Auckland, serum 25(OH)D in March and April remained elevated before declining","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('indicated', 'INCOMPLETE_EVIDENCE'), ('whilst', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,Vitamin D deficiency has previously been associated with insulin resistance and type 2 diabetes given its role in supporting insulin secretion and pancreatic β-cell function [42],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Therefore, the protective role of high 25(OH)D 15 ± 1 weeks’ gestation against GDM, as seen with a decreased risk of GDM in women within the ‘high’ quartile of standardised vitamin D compared to moderate-high, is consistent with knowledge about vitamin D and diabetes","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP'), ('consistent', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,This is also consistent with another study that observed an increased risk of GDM with vitamin D deficiency in early pregnancy (aOR: 3.40; 95% CI: 2.03–4.98 [17]) and offers potential physiological connections between vitamin D status and the progression of insulin resistance in pregnant women,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('consistent', 'INCOMPLETE_EVIDENCE'), ('potential', 'INCOMPLETE_EVIDENCE'), ('connections', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Furthermore, studies have shown that vitamin D supports early placental development [44,45] in which, abnormal placentation can be a characteristic of a number of pregnancy complications including GDM, PE, sPTB and SGA [46]",{'INCOMPLETE_EVIDENCE'},"[('have_shown', 'INCOMPLETE_EVIDENCE'), ('can', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,This is similar to that which has previously been shown in the relationship between vitamin D status at ≤26 weeks’ gestation and placental pathology in pregnancy [51] suggesting that male and female fetuses respond differently to maternal vitamin D status,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously', 'INCOMPLETE_EVIDENCE'), ('relationship', 'SUPERFICIAL_RELATIONSHIP'), ('suggesting', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,Lack of statistically significant associations with other pregnancy complications may reflect the fact that this was a largely vitamin D-replete population (> 72% with serum 25(OH)D > 50 nmol/L) likely due to their residence latitude as low serum 25(OH)D was found in the SCOPE Ireland cohort [52],"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION'}","[('may', 'INCOMPLETE_EVIDENCE'), ('likely', 'PROBABLE_UNDERSTANDING'), ('due_to', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"Indeed many of the studies that have assessed the association between vitamin D status and adverse pregnancy outcome that have reported statistically significant differences have been in populations with higher rates of vitamin D deficiency [2,4]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('association', 'SUPERFICIAL_RELATIONSHIP'), ('have...been', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,Inconsistencies in the literature may also reflect other causative factors in which vitamin D is a mediator,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('inconsistencies', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('may', 'INCOMPLETE_EVIDENCE'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,"Therefore, vitamin D status may be important in populations where dietary calcium intake is low which is unlikely in the population of women studied here","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('important', 'IMPORTANT_CONSIDERATION'), ('unlikely', 'PROBABLE_UNDERSTANDING'), ('here', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
6/2018,PMC6011374,"However, differences in vitamin D status between the women recruited in Adelaide and those recruited in Auckland reflect obvious difficulties in studying how vitamin D may support healthy pregnancies","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'EXPLICIT_QUESTION', 'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('difficulties', 'DIFFICULT_TASK'), ('how', 'EXPLICIT_QUESTION'), ('may', 'INCOMPLETE_EVIDENCE')]"
6/2018,PMC6011374,"A possible connection between fetal sex, vitamin D status and pregnancy complications reveals further questions and encourages continual research and discussion into the role of vitamin D in pregnancy, particularly in vitamin D replete populations","{'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('connection', 'SUPERFICIAL_RELATIONSHIP'), ('reveals', 'INCOMPLETE_EVIDENCE'), ('further questions', 'FUTURE_WORK'), ('encourages ... research', 'FUTURE_WORK'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,"One study reported that 1,25-dihydroxyvitamin D3inhibited lipid accumulation by inhibiting key adipogenic factors such as PPARG [143]",{'INCOMPLETE_EVIDENCE'},"[('one_study', 'INCOMPLETE_EVIDENCE')]"
7/2018,PMC6039335,Wang et al [144] suggested that the vitamin D receptor (VDR) competes with PPARG for binding to the retinoid X receptor (RXR),{'INCOMPLETE_EVIDENCE'},"[('suggested', 'INCOMPLETE_EVIDENCE')]"
7/2018,PMC6039335,Few in vivo studies have been performed on the effect of vitamin D on beef marbling,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('few...studies', 'INCOMPLETE_EVIDENCE'), ('have...been', 'INCOMPLETE_EVIDENCE'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,"Smith et al [145] suggested a possible connection between 1,25-dihydroxyvitamin D3and calcium homeostasis in the regulation of marbling","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('suggested', 'INCOMPLETE_EVIDENCE'), ('possible', 'INCOMPLETE_EVIDENCE'), ('connection', 'SUPERFICIAL_RELATIONSHIP')]"
7/2018,PMC6039335,"The increase in blood 1,25-dihydroxyvitamin D3levels in response to decreased calcium intake may downregulate preadipocyte differentiation, thus decreasing beef marbling","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('may', 'INCOMPLETE_EVIDENCE'), ('thus', 'PROBABLE_UNDERSTANDING')]"
7/2018,PMC6056931,"The nutrients most studied during pregnancy include B-vitamins (particularly folic acid), vitamin D, iron, long-chain polyunsaturated fatty acids (particularly n-3 fatty acids) and iodine [8,10].",{'INCOMPLETE_EVIDENCE'},"[('most_studied', 'INCOMPLETE_EVIDENCE')]"
