DATE,ARTICLE,SENTENCE,IGNORANCE_CATEGORIES,ANNOTATED LEXICAL CUES
8/2016,PMC4992225,"Therefore, the brain can regionally activate vitamin D, which implicates vitamin D’s role in brain function more prominent [22–25]","{'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('implicates', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"Studies have shown that low serum 25-hydroxyvitamin D concentration is associated with psychological symptoms like anxiety, depression and reduced cognitive function [26,27]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('have_shown', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"In a study by Mozaffari- Khosravi et al., high doses of vitamin D have been effective in men and women who were depressed [30]",{'INCOMPLETE_EVIDENCE'},"[('have_been', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,Li et al. suggested that more accurate clinical trials are required to reach a conclusion about the effectiveness of vitamin D on depression [31],"{'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('suggested', 'INCOMPLETE_EVIDENCE'), ('required', 'IMPORTANT_CONSIDERATION'), ('conclusion', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"Considering the possible connection between low serum vitamin D and depression, researchers studied the relationship between low vitamin D and perinatal depression","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('considering', 'INCOMPLETE_EVIDENCE'), ('possible', 'INCOMPLETE_EVIDENCE'), ('connection', 'SUPERFICIAL_RELATIONSHIP'), ('relationship', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"Murphy et al. in a study with a small sample size (97 participants), observed an association between maternal low serum concentrations of 25-hydroxyvitamin D and high depression scores within several post-partum visits [32]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('small', 'INCOMPLETE_EVIDENCE'), ('observed', 'INCOMPLETE_EVIDENCE'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,Robinson et al. studied the relationship between the maternal serum 25-hydroxyvitamin D concentrations measured in the 18thweek of gestation and postnatal depression in 796 people,{'SUPERFICIAL_RELATIONSHIP'},"[('relationship', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,They found that low serum 25-hydroxyvitamin D levels in the second trimester were a risk factor for postnatal depression,{'INCOMPLETE_EVIDENCE'},"[('found', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,Brandenburg et al. studied the association between maternal 25-hydroxyvitamin D concentration and antenatal depression,{'SUPERFICIAL_RELATIONSHIP'},"[('association', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,It has been shown that mothers with higher depression scores had lower levels of 25-hydroxyvitamin D compared to who had lower depression scores [34],{'INCOMPLETE_EVIDENCE'},"[('has_been_shown', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"On the contrary to the above mentioned studies, Neilson et al., in a case–control study, found that an increase in 25-hydroxyvitamin D level can enhance the possibility of postnatal depression","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('contrary', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('found', 'INCOMPLETE_EVIDENCE'), ('can', 'INCOMPLETE_EVIDENCE'), ('enhance', 'INCOMPLETE_EVIDENCE'), ('possibility', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"They have stated that, these unexpected results could be due to genetic differences which lead to a disturbance in conversion of 25-hydroxyvitamin D into its active form, calcitriol [35]","{'ANOMALY_CURIOUS_FINDING', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('stated', 'INCOMPLETE_EVIDENCE'), ('unexpected', 'ANOMALY_CURIOUS_FINDING'), ('could_be', 'INCOMPLETE_EVIDENCE'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
8/2016,PMC4992225,"According to our knowledge, there was no clinical trial that has evaluated the effectiveness of vitamin D on perinatal depression","{'PROBABLE_UNDERSTANDING', 'FULL_UNKNOWN', 'INCOMPLETE_EVIDENCE'}","[('according_to', 'INCOMPLETE_EVIDENCE'), ('to_our_knowledge', 'PROBABLE_UNDERSTANDING'), ('there_was_no', 'FULL_UNKNOWN')]"
8/2016,PMC4992225,"Hence, we aimed this study to assess the effectiveness of vitamin D3supplementation on antenatal and postnatal depression levels","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING'}","[('hence', 'PROBABLE_UNDERSTANDING'), ('aimed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('this...study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_assess', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
8/2016,PMC4992225,"According to the Institute of Medicine (IOM), we considered vitamin D deficiency as a serum 25-hydroxyvitamin D of less than 20 ng/ml","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('according_to', 'INCOMPLETE_EVIDENCE'), ('considered', 'INCOMPLETE_EVIDENCE'), ('as', 'PROBABLE_UNDERSTANDING')]"
8/2016,PMC4992225,"We also considered vitamin D insufficiency as a serum 25-hydroxyvitamin D of 21–29 ng/ml, and the participants who had serum 25-hydroxyvitamin D of ≥ 30 ng/ml as sufficient [19,46]","{'PROBABLE_UNDERSTANDING', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('considered', 'INCOMPLETE_EVIDENCE'), ('insufficiency', 'IMPORTANT_CONSIDERATION'), ('as', 'PROBABLE_UNDERSTANDING'), ('as', 'PROBABLE_UNDERSTANDING')]"
8/2016,PMC4992225,"Intervention in the supplement consumer (vitamin D) group: In 2007 and 2010, the Canadian Pediatric Association recommended a daily amount of 2000 IU of vitamin D for pregnant and breast-feeding women [47,46]",{'FUTURE_WORK'},"[('recommended', 'FUTURE_WORK')]"
8/2016,PMC4992225,"Therefore, this group received two 1000 unit vitamin D3pills (Totally 2000 IU) daily from the 26–28 weeks of gestation until childbirth",{'PROBABLE_UNDERSTANDING'},"[('therefore', 'PROBABLE_UNDERSTANDING')]"
8/2016,PMC4992225,"Only, 4 women (2.2 %) were sufficient (25-hydroxyvitamin D concentration of ≥ 30 ng/mL)",{'ANOMALY_CURIOUS_FINDING'},"[('only', 'ANOMALY_CURIOUS_FINDING')]"
8/2016,PMC4992225,"While, the mean depression scores were significantly lower in the vitamin D group than the control one at 38–40 weeks of gestation ( p  = 0.01) also, at 4 and 8 weeks after birth ( p  > 0.001) (Table 3)",{'ALTERNATIVE_OPTIONS_CONTROVERSY'},"[('while', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
8/2016,PMC4992225,"Results showed that in the vitamin D group the number of participants with depression scores of <9 were more than the control group at 38–40 weeks of gestation also, at 4 and 8 weeks after birth (Table 3)",{'INCOMPLETE_EVIDENCE'},"[('showed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"The results showed that in both subgroups, the vitamin D group had statistically significant higher 25-hydroxyvitamin D concentrations at childbirth and lower depression score at 4 and 8 weeks postpartum than the control group (Table 4)",{'INCOMPLETE_EVIDENCE'},"[('showed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"We examined the correlation between change in vitamin D concentrations and change in depression scores at 38–40 weeks of gestation, 4 and 8 weeks postpartum","{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('examined', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('correlation', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,This clinical trial evaluated the effect of 2000 IU of vitamin D3supplement per day during late pregnancy on perinatal depression,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('this', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('trial', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('evaluated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"According to our knowledge, this study was the first trial held on vitamin D and perinatal depression","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('according_to', 'INCOMPLETE_EVIDENCE'), ('to_our_knowledge', 'PROBABLE_UNDERSTANDING'), ('first', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"Results showed that at baseline, in 72.8 % of the participants, serum 25-hydroxyvitamin D concentrations were lower than20 ng/mL",{'INCOMPLETE_EVIDENCE'},"[('showed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,They were suffering from vitamin D deficiency based on new perspective towards normal serum vitamin D concentration [46],"{'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('based_on', 'SUPERFICIAL_RELATIONSHIP'), ('new', 'FULL_UNKNOWN')]"
8/2016,PMC4992225,"Considering the factors affecting vitamin D production such as clothing type, skin color and the time of day being exposed to the sun [48–50], these results are justifiable","{'PROBABLE_UNDERSTANDING', 'IMPORTANT_CONSIDERATION', 'SUPERFICIAL_RELATIONSHIP'}","[('Considering', 'IMPORTANT_CONSIDERATION'), ('factors', 'SUPERFICIAL_RELATIONSHIP'), ('affecting', 'SUPERFICIAL_RELATIONSHIP'), ('justifiable', 'PROBABLE_UNDERSTANDING')]"
8/2016,PMC4992225,"Vitamin D deficiency is a widespread global problem, which even can observe in the countries which get enough sunlight [49,51]","{'ANOMALY_CURIOUS_FINDING', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('global problem', 'IMPORTANT_CONSIDERATION'), ('even', 'ANOMALY_CURIOUS_FINDING'), ('can', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,The high prevalence of vitamin D deficiency in Iran was showed in numerous studies,{'INCOMPLETE_EVIDENCE'},"[('showed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"Saki et al., showed high prevalence of vitamin D deficiency in southern Iranian children, more than 80 % were deficient [53]",{'INCOMPLETE_EVIDENCE'},"[('showed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"Also, Omani et al. found vitamin D deficiency in 52.9 % of women aged 20–74 years in Shiraz, Iran [54]",{'INCOMPLETE_EVIDENCE'},"[('found', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"In the present study, the mean vitamin D concentrations in vitamin D group were significantly higher after taking 2000 IU of vitamin D supplementation per day for at least 8 weeks","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING'}","[('present_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('at_least', 'PROBABLE_UNDERSTANDING')]"
8/2016,PMC4992225,"Nonetheless, only 9.7 % in the vitamin D group achieved serum concentrations higher than 30 ng/mL","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'ANOMALY_CURIOUS_FINDING'}","[('nonetheless', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('only', 'ANOMALY_CURIOUS_FINDING')]"
8/2016,PMC4992225,"In contrast, in the previous studies 2000 IU vitamin D supplementation was more sufficient to increase serum 25-hydroxyvitamin D concentrations up to the adequate amount (≥32 ng/mL) [18,57,58]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('in_contrast', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('previous...studies', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"In those studies, vitamin D supplementations started at the end of the first trimester or at the beginning of the second trimester and their participants had higher initial 25-hydroxyvitamin D concentrations compared to the participants in our study","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'QUESTION_ANSWERED_BY_THIS_WORK'}","[('compared to', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('our_study', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
8/2016,PMC4992225,"Therefore, it is justifiable that in our study, vitamin D group had lower 25-hydroxyvitamin D concentration compared to those were in the study by Taheri et al","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('justifiable', 'PROBABLE_UNDERSTANDING'), ('our_study', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
8/2016,PMC4992225,"While in a study by Cassidy- Bushrow et al., in African-American women, an inverse relationship was observed between maternal 25-hydroxyvitamin D concentration at the early stages of pregnancy and antenatal depression","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('while', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('relationship', 'SUPERFICIAL_RELATIONSHIP'), ('observed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"There was an inverse relationship between the vitamin D logarithm and depression scores, as by adding one unit to the vitamin D concentration logarithm, equal to 2.72 ng/mL, a 46 % reduction in the depression scores occurred [63]","{'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('relationship', 'SUPERFICIAL_RELATIONSHIP'), ('as', 'PROBABLE_UNDERSTANDING')]"
8/2016,PMC4992225,"In another study in US, in 498 pregnant mothers with the mean gestational age of 15 weeks, generally there was an inverse relationship between 25-hydroxyvitamin D concentration and depression level","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('another_study', 'INCOMPLETE_EVIDENCE'), ('generally', 'PROBABLE_UNDERSTANDING'), ('relationship', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,It was a possible reason that we did not observe any relationship between antenatal depression score and 25-hydroxyvitamin D concentration,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('reason', 'PROBABLE_UNDERSTANDING'), ('did_not', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"Surprisingly, the change in vitamin D concentration (baseline to childbirth) was not correlated with changes in depression scores from baseline to 38–40 weeks of gestation or to 4 and 8 weeks postpartum",{'ANOMALY_CURIOUS_FINDING'},"[('surprisingly', 'ANOMALY_CURIOUS_FINDING')]"
8/2016,PMC4992225,The present trial showed that consuming 2000 IU vitamin D3per day in late pregnancy was effective in decreasing depression scores in perinatal period,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE'}","[('present_trial', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('showed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,The vitamin D and control groups were similar regarding to general characteristics except for two variables: unplanned pregnancy and using other supplements out of the study’s protocol,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('similar', 'SUPERFICIAL_RELATIONSHIP'), ('except for', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('out_of_the_study’s_protocol', 'PROBLEM_COMPLICATION')]"
8/2016,PMC4992225,"Nonetheless, in our study, the vitamin D group had significantly lower depression scores after intervention","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'QUESTION_ANSWERED_BY_THIS_WORK'}","[('nonetheless', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('our_study', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
8/2016,PMC4992225,"The control group consumed extra supplements such as calcium more frequently, nonetheless this group had significantly higher depression scores compared to vitamin D group",{'ALTERNATIVE_OPTIONS_CONTROVERSY'},"[('nonetheless', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
8/2016,PMC4992225,"Previous clinical trials, in which vitamin D supplementations were consumed during pregnancy [18,58], have not evaluated the antenatal and postnatal depression disorders","{'FULL_UNKNOWN', 'INCOMPLETE_EVIDENCE'}","[('previous...trials', 'INCOMPLETE_EVIDENCE'), ('have_not', 'FULL_UNKNOWN'), ('not_evaluated', 'FULL_UNKNOWN')]"
8/2016,PMC4992225,"However in a cross-sectional study in Japan, higher dietary vitamin D intake was independently associated with a lower prevalence of depressive symptoms during pregnancy [66]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('independently', 'SUPERFICIAL_RELATIONSHIP'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"On the other hand, the effect of vitamin D on depression in non-pregnant people are not entirely clear","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('on_the_other_hand', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('effect', 'SUPERFICIAL_RELATIONSHIP'), ('not...clear', 'FULL_UNKNOWN')]"
8/2016,PMC4992225,Some clinical trials in non-pregnant people showed that vitamin D was effective in decreasing depression level,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('some', 'INCOMPLETE_EVIDENCE'), ('showed', 'INCOMPLETE_EVIDENCE'), ('effective', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,High doses of vitamin D were effective in decreasing depression levels after 3 months [30],{'SUPERFICIAL_RELATIONSHIP'},"[('effective', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"In contrast, in another study 40,000 IU vitamin D per week was used for 6 months, but vitamin D was not effective in decreasing depression level compared to the control group [68]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('in_contrast', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('another_study', 'INCOMPLETE_EVIDENCE'), ('but', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('effective', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,Dean et al. found that 5000 IU vitamin D per day for 6 weeks had no effect on men and women’s cognitive and emotional function [69],{'INCOMPLETE_EVIDENCE'},"[('found', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,Vitamin D can affect brain function in several ways,{'SUPERFICIAL_RELATIONSHIP'},"[('affect', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"The existence of receptors for the active form of vitamin D (1, 25(OH)2D) in the brain induces a direct effect",{'SUPERFICIAL_RELATIONSHIP'},"[('effect', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,Its indirect effects are attributed to vitamin D’s effects on improvement of muscle activities,{'SUPERFICIAL_RELATIONSHIP'},"[('effects', 'SUPERFICIAL_RELATIONSHIP'), ('attributed', 'SUPERFICIAL_RELATIONSHIP'), ('effects', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,An increase in vitamin D can cause parathyroid hormones to decrease,{'INCOMPLETE_EVIDENCE'},"[('can', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,Vitamin D may act as an anti-inflammatory agent in the brain by keeping harmful pro-inflammatory cytokines in check,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('may', 'INCOMPLETE_EVIDENCE'), ('as', 'PROBABLE_UNDERSTANDING')]"
8/2016,PMC4992225,Vitamin D deficiency has been linked to pro-inflammatory disease,{'SUPERFICIAL_RELATIONSHIP'},"[('linked', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"It is also possible that as a result of vascular changes in pregnancy the maternal cerebral environment is more vulnerable to inflammation perhaps, explaining in part the link between vitamin D and depression in pregnancy","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('as', 'PROBABLE_UNDERSTANDING'), ('perhaps', 'INCOMPLETE_EVIDENCE'), ('explaining', 'PROBABLE_UNDERSTANDING'), ('in_part', 'INCOMPLETE_EVIDENCE'), ('link', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"In light of the inflammatory nature of depression and the strong role of vitamin D as an anti-inflammatory and immunomodulator, inflammation may mediate the relationship between vitamin D deficiency and depression during pregnancy [73,74]","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('in_light_of', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP'), ('as', 'PROBABLE_UNDERSTANDING'), ('may', 'INCOMPLETE_EVIDENCE'), ('mediate', 'SUPERFICIAL_RELATIONSHIP'), ('relationship', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,It was interesting to investigate trend of vitamin D effectiveness in the two primiparous and multiparous subgroups,"{'ANOMALY_CURIOUS_FINDING', 'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('interesting', 'ANOMALY_CURIOUS_FINDING'), ('to_investigate', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('trend', 'INCOMPLETE_EVIDENCE'), ('effectiveness', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,Staying on vitamin D consumption until childbirth resulted in higher serum 25-hydroxyvitamin D concentration that induced the effect on postnatal depression exceeding than prenatal depression,{'SUPERFICIAL_RELATIONSHIP'},"[('effect', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"Meaning that over time, depression scores decreased much more in the vitamin D group in comparison to control group and this shows the possible effects of the vitamin D3supplementation","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('shows', 'INCOMPLETE_EVIDENCE'), ('possible', 'INCOMPLETE_EVIDENCE'), ('effects', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,Another finding of this study was that vitamin D3supplementation was effective in decreasing depression level in both nulliparous and multiparous subgroups,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('finding', 'INCOMPLETE_EVIDENCE'), ('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('effective', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"Also, since more than 95 % of the mothers had lower than 30 ng/mL serum 25-hydroxyvitamin D concentration, it is not clear if the same results would be observed in mothers with higher levels of 25-hydroxyvitamin D","{'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FUTURE_PREDICTION', 'FULL_UNKNOWN'}","[('since', 'PROBLEM_COMPLICATION'), ('not...clear', 'FULL_UNKNOWN'), ('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('would_be', 'FUTURE_PREDICTION'), ('observed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"Therefore, we suggest further clinical trials, using 2000 IU vitamin D on a larger population, mothers with high levels of depression, and high serum 25-hydroxyvitamin D concentrations","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('further ... trials', 'FUTURE_WORK')]"
8/2016,PMC4992225,"In the present study, it was observed that 2000 IU vitamin D3per day for at least 8 weeks during late pregnancy, can be effective in decreasing perinatal depression levels (at 38–40 weeks of gestation also, at 4 and 8 weeks after birth)","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('present_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('observed', 'INCOMPLETE_EVIDENCE'), ('at_least', 'PROBABLE_UNDERSTANDING'), ('can', 'INCOMPLETE_EVIDENCE'), ('effective', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Vitamin D deficiency is a common issue, which has relation with GDM, during the pregnant period","{'IMPORTANT_CONSIDERATION', 'SUPERFICIAL_RELATIONSHIP'}","[('issue', 'IMPORTANT_CONSIDERATION'), ('relation', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,To study the Vitamin D nutritional status of pregnant women with gestational diabetes mellitus (GDM) in the middle and late pregnancy and analyze the different sources of Vitamin D intake,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY'}","[('to_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('analyze', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('different', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
1/2017,PMC5273824,The level of 25-hydroxy Vitamin D (25-OH Vit D) and the sources of Vitamin D intake and the frequency of food consumption rich in Vitamin D were investigated,{'QUESTION_ANSWERED_BY_THIS_WORK'},"[('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
1/2017,PMC5273824,Most of the patients took Vitamin D supplements which may help to maintain the nutritional balance of Vitamin D,{'INCOMPLETE_EVIDENCE'},"[('may', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,Vitamin D deficiency has been linked to rickets in children and osteomalacia in adults [1],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('has...been', 'INCOMPLETE_EVIDENCE'), ('linked', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Study has shown that exposing edible mushroom to ultraviolet B light could increase its Vitamin D2 content and raise serum 25-OH VitD2 in healthy adults [2,3]",{'INCOMPLETE_EVIDENCE'},"[('has_shown', 'INCOMPLETE_EVIDENCE'), ('could', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,Serum 25-OH Vitamin D level is recognized as the best indicator of Vitamin D status,"{'PROBABLE_UNDERSTANDING', 'IMPORTANT_CONSIDERATION', 'SUPERFICIAL_RELATIONSHIP'}","[('recognized', 'PROBABLE_UNDERSTANDING'), ('as', 'PROBABLE_UNDERSTANDING'), ('best', 'IMPORTANT_CONSIDERATION'), ('indicator', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Adequate Vitamin D status (>30 nmol/L) significantly promotes calcium absorption and reduces rickets risks, which was deemed as good Vitamin D nutritional status",{'PROBABLE_UNDERSTANDING'},"[('deemed', 'PROBABLE_UNDERSTANDING')]"
1/2017,PMC5273824,"Some researchers defined serum 25-OH Vitamin D lower than 50 nmol/L as diagnostic criteria for Vitamin D deficiency, 50–75 nmol/L as inadequate, and higher than 75 nmol/L as adequate [4,6,7]","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('some', 'INCOMPLETE_EVIDENCE'), ('defined', 'PROBABLE_UNDERSTANDING'), ('as', 'PROBABLE_UNDERSTANDING'), ('as', 'PROBABLE_UNDERSTANDING'), ('as', 'PROBABLE_UNDERSTANDING')]"
1/2017,PMC5273824,"Previously, ELISA was used to measure serum 25-OH Vitamin D level",{'INCOMPLETE_EVIDENCE'},"[('previously', 'INCOMPLETE_EVIDENCE')]"
